,门店ID,体检分,有效订单数,入店人数,平均商家评分,平均配送评分,平均配送评分
107,4653357,64.0,0,1,0.0,0.0,0.0
108,4653968,68.0,0,0,0.0,0.0,0.0
109,4666902,76.0,0,3,4.7,5.0,5.0
110,4695060,78.0,0,1,0.0,0.0,0.0
111,4722599,62.0,0,1,5.0,0.0,0.0
112,4733956,63.0,0,1,0.0,0.0,0.0
113,4772352,71.0,0,4,5.0,5.0,5.0
114,4789782,77.0,0,1,5.0,4.6,4.6
115,4789783,74.0,0,2,5.0,5.0,5.0
116,4789788,61.0,0,2,0.0,0.0,0.0
117,4789789,73.0,0,4,4.8,0.0,0.0
118,4810715,73.0,0,2,5.0,5.0,5.0
119,4849426,56.0,0,2,0.0,0.0,0.0
120,4849427,70.0,0,1,5.0,5.0,5.0
121,4849430,72.0,0,5,4.2,5.0,5.0
122,4849433,76.0,0,1,5.0,5.0,5.0
123,4849495,64.0,0,0,0.0,0.0,0.0
124,4849496,81.0,1,12,4.3,4.2,4.2
125,4849498,79.0,0,11,3.8,3.7,3.7
126,4881711,75.0,0,3,4.9,5.0,5.0
127,4893963,78.0,0,0,5.0,5.0,5.0
128,4895530,78.0,0,8,5.0,5.0,5.0
129,4895531,79.0,0,9,5.0,5.0,5.0
130,4895532,60.0,0,0,0.0,0.0,0.0
131,4895533,59.0,0,0,0.0,0.0,0.0
132,4895535,60.0,0,0,0.0,0.0,0.0
133,4895537,72.0,0,0,0.0,0.0,0.0
134,4895681,49.0,0,1,0.0,0.0,0.0
135,4895684,73.0,0,4,0.0,0.0,0.0
136,4895685,76.0,0,3,5.0,5.0,5.0
137,4918754,76.0,0,7,4.3,5.0,5.0
138,4918755,74.0,0,6,4.6,4.6,4.6
139,4918756,73.0,0,0,3.8,3.7,3.7
140,4918759,76.0,1,4,5.0,5.0,5.0
141,4918763,63.0,0,3,0.0,0.0,0.0
142,4918765,52.0,0,1,0.0,0.0,0.0
143,4918766,63.0,0,2,5.0,5.0,5.0
144,4918769,76.0,1,9,4.7,4.7,4.7
145,4918770,79.0,3,24,3.4,4.0,4.0
146,4986602,77.0,0,16,4.4,5.0,5.0
147,5020140,61.0,0,0,0.0,0.0,0.0
148,5021738,81.0,2,14,5.0,5.0,5.0
149,5030693,82.0,0,13,4.7,5.0,5.0
150,5054486,77.0,0,6,0.0,0.0,0.0
151,5071962,74.0,0,3,4.6,5.0,5.0
152,5101794,68.0,0,2,4.1,4.6,4.6
153,5108779,45.0,0,0,0.0,0.0,0.0
154,5108780,80.0,0,5,0.0,0.0,0.0
155,5108781,67.0,0,16,2.6,2.9,2.9
156,5108785,81.0,0,0,0.0,0.0,0.0
157,5108786,81.0,0,2,0.0,0.0,0.0
158,5108787,64.0,0,0,0.0,0.0,0.0
159,5108788,71.0,0,1,0.0,0.0,0.0
160,5108789,62.0,0,3,4.6,5.0,5.0
161,5108790,63.0,0,0,0.0,0.0,0.0
162,5108791,85.0,1,11,4.8,4.8,4.8
163,5108794,69.0,0,5,0.0,0.0,0.0
164,5108795,72.0,0,2,0.0,0.0,0.0
165,5108798,63.0,0,0,0.0,0.0,0.0
166,5108990,75.0,0,2,5.0,5.0,5.0
167,5109129,70.0,0,4,0.0,0.0,0.0
168,5109131,80.0,0,2,0.0,0.0,0.0
169,5109859,70.0,0,3,0.0,0.0,0.0
170,5109986,78.0,0,3,4.7,5.0,5.0
171,5188784,75.0,0,4,4.4,4.5,4.5
172,5252927,86.0,2,11,4.7,5.0,5.0
173,5252928,75.0,1,5,4.7,5.0,5.0
174,5252930,63.0,0,7,4.2,0.0,0.0
175,5252931,66.0,0,1,0.0,0.0,0.0
176,5252933,77.0,1,26,4.7,4.3,4.3
177,5252935,81.0,0,14,4.3,5.0,5.0
178,5252939,76.0,0,13,4.3,4.7,4.7
179,5252942,74.0,0,5,5.0,5.0,5.0
180,5252943,77.0,0,2,0.0,0.0,0.0
181,5253002,67.0,0,0,0.0,0.0,0.0
182,5253068,83.0,0,5,4.4,4.5,4.5
183,5253069,73.0,0,6,4.4,5.0,5.0
184,5253070,76.0,0,15,4.7,5.0,5.0
185,5253072,78.0,1,14,4.3,4.5,4.5
186,5253141,78.0,0,2,5.0,5.0,5.0
187,5260014,86.0,0,19,5.0,5.0,5.0
188,5260338,69.0,0,1,0.0,0.0,0.0
189,5277233,79.0,0,4,0.0,0.0,0.0
190,5277235,78.0,0,2,5.0,5.0,5.0
191,5277237,81.0,0,5,5.0,5.0,5.0
192,5277238,81.0,0,8,5.0,5.0,5.0
193,5277240,76.0,0,17,4.7,5.0,5.0
194,5277243,81.0,0,13,4.5,4.5,4.5
195,5277244,80.0,2,44,4.9,4.7,4.7
196,5277245,46.0,0,0,0.0,0.0,0.0
197,5277247,80.0,0,6,0.0,0.0,0.0
198,5277250,57.0,0,4,0.0,0.0,0.0
199,5277252,82.0,2,6,4.6,5.0,5.0
200,5277255,70.0,0,4,4.2,5.0,5.0
201,5277256,75.0,0,19,3.6,3.3,3.3
202,5277257,81.0,0,9,5.0,5.0,5.0
203,5277258,77.0,0,18,4.6,4.5,4.5
204,5277259,72.0,0,1,0.0,0.0,0.0
205,5277260,75.0,0,6,4.7,4.7,4.7
206,5277262,70.0,0,2,4.9,0.0,0.0
207,5277265,60.0,0,1,0.0,0.0,0.0
208,5277270,65.0,0,3,0.0,0.0,0.0
209,5277273,51.0,0,0,0.0,0.0,0.0
210,5277274,75.0,0,14,4.7,5.0,5.0
211,5277275,80.0,1,12,5.0,5.0,5.0
212,5277276,80.0,0,8,4.7,4.7,4.7
213,5277277,72.0,0,1,0.0,0.0,0.0
214,5277464,78.0,0,10,5.0,5.0,5.0
215,5277544,82.0,0,11,3.8,4.6,4.6
216,5277545,76.0,0,9,4.9,5.0,5.0
217,5277547,85.0,0,9,4.8,4.9,4.9
218,5277548,71.0,0,3,0.0,0.0,0.0
219,5277550,69.0,0,4,0.0,0.0,0.0
220,5277551,76.0,1,1,4.5,5.0,5.0
221,5277552,74.0,0,3,0.0,0.0,0.0
222,5277554,68.0,0,7,4.1,3.8,3.8
223,5277556,74.0,0,7,4.5,5.0,5.0
224,5277557,79.0,0,1,0.0,0.0,0.0
225,5277558,79.0,1,2,0.0,0.0,0.0
226,5277559,82.0,0,6,4.8,5.0,5.0
227,5277562,78.0,1,14,4.7,4.7,4.7
228,5277564,55.0,0,0,0.0,0.0,0.0
229,5277565,58.0,0,1,0.0,0.0,0.0
230,5277566,82.0,0,10,0.0,0.0,0.0
231,5277569,63.0,0,0,0.0,0.0,0.0
232,5278606,59.0,0,2,0.0,0.0,0.0
233,5279665,64.0,0,1,0.0,0.0,0.0
234,5279666,79.0,0,15,5.0,5.0,5.0
235,5279667,80.0,1,15,4.8,5.0,5.0
236,5279668,74.0,0,4,5.0,5.0,5.0
237,5279672,70.0,0,1,0.0,0.0,0.0
238,5279673,72.0,0,4,3.6,4.0,4.0
239,5279756,68.0,0,0,0.0,0.0,0.0
240,5279757,75.0,1,9,4.6,4.6,4.6
241,5279758,77.0,0,16,4.3,4.1,4.1
242,5279760,71.0,0,2,4.6,5.0,5.0
243,5279761,62.0,0,1,0.0,0.0,0.0
244,5279763,82.0,0,6,0.0,0.0,0.0
245,5279839,69.0,0,2,0.0,0.0,0.0
246,5280466,74.0,0,10,5.0,5.0,5.0
247,5300045,81.0,0,19,4.9,5.0,5.0
248,5300233,72.0,0,4,4.3,5.0,5.0
249,5300238,76.0,0,11,4.3,4.3,4.3
250,5311642,56.0,2,45,0.0,0.0,0.0
251,5311643,72.0,0,0,4.7,5.0,5.0
252,5311644,80.0,0,5,4.7,5.0,5.0
253,5311648,79.0,1,5,5.0,5.0,5.0
254,5311649,82.0,0,21,4.7,4.8,4.8
255,5311651,72.0,0,4,4.6,5.0,5.0
256,5311652,87.0,0,6,4.8,4.6,4.6
257,5311653,87.0,1,20,4.5,4.8,4.8
258,5311654,50.0,0,0,0.0,0.0,0.0
259,5311656,75.0,0,1,4.8,5.0,5.0
260,5311657,69.0,0,4,4.8,5.0,5.0
261,5312166,57.0,0,1,0.0,0.0,0.0
262,5312249,79.0,0,7,5.0,5.0,5.0
263,5312252,84.0,4,21,4.8,5.0,5.0
264,5312253,45.0,0,0,0.0,0.0,0.0
265,5332324,70.0,0,1,0.0,0.0,0.0
266,5332325,70.0,1,1,5.0,5.0,5.0
267,5332326,69.0,0,0,4.6,4.5,4.5
268,5332327,69.0,0,0,0.0,0.0,0.0
269,5332331,71.0,0,4,0.0,0.0,0.0
270,5332334,82.0,0,41,4.6,4.8,4.8
271,5332335,63.0,0,0,0.0,0.0,0.0
272,5332336,55.0,0,4,0.0,0.0,0.0
273,5332338,74.0,0,0,4.2,5.0,5.0
274,5332339,74.0,0,5,0.0,0.0,0.0
275,5332340,79.0,1,4,5.0,4.4,4.4
276,5332341,68.0,0,5,4.9,5.0,5.0
277,5332342,78.0,0,7,4.8,5.0,5.0
278,5332343,51.0,0,0,0.0,0.0,0.0
279,5332344,78.0,0,4,5.0,5.0,5.0
280,5332345,79.0,0,4,4.4,5.0,5.0
281,5332348,80.0,0,13,5.0,5.0,5.0
282,5332349,75.0,0,5,5.0,5.0,5.0
283,5334439,50.0,0,0,0.0,0.0,0.0
284,5334527,80.0,1,15,4.6,5.0,5.0
285,5334907,83.0,0,2,5.0,5.0,5.0
286,5336276,79.0,1,10,4.4,4.8,4.8
287,5336278,73.0,0,3,4.8,0.0,0.0
288,5336280,61.0,0,0,0.0,0.0,0.0
289,5336874,76.0,0,4,3.9,0.0,0.0
290,5356259,80.0,0,6,5.0,5.0,5.0
291,5365465,68.0,0,4,5.0,5.0,5.0
292,5365466,72.0,0,2,4.0,4.2,4.2
293,5365707,81.0,2,4,5.0,5.0,5.0
294,5365708,84.0,1,10,5.0,4.8,4.8
295,5377618,75.0,0,0,0.0,0.0,0.0
296,5386046,77.0,0,4,4.6,5.0,5.0
297,5386047,61.0,0,0,0.0,0.0,0.0
298,5386048,80.0,1,6,5.0,5.0,5.0
299,5386053,60.0,0,0,0.0,0.0,0.0
300,5386054,86.0,2,11,4.9,5.0,5.0
301,5386056,64.0,0,2,5.0,5.0,5.0
302,5386057,60.0,0,1,0.0,0.0,0.0
303,5386058,78.0,0,3,0.0,0.0,0.0
304,5386060,79.0,0,4,4.5,4.5,4.5
305,5386154,83.0,0,3,5.0,5.0,5.0
306,5386205,51.0,0,1,0.0,0.0,0.0
307,5386282,73.0,0,8,5.0,5.0,5.0
308,5386285,80.0,7,28,4.2,4.2,4.2
309,5400453,61.0,0,1,0.0,0.0,0.0
310,5411146,84.0,0,9,4.4,4.3,4.3
311,5411212,69.0,0,1,0.0,0.0,0.0
312,5411213,77.0,0,4,5.0,5.0,5.0
313,5411214,86.0,2,11,5.0,5.0,5.0
314,5411219,80.0,0,6,4.3,4.6,4.6
315,5411222,75.0,0,1,5.0,5.0,5.0
316,5411223,61.0,0,0,0.0,0.0,0.0
317,5411224,74.0,0,8,0.0,0.0,0.0
318,5411225,65.0,0,4,0.0,0.0,0.0
319,5411226,68.0,0,3,0.0,0.0,0.0
320,5411227,73.0,0,1,0.0,0.0,0.0
321,5411228,79.0,2,17,4.2,4.5,4.5
322,5411229,67.0,0,2,0.0,0.0,0.0
323,5411231,83.0,3,53,4.5,4.7,4.7
324,5411233,89.0,1,20,4.6,5.0,5.0
325,5411235,53.0,0,0,0.0,0.0,0.0
326,5411238,81.0,0,2,5.0,0.0,0.0
327,5411239,65.0,0,3,0.0,0.0,0.0
328,5411242,58.0,0,0,0.0,0.0,0.0
329,5411243,85.0,1,7,4.7,5.0,5.0
330,5417948,47.0,0,1,0.0,0.0,0.0
331,5417952,61.0,0,0,0.0,0.0,0.0
332,5417953,56.0,0,0,0.0,0.0,0.0
333,5417954,89.0,5,46,4.8,5.0,5.0
334,5417956,71.0,0,4,0.0,0.0,0.0
335,5417958,75.0,0,0,0.0,0.0,0.0
336,5418046,78.0,0,5,5.0,5.0,5.0
337,5419784,58.0,0,4,5.0,5.0,5.0
338,5419786,83.0,1,20,5.0,5.0,5.0
339,5419787,82.0,3,27,4.7,5.0,5.0
340,5419788,47.0,0,0,0.0,0.0,0.0
341,5419789,83.0,0,3,4.5,5.0,5.0
342,5420106,74.0,0,2,5.0,5.0,5.0
343,5420108,81.0,0,6,0.0,0.0,0.0
344,5420109,75.0,0,4,5.0,5.0,5.0
345,5420111,75.0,0,2,5.0,5.0,5.0
346,5420112,82.0,0,3,0.0,0.0,0.0
347,5429580,84.0,0,7,5.0,5.0,5.0
348,5429581,66.0,0,3,5.0,5.0,5.0
349,5429583,84.0,0,5,4.5,5.0,5.0
350,5429584,73.0,1,8,5.0,5.0,5.0
351,5429586,72.0,0,1,4.9,4.8,4.8
352,5429587,82.0,4,27,4.0,4.7,4.7
353,5429589,74.0,1,10,3.5,4.4,4.4
354,5429591,81.0,0,13,4.9,5.0,5.0
355,5429592,66.0,0,1,0.0,0.0,0.0
356,5429594,84.0,0,5,4.9,5.0,5.0
357,5429595,81.0,0,8,4.9,5.0,5.0
358,5429596,80.0,0,3,4.9,5.0,5.0
359,5429597,84.0,1,9,5.0,5.0,5.0
360,5429598,76.0,0,1,5.0,5.0,5.0
361,5438729,68.0,0,0,4.6,4.6,4.6
362,5444841,59.0,0,0,0.0,0.0,0.0
363,5444842,55.0,0,2,0.0,0.0,0.0
364,5444843,73.0,0,3,0.0,0.0,0.0
365,5444844,59.0,0,1,0.0,0.0,0.0
366,5444845,58.0,0,2,0.0,0.0,0.0
367,5444846,71.0,0,2,0.0,0.0,0.0
368,5444848,79.0,1,18,4.8,4.7,4.7
369,5444849,75.0,0,0,4.6,0.0,0.0
370,5444851,80.0,0,5,4.8,5.0,5.0
371,5444852,46.0,0,0,0.0,0.0,0.0
372,5444853,81.0,0,5,5.0,0.0,0.0
373,5444854,60.0,0,1,0.0,0.0,0.0
374,5444855,79.0,2,14,3.6,4.4,4.4
375,5444856,65.0,0,0,4.4,4.4,4.4
376,5444857,80.0,0,6,5.0,5.0,5.0
377,5444858,72.0,0,1,0.0,0.0,0.0
378,5444860,79.0,0,9,5.0,5.0,5.0
379,5444861,54.0,0,2,0.0,0.0,0.0
380,5444862,85.0,1,30,4.7,5.0,5.0
381,5444863,85.0,0,6,5.0,5.0,5.0
382,5444864,65.0,0,1,0.0,0.0,0.0
383,5444869,67.0,0,9,0.0,0.0,0.0
384,5444870,77.0,0,5,5.0,5.0,5.0
385,5444872,66.0,0,1,0.0,0.0,0.0
386,5444873,74.0,1,21,4.8,5.0,5.0
387,5444875,73.0,0,4,4.9,5.0,5.0
388,5444876,77.0,0,4,4.7,5.0,5.0
389,5444877,77.0,0,7,5.0,5.0,5.0
390,5444880,77.0,1,3,4.6,5.0,5.0
391,5444881,79.0,0,2,5.0,5.0,5.0
392,5444883,74.0,0,11,4.6,4.3,4.3
393,5444884,85.0,1,33,4.2,4.4,4.4
394,5444885,84.0,1,20,4.8,4.8,4.8
395,5444887,80.0,1,20,5.0,5.0,5.0
396,5444888,70.0,0,4,0.0,0.0,0.0
397,5445633,85.0,0,7,5.0,5.0,5.0
398,5445634,85.0,1,9,4.9,5.0,5.0
399,5445635,67.0,0,5,4.4,4.2,4.2
400,5445636,64.0,0,3,4.2,4.2,4.2
401,5445639,69.0,0,3,0.0,0.0,0.0
402,5445640,78.0,0,2,4.6,4.3,4.3
403,5445642,75.0,0,1,5.0,5.0,5.0
404,5445643,63.0,0,3,0.0,0.0,0.0
405,5445645,77.0,0,1,4.9,5.0,5.0
406,5460661,82.0,0,43,4.4,4.4,4.4
407,5511309,78.0,0,9,4.6,4.7,4.7
408,5531651,80.0,1,15,4.3,4.3,4.3
409,5531652,71.0,0,2,5.0,5.0,5.0
410,5531654,74.0,1,8,5.0,5.0,5.0
411,5531655,76.0,0,4,4.2,5.0,5.0
412,5531656,72.0,0,6,5.0,5.0,5.0
413,5531658,46.0,0,0,0.0,0.0,0.0
414,5531659,76.0,0,3,4.6,4.8,4.8
415,5531660,56.0,0,0,0.0,0.0,0.0
416,5531661,63.0,0,0,0.0,0.0,0.0
417,5531662,74.0,0,4,4.6,5.0,5.0
418,5531663,79.0,0,4,5.0,5.0,5.0
419,5531665,75.0,0,7,5.0,5.0,5.0
420,5531670,73.0,0,12,4.4,5.0,5.0
421,5531671,77.0,0,7,5.0,5.0,5.0
422,5531672,76.0,0,0,5.0,5.0,5.0
423,5531673,73.0,0,2,5.0,5.0,5.0
424,5531675,80.0,0,6,5.0,5.0,5.0
425,5531677,63.0,0,1,5.0,5.0,5.0
426,5531679,76.0,0,2,5.0,5.0,5.0
427,5531680,73.0,0,3,0.0,0.0,0.0
428,5531681,60.0,0,1,0.0,0.0,0.0
429,5531682,75.0,0,4,0.0,0.0,0.0
430,5531683,84.0,0,8,5.0,5.0,5.0
431,5531687,90.0,5,118,4.9,5.0,5.0
432,5531688,69.0,0,1,0.0,0.0,0.0
433,5531689,53.0,0,1,0.0,0.0,0.0
434,5531690,75.0,0,8,0.0,0.0,0.0
435,5531692,84.0,0,5,5.0,5.0,5.0
436,5531693,87.0,1,3,4.6,5.0,5.0
437,5531695,55.0,0,0,0.0,0.0,0.0
438,5531696,61.0,0,1,0.0,0.0,0.0
439,5531699,78.0,0,0,0.0,0.0,0.0
440,5531701,80.0,1,17,4.3,5.0,5.0
441,5531702,84.0,0,5,5.0,5.0,5.0
442,5531703,74.0,0,6,4.8,5.0,5.0
443,5531888,81.0,2,15,4.7,4.5,4.5
444,5531889,85.0,1,26,4.5,4.5,4.5
445,5531891,73.0,0,3,5.0,5.0,5.0
446,5531892,74.0,1,6,5.0,5.0,5.0
447,5531893,78.0,0,5,4.9,5.0,5.0
448,5531956,80.0,1,15,4.8,5.0,5.0
449,5531957,80.0,1,21,4.8,4.8,4.8
450,5531958,81.0,0,7,4.2,5.0,5.0
451,5531959,72.0,0,1,4.9,5.0,5.0
452,5531960,67.0,1,1,0.0,0.0,0.0
453,5531961,77.0,0,4,5.0,5.0,5.0
454,5531963,76.0,2,52,4.6,4.5,4.5
455,5531964,83.0,2,37,4.8,4.8,4.8
456,5531966,79.0,0,16,4.7,4.8,4.8
457,5539294,84.0,0,6,5.0,5.0,5.0
458,5539295,75.0,0,9,4.3,4.3,4.3
459,5539296,87.0,2,15,5.0,4.9,4.9
460,5539297,74.0,0,10,4.4,3.9,3.9
461,5539299,82.0,0,11,4.8,4.6,4.6
462,5539300,69.0,0,0,0.0,0.0,0.0
463,5539301,76.0,1,13,4.1,4.4,4.4
464,5539303,80.0,0,9,4.9,5.0,5.0
465,5539304,83.0,0,7,4.8,5.0,5.0
466,5539305,80.0,1,16,4.1,3.8,3.8
467,5539306,79.0,0,7,4.4,0.0,0.0
468,5539307,78.0,0,15,4.4,3.9,3.9
469,5539308,67.0,0,2,0.0,0.0,0.0
470,5539309,75.0,0,4,4.9,0.0,0.0
471,5539310,51.0,0,0,0.0,0.0,0.0
472,5539312,79.0,1,22,4.9,5.0,5.0
473,5539313,69.0,0,4,4.4,5.0,5.0
474,5539315,89.0,1,11,5.0,5.0,5.0
475,5539317,63.0,0,1,5.0,5.0,5.0
476,5539318,83.0,0,12,5.0,0.0,0.0
477,5539319,74.0,0,3,5.0,5.0,5.0
478,5539320,77.0,1,12,4.4,4.7,4.7
479,5539323,63.0,0,2,0.0,0.0,0.0
480,5539326,81.0,0,8,5.0,5.0,5.0
481,5539328,81.0,0,8,4.9,5.0,5.0
482,5539329,66.0,0,3,0.0,0.0,0.0
483,5539331,62.0,0,0,0.0,0.0,0.0
484,5539332,74.0,0,3,5.0,5.0,5.0
485,5539334,77.0,0,3,5.0,5.0,5.0
486,5539335,75.0,0,7,5.0,5.0,5.0
487,5539336,80.0,0,7,4.8,4.6,4.6
488,5539337,71.0,0,6,5.0,5.0,5.0
489,5539341,79.0,0,3,5.0,5.0,5.0
490,5539342,56.0,0,4,0.0,0.0,0.0
491,5539343,66.0,0,1,0.0,0.0,0.0
492,5539344,80.0,3,32,4.9,5.0,5.0
493,5539345,63.0,0,7,5.0,5.0,5.0
494,5539346,76.0,0,2,5.0,5.0,5.0
495,5539347,61.0,0,5,0.0,0.0,0.0
496,5539349,66.0,0,1,0.0,0.0,0.0
497,5539351,73.0,1,29,5.0,5.0,5.0
498,5539353,70.0,0,1,4.3,0.0,0.0
499,5539354,76.0,0,4,4.3,4.6,4.6
500,5539355,56.0,0,1,0.0,0.0,0.0
501,5539356,70.0,0,4,0.0,0.0,0.0
502,5539357,61.0,1,2,0.0,0.0,0.0
503,5539358,81.0,1,8,4.6,4.6,4.6
504,5539359,83.0,0,6,4.9,5.0,5.0
505,5539360,83.0,1,24,4.7,4.8,4.8
506,5539362,81.0,0,10,5.0,5.0,5.0
507,5539364,78.0,0,14,5.0,5.0,5.0
508,5539369,68.0,0,3,5.0,5.0,5.0
509,5539467,78.0,0,2,5.0,5.0,5.0
510,5539469,57.0,0,0,0.0,0.0,0.0
511,5539471,81.0,0,5,5.0,5.0,5.0
512,5539472,62.0,0,4,0.0,0.0,0.0
513,5539473,75.0,0,3,4.6,5.0,5.0
514,5539479,69.0,0,0,0.0,0.0,0.0
515,5539480,68.0,0,3,0.0,0.0,0.0
516,5539481,47.0,0,0,0.0,0.0,0.0
517,5539482,79.0,0,10,5.0,5.0,5.0
518,5539548,76.0,0,3,5.0,5.0,5.0
519,5539549,69.0,0,6,0.0,0.0,0.0
520,5539550,86.0,0,13,5.0,5.0,5.0
521,5539552,87.0,0,11,5.0,5.0,5.0
522,5539553,66.0,0,3,0.0,0.0,0.0
523,5539554,80.0,6,31,4.2,4.5,4.5
524,5539619,66.0,0,1,0.0,0.0,0.0
525,5539620,77.0,0,5,4.9,5.0,5.0
526,5539622,83.0,0,18,4.2,4.5,4.5
527,5539623,85.0,0,6,5.0,0.0,0.0
528,5550378,86.0,6,36,4.8,4.8,4.8
529,5550656,66.0,0,0,0.0,0.0,0.0
530,5552240,65.0,0,0,0.0,0.0,0.0
531,5562075,82.0,2,14,5.0,5.0,5.0
532,5568376,56.0,0,1,0.0,0.0,0.0
533,5568377,60.0,0,0,0.0,0.0,0.0
534,5568379,80.0,0,0,0.0,0.0,0.0
