,门店ID,体检分,有效订单数,入店人数,平均商家评分,平均配送评分,平均配送评分
39,2396768,88.0,0,20,4.5,4.8,4.8
40,2414605,86.0,0,3,0.0,0.0,0.0
41,2499036,84.0,1,8,5.0,5.0,5.0
42,2526841,60.0,0,3,0.0,0.0,0.0
43,2531868,82.0,0,3,0.0,0.0,0.0
44,2568882,75.0,0,3,0.0,0.0,0.0
45,2613397,86.0,0,3,3.2,5.0,5.0
46,2633533,84.0,0,1,3.3,4.1,4.1
47,2681117,75.0,0,1,0.0,0.0,0.0
48,2692280,83.0,1,8,4.6,5.0,5.0
49,2721901,74.0,0,1,0.0,0.0,0.0
50,2758504,86.0,1,12,3.9,5.0,5.0
51,2758931,76.0,0,3,0.0,0.0,0.0
52,2782682,88.0,0,4,0.0,0.0,0.0
53,2903944,90.0,1,6,5.0,5.0,5.0
54,2951300,57.0,0,0,0.0,0.0,0.0
55,2954975,54.0,0,0,0.0,0.0,0.0
56,2992347,55.0,0,0,0.0,0.0,0.0
57,3032292,91.0,6,26,4.7,4.9,4.9
58,3069058,65.0,0,0,0.0,0.0,0.0
59,3074868,55.0,0,1,0.0,0.0,0.0
60,3100497,75.0,0,4,0.0,0.0,0.0
61,3114586,77.0,0,5,0.0,0.0,0.0
62,3115396,84.0,0,4,4.8,5.0,5.0
63,3134500,88.0,1,5,3.6,4.7,4.7
64,3140988,85.0,1,40,4.5,5.0,5.0
65,3153483,77.0,1,5,3.6,3.4,3.4
66,3174819,77.0,1,3,5.0,5.0,5.0
67,3230734,81.0,0,10,4.4,4.8,4.8
68,3251274,73.0,0,0,0.0,0.0,0.0
69,3372458,79.0,0,2,0.0,0.0,0.0
70,3420406,68.0,0,0,0.0,0.0,0.0
71,3423829,83.0,0,3,4.6,5.0,5.0
72,3453699,84.0,0,4,0.0,0.0,0.0
73,3522148,78.0,0,2,0.0,0.0,0.0
74,3534673,56.0,0,0,0.0,0.0,0.0
75,3566834,90.0,0,18,5.0,5.0,5.0
76,3590298,56.0,0,0,0.0,0.0,0.0
77,3593644,63.0,0,1,0.0,0.0,0.0
78,3695585,90.0,0,8,4.3,4.3,4.3
79,3738967,72.0,0,0,0.0,0.0,0.0
80,3782706,60.0,0,1,0.0,0.0,0.0
81,3825934,77.0,0,5,4.8,5.0,5.0
82,3859980,81.0,0,3,5.0,5.0,5.0
83,3878986,78.0,1,7,4.4,4.5,4.5
84,3899843,68.0,0,0,0.0,0.0,0.0
85,3915289,71.0,0,0,0.0,0.0,0.0
86,4108818,79.0,0,3,0.0,0.0,0.0
87,4129848,62.0,1,3,0.0,0.0,0.0
88,4133335,59.0,0,3,0.0,0.0,0.0
89,4182702,66.0,0,0,0.0,0.0,0.0
90,4184985,72.0,0,1,0.0,0.0,0.0
91,4249322,62.0,0,0,0.0,0.0,0.0
92,4277847,85.0,0,4,5.0,5.0,5.0
93,4278885,94.0,3,30,4.7,4.8,4.8
94,4320557,74.0,1,5,3.9,4.5,4.5
95,4362920,78.0,0,1,4.2,5.0,5.0
96,4371458,79.0,0,4,4.3,4.3,4.3
97,4384891,84.0,0,4,4.5,5.0,5.0
98,4404304,80.0,0,4,5.0,5.0,5.0
99,4496751,52.0,0,0,0.0,0.0,0.0
100,4530539,76.0,1,2,0.0,0.0,0.0
101,4564340,87.0,0,10,4.9,4.8,4.8
102,4568666,93.0,7,57,5.0,5.0,5.0
103,4597000,74.0,0,1,5.0,0.0,0.0
104,4641301,58.0,0,0,0.0,0.0,0.0
105,4644119,84.0,0,0,0.0,0.0,0.0
106,4648258,70.0,0,2,0.0,0.0,0.0
107,4653357,60.0,0,0,0.0,0.0,0.0
108,4653968,65.0,0,1,0.0,0.0,0.0
109,4666902,61.0,0,2,0.0,0.0,0.0
110,4695060,72.0,0,1,0.0,0.0,0.0
111,4722599,69.0,0,0,0.0,0.0,0.0
112,4733956,57.0,0,1,0.0,0.0,0.0
113,4772352,84.0,0,5,5.0,5.0,5.0
114,4789782,81.0,0,2,0.0,0.0,0.0
115,4789783,75.0,0,2,0.0,0.0,0.0
116,4789788,70.0,0,0,0.0,0.0,0.0
117,4789789,83.0,0,26,4.8,5.0,5.0
118,4810715,82.0,0,0,0.0,0.0,0.0
119,4849426,56.0,0,3,0.0,0.0,0.0
120,4849427,66.0,0,2,0.0,0.0,0.0
121,4849430,85.0,1,3,3.9,5.0,5.0
122,4849433,77.0,0,2,0.0,0.0,0.0
123,4849495,67.0,0,0,0.0,0.0,0.0
124,4849496,87.0,0,6,0.0,0.0,0.0
125,4849498,85.0,1,14,3.3,4.3,4.3
126,4881711,84.0,0,4,0.0,0.0,0.0
127,4893963,79.0,0,1,0.0,0.0,0.0
128,4895530,73.0,0,1,0.0,0.0,0.0
129,4895531,83.0,0,2,4.6,4.6,4.6
130,4895532,54.0,0,0,0.0,0.0,0.0
131,4895533,60.0,0,0,0.0,0.0,0.0
132,4895535,70.0,0,2,0.0,0.0,0.0
133,4895537,71.0,0,0,0.0,0.0,0.0
134,4895681,67.0,0,0,0.0,0.0,0.0
135,4895684,52.0,0,5,0.0,0.0,0.0
136,4895685,67.0,0,0,0.0,0.0,0.0
137,4918754,79.0,0,2,0.0,0.0,0.0
138,4918755,76.0,0,5,4.4,4.5,4.5
139,4918756,87.0,1,3,4.3,4.3,4.3
140,4918759,85.0,0,3,0.0,0.0,0.0
141,4918763,60.0,0,1,0.0,0.0,0.0
142,4918765,53.0,0,0,0.0,0.0,0.0
143,4918766,60.0,1,2,0.0,0.0,0.0
144,4918769,83.0,1,7,4.4,4.6,4.6
145,4918770,91.0,2,14,3.8,4.3,4.3
146,4986602,84.0,1,6,4.4,5.0,5.0
147,5020140,62.0,0,2,0.0,0.0,0.0
148,5021738,84.0,3,25,5.0,5.0,5.0
149,5030693,85.0,0,6,4.2,0.0,0.0
150,5054486,78.0,0,2,0.0,0.0,0.0
151,5071962,84.0,0,6,0.0,0.0,0.0
152,5101794,67.0,0,2,0.0,0.0,0.0
153,5108779,52.0,0,0,0.0,0.0,0.0
154,5108780,79.0,1,4,0.0,0.0,0.0
155,5108781,81.0,0,11,2.0,2.4,2.4
156,5108785,83.0,0,1,0.0,0.0,0.0
157,5108786,78.0,0,5,0.0,0.0,0.0
158,5108787,55.0,0,0,0.0,0.0,0.0
159,5108788,66.0,0,2,0.0,0.0,0.0
160,5108789,82.0,1,3,0.0,0.0,0.0
161,5108790,56.0,0,1,0.0,0.0,0.0
162,5108791,89.0,0,6,4.6,4.7,4.7
163,5108794,84.0,0,5,0.0,0.0,0.0
164,5108795,78.0,0,0,0.0,0.0,0.0
165,5108798,62.0,0,1,0.0,0.0,0.0
166,5108990,73.0,0,1,0.0,0.0,0.0
167,5109129,73.0,0,0,0.0,0.0,0.0
168,5109131,70.0,0,1,0.0,0.0,0.0
169,5109859,85.0,0,0,0.0,0.0,0.0
170,5109986,57.0,0,0,0.0,0.0,0.0
171,5188784,75.0,0,0,4.0,4.2,4.2
172,5252927,89.0,0,5,4.9,5.0,5.0
173,5252928,78.0,0,0,4.4,5.0,5.0
174,5252930,77.0,0,4,0.0,0.0,0.0
175,5252931,50.0,0,11,0.0,0.0,0.0
176,5252933,86.0,1,10,4.8,5.0,5.0
177,5252935,80.0,0,5,0.0,0.0,0.0
178,5252939,83.0,0,27,4.6,4.8,4.8
179,5252942,81.0,0,2,0.0,0.0,0.0
180,5252943,75.0,0,0,0.0,0.0,0.0
181,5253002,56.0,0,2,0.0,0.0,0.0
182,5253068,87.0,0,10,0.0,0.0,0.0
183,5253069,68.0,0,1,0.0,0.0,0.0
184,5253070,86.0,5,39,4.6,5.0,5.0
185,5253072,87.0,0,7,4.3,4.5,4.5
186,5253141,84.0,0,0,0.0,0.0,0.0
187,5260014,85.0,0,7,4.6,5.0,5.0
188,5260338,66.0,0,1,0.0,0.0,0.0
189,5277233,83.0,0,3,0.0,0.0,0.0
190,5277235,78.0,0,4,0.0,0.0,0.0
191,5277237,83.0,0,1,0.0,0.0,0.0
192,5277238,65.0,0,3,0.0,0.0,0.0
193,5277240,87.0,0,6,5.0,5.0,5.0
194,5277243,85.0,0,8,4.2,0.0,0.0
195,5277244,88.0,1,34,4.8,4.6,4.6
196,5277245,51.0,0,0,0.0,0.0,0.0
197,5277247,84.0,0,1,0.0,0.0,0.0
198,5277250,67.0,0,2,0.0,0.0,0.0
199,5277252,91.0,1,8,5.0,5.0,5.0
200,5277255,82.0,0,2,0.0,0.0,0.0
201,5277256,89.0,1,19,3.0,2.9,2.9
202,5277257,74.0,0,6,0.0,0.0,0.0
203,5277258,80.0,0,12,4.4,3.9,3.9
204,5277259,72.0,0,0,0.0,0.0,0.0
205,5277260,87.0,0,3,0.0,0.0,0.0
206,5277262,86.0,1,5,5.0,0.0,0.0
207,5277265,56.0,0,1,0.0,0.0,0.0
208,5277270,65.0,1,2,0.0,0.0,0.0
209,5277273,62.0,0,0,0.0,0.0,0.0
210,5277274,84.0,2,12,4.8,5.0,5.0
211,5277275,85.0,1,8,4.6,5.0,5.0
212,5277276,77.0,0,3,5.0,5.0,5.0
213,5277277,69.0,0,0,0.0,0.0,0.0
214,5277464,83.0,0,11,0.0,0.0,0.0
215,5277544,83.0,0,6,4.6,4.6,4.6
216,5277545,81.0,0,8,4.9,5.0,5.0
217,5277547,90.0,1,10,4.8,4.8,4.8
218,5277548,60.0,1,1,0.0,0.0,0.0
219,5277550,81.0,0,0,0.0,0.0,0.0
220,5277551,66.0,0,1,0.0,0.0,0.0
221,5277552,59.0,0,0,0.0,0.0,0.0
222,5277554,83.0,0,8,3.6,3.3,3.3
223,5277556,82.0,0,4,0.0,0.0,0.0
224,5277557,81.0,0,0,0.0,0.0,0.0
225,5277558,86.0,0,0,0.0,0.0,0.0
226,5277559,85.0,0,4,0.0,0.0,0.0
227,5277562,87.0,0,4,0.0,0.0,0.0
228,5277564,51.0,0,0,0.0,0.0,0.0
229,5277565,70.0,0,1,0.0,0.0,0.0
230,5277566,80.0,0,2,0.0,0.0,0.0
231,5277569,57.0,0,0,0.0,0.0,0.0
232,5278606,68.0,0,3,0.0,0.0,0.0
233,5279665,65.0,0,1,0.0,0.0,0.0
234,5279666,91.0,1,9,5.0,5.0,5.0
235,5279667,84.0,0,7,5.0,5.0,5.0
236,5279668,88.0,0,8,5.0,5.0,5.0
237,5279672,66.0,0,0,0.0,0.0,0.0
238,5279673,75.0,0,0,2.8,3.4,3.4
239,5279756,65.0,0,1,0.0,0.0,0.0
240,5279757,86.0,0,7,0.0,0.0,0.0
241,5279758,89.0,2,20,3.7,3.5,3.5
242,5279760,75.0,0,2,0.0,0.0,0.0
243,5279761,65.0,0,1,0.0,0.0,0.0
244,5279763,68.0,1,5,0.0,0.0,0.0
245,5279839,58.0,0,0,0.0,0.0,0.0
246,5280466,86.0,1,10,0.0,0.0,0.0
247,5300045,92.0,1,16,4.9,5.0,5.0
248,5300233,82.0,0,2,3.4,5.0,5.0
249,5300238,74.0,1,7,0.0,0.0,0.0
250,5311642,83.0,1,16,5.0,5.0,5.0
251,5311643,63.0,0,1,0.0,0.0,0.0
252,5311644,89.0,1,3,4.7,5.0,5.0
253,5311648,89.0,1,4,0.0,0.0,0.0
254,5311649,85.0,1,7,4.3,4.6,4.6
255,5311651,80.0,1,13,4.3,5.0,5.0
256,5311652,89.0,0,6,4.8,0.0,0.0
257,5311653,91.0,1,11,4.1,4.6,4.6
258,5311654,51.0,0,0,0.0,0.0,0.0
259,5311656,76.0,0,0,0.0,0.0,0.0
260,5311657,86.0,0,8,5.0,4.2,4.2
261,5312166,66.0,0,1,0.0,0.0,0.0
262,5312249,91.0,1,13,5.0,5.0,5.0
263,5312252,94.0,2,27,5.0,5.0,5.0
264,5312253,51.0,0,0,0.0,0.0,0.0
265,5332324,70.0,0,1,0.0,0.0,0.0
266,5332325,64.0,0,1,0.0,0.0,0.0
267,5332326,74.0,0,2,4.3,3.9,3.9
268,5332327,62.0,0,1,0.0,0.0,0.0
269,5332331,87.0,0,8,5.0,5.0,5.0
270,5332334,92.0,4,41,4.6,4.8,4.8
271,5332335,57.0,0,1,0.0,0.0,0.0
272,5332336,63.0,0,3,0.0,0.0,0.0
273,5332338,83.0,0,2,0.0,0.0,0.0
274,5332339,79.0,1,6,0.0,0.0,0.0
275,5332340,82.0,0,6,0.0,0.0,0.0
276,5332341,79.0,0,4,4.7,5.0,5.0
277,5332342,88.0,1,8,4.8,5.0,5.0
278,5332343,55.0,0,0,0.0,0.0,0.0
279,5332344,77.0,0,0,0.0,0.0,0.0
280,5332345,76.0,0,0,0.0,0.0,0.0
281,5332348,87.0,2,10,5.0,5.0,5.0
282,5332349,75.0,0,5,0.0,0.0,0.0
283,5334439,51.0,0,0,0.0,0.0,0.0
284,5334527,88.0,0,10,4.4,5.0,5.0
285,5334907,81.0,3,5,0.0,0.0,0.0
286,5336276,85.0,2,15,4.4,4.9,4.9
287,5336278,76.0,0,1,0.0,0.0,0.0
288,5336280,67.0,0,1,0.0,0.0,0.0
289,5336874,87.0,0,13,4.0,4.4,4.4
290,5356259,69.0,0,5,0.0,0.0,0.0
291,5365465,73.0,0,0,0.0,0.0,0.0
292,5365466,82.0,0,3,3.6,3.9,3.9
293,5365707,83.0,0,6,0.0,0.0,0.0
294,5365708,90.0,1,11,4.8,4.7,4.7
295,5377618,63.0,0,13,0.0,0.0,0.0
296,5386046,81.0,0,6,4.3,4.3,4.3
297,5386047,56.0,0,0,0.0,0.0,0.0
298,5386048,82.0,0,3,5.0,0.0,0.0
299,5386053,56.0,0,0,0.0,0.0,0.0
300,5386054,87.0,0,6,4.8,5.0,5.0
301,5386056,77.0,0,0,0.0,0.0,0.0
302,5386057,53.0,0,6,0.0,0.0,0.0
303,5386058,72.0,0,2,0.0,0.0,0.0
304,5386060,84.0,0,1,0.0,0.0,0.0
305,5386154,68.0,0,1,0.0,0.0,0.0
306,5386205,57.0,0,0,0.0,0.0,0.0
307,5386282,70.0,0,0,0.0,0.0,0.0
308,5386285,92.0,4,21,4.5,4.4,4.4
309,5400453,55.0,0,1,0.0,0.0,0.0
310,5411146,83.0,0,14,5.0,0.0,0.0
311,5411212,71.0,0,0,0.0,0.0,0.0
312,5411213,78.0,0,0,3.6,5.0,5.0
313,5411214,90.0,1,12,5.0,5.0,5.0
314,5411219,82.0,0,1,3.8,4.5,4.5
315,5411222,76.0,0,5,5.0,5.0,5.0
316,5411223,62.0,0,0,0.0,0.0,0.0
317,5411224,64.0,0,0,0.0,0.0,0.0
318,5411225,76.0,0,2,0.0,0.0,0.0
319,5411226,64.0,1,3,0.0,0.0,0.0
320,5411227,61.0,0,0,0.0,0.0,0.0
321,5411228,87.0,0,9,3.8,4.3,4.3
322,5411229,88.0,0,6,5.0,5.0,5.0
323,5411231,91.0,4,50,4.6,4.7,4.7
324,5411233,94.0,2,28,5.0,5.0,5.0
325,5411235,55.0,0,1,0.0,0.0,0.0
326,5411238,84.0,0,5,0.0,0.0,0.0
327,5411239,65.0,0,1,0.0,0.0,0.0
328,5411242,65.0,0,0,0.0,0.0,0.0
329,5411243,85.0,1,8,4.1,5.0,5.0
330,5417948,52.0,0,0,0.0,0.0,0.0
331,5417952,53.0,0,0,0.0,0.0,0.0
332,5417953,52.0,0,0,0.0,0.0,0.0
333,5417954,94.0,6,44,4.9,5.0,5.0
334,5417956,74.0,0,4,0.0,0.0,0.0
335,5417958,68.0,0,1,0.0,0.0,0.0
336,5418046,80.0,0,1,0.0,0.0,0.0
337,5419784,69.0,0,1,0.0,0.0,0.0
338,5419786,91.0,3,21,4.9,5.0,5.0
339,5419787,93.0,4,20,4.4,5.0,5.0
340,5419788,68.0,0,1,0.0,0.0,0.0
341,5419789,81.0,0,2,4.4,0.0,0.0
342,5420106,70.0,0,1,0.0,0.0,0.0
343,5420108,88.0,1,5,4.3,5.0,5.0
344,5420109,82.0,0,0,0.0,0.0,0.0
345,5420111,68.0,0,0,0.0,0.0,0.0
346,5420112,79.0,0,1,0.0,0.0,0.0
347,5429580,72.0,1,1,0.0,0.0,0.0
348,5429581,67.0,0,0,0.0,0.0,0.0
349,5429583,87.0,0,4,0.0,0.0,0.0
350,5429584,83.0,0,1,0.0,0.0,0.0
351,5429586,77.0,0,0,4.8,4.6,4.6
352,5429587,87.0,1,13,4.0,4.8,4.8
353,5429589,83.0,0,11,4.7,5.0,5.0
354,5429591,88.0,0,6,0.0,0.0,0.0
355,5429592,82.0,0,2,0.0,0.0,0.0
356,5429594,86.0,0,6,0.0,0.0,0.0
357,5429595,88.0,1,13,4.9,5.0,5.0
358,5429596,84.0,0,0,0.0,0.0,0.0
359,5429597,86.0,1,8,5.0,5.0,5.0
360,5429598,77.0,0,1,0.0,0.0,0.0
361,5438729,79.0,0,2,0.0,0.0,0.0
362,5444841,56.0,0,0,0.0,0.0,0.0
363,5444842,65.0,0,5,0.0,0.0,0.0
364,5444843,77.0,0,2,0.0,0.0,0.0
365,5444844,80.0,0,5,0.0,0.0,0.0
366,5444845,73.0,0,4,0.0,0.0,0.0
367,5444846,65.0,0,1,0.0,0.0,0.0
368,5444848,79.0,0,9,4.5,5.0,5.0
369,5444849,72.0,0,2,0.0,0.0,0.0
370,5444851,87.0,1,6,4.6,5.0,5.0
371,5444852,56.0,0,0,0.0,0.0,0.0
372,5444853,76.0,0,3,0.0,0.0,0.0
373,5444854,56.0,0,0,0.0,0.0,0.0
374,5444855,85.0,1,9,3.6,4.1,4.1
375,5444856,69.0,0,0,0.0,0.0,0.0
376,5444857,89.0,0,3,5.0,5.0,5.0
377,5444858,73.0,0,1,0.0,0.0,0.0
378,5444860,80.0,0,2,0.0,0.0,0.0
379,5444861,58.0,0,1,0.0,0.0,0.0
380,5444862,89.0,1,22,4.6,5.0,5.0
381,5444863,70.0,0,2,0.0,0.0,0.0
382,5444864,58.0,0,0,0.0,0.0,0.0
383,5444869,67.0,0,4,0.0,0.0,0.0
384,5444870,81.0,0,1,0.0,0.0,0.0
385,5444872,65.0,0,1,0.0,0.0,0.0
386,5444873,90.0,0,12,4.6,5.0,5.0
387,5444875,87.0,0,7,4.9,5.0,5.0
388,5444876,79.0,0,3,4.0,5.0,5.0
389,5444877,84.0,0,9,4.5,4.3,4.3
390,5444880,77.0,0,8,0.0,0.0,0.0
391,5444881,73.0,0,2,0.0,0.0,0.0
392,5444883,85.0,0,9,0.0,0.0,0.0
393,5444884,93.0,6,42,4.1,4.4,4.4
394,5444885,89.0,0,17,4.7,4.6,4.6
395,5444887,89.0,0,9,5.0,5.0,5.0
396,5444888,82.0,0,2,0.0,0.0,0.0
397,5445633,81.0,0,3,0.0,0.0,0.0
398,5445634,89.0,1,8,4.9,5.0,5.0
399,5445635,74.0,0,3,0.0,0.0,0.0
400,5445636,71.0,0,1,0.0,0.0,0.0
401,5445639,66.0,0,1,0.0,0.0,0.0
402,5445640,81.0,0,6,4.1,4.1,4.1
403,5445642,71.0,0,0,0.0,0.0,0.0
404,5445643,76.0,0,2,0.0,0.0,0.0
405,5445645,78.0,0,1,0.0,0.0,0.0
406,5460661,91.0,6,39,4.7,4.6,4.6
407,5511309,88.0,0,10,4.5,4.4,4.4
408,5531651,91.0,2,11,4.7,4.4,4.4
409,5531652,70.0,0,0,0.0,0.0,0.0
410,5531654,91.0,0,13,4.9,5.0,5.0
411,5531655,74.0,0,1,0.0,0.0,0.0
412,5531656,76.0,0,2,0.0,0.0,0.0
413,5531658,54.0,0,2,0.0,0.0,0.0
414,5531659,78.0,2,5,3.2,4.2,4.2
415,5531660,68.0,0,1,0.0,0.0,0.0
416,5531661,72.0,1,3,0.0,0.0,0.0
417,5531662,81.0,0,4,4.3,5.0,5.0
418,5531663,81.0,1,2,0.0,0.0,0.0
419,5531665,78.0,0,1,0.0,0.0,0.0
420,5531670,88.0,0,3,4.1,5.0,5.0
421,5531671,83.0,0,6,0.0,0.0,0.0
422,5531672,75.0,0,1,5.0,5.0,5.0
423,5531673,70.0,0,2,0.0,0.0,0.0
424,5531675,85.0,1,6,5.0,5.0,5.0
425,5531677,53.0,0,0,0.0,0.0,0.0
426,5531679,72.0,0,1,0.0,0.0,0.0
427,5531680,58.0,0,0,0.0,0.0,0.0
428,5531681,65.0,0,0,0.0,0.0,0.0
429,5531682,75.0,0,3,0.0,0.0,0.0
430,5531683,82.0,0,2,0.0,0.0,0.0
431,5531687,94.0,12,122,4.7,4.9,4.9
432,5531688,78.0,0,1,0.0,0.0,0.0
433,5531689,68.0,0,0,0.0,0.0,0.0
434,5531690,72.0,0,6,0.0,0.0,0.0
435,5531692,89.0,0,5,5.0,5.0,5.0
436,5531693,84.0,2,5,5.0,5.0,5.0
437,5531695,62.0,0,1,0.0,0.0,0.0
438,5531696,58.0,0,1,0.0,0.0,0.0
439,5531699,85.0,2,9,0.0,0.0,0.0
440,5531701,83.0,0,8,4.1,5.0,5.0
441,5531702,85.0,0,10,5.0,5.0,5.0
442,5531703,81.0,0,2,0.0,0.0,0.0
443,5531888,90.0,1,14,4.9,4.2,4.2
444,5531889,91.0,1,28,4.4,4.6,4.6
445,5531891,72.0,1,3,0.0,0.0,0.0
446,5531892,78.0,0,0,0.0,0.0,0.0
447,5531893,77.0,1,5,4.8,5.0,5.0
448,5531956,90.0,0,12,5.0,5.0,5.0
449,5531957,91.0,4,21,4.5,4.4,4.4
450,5531958,83.0,0,8,4.2,5.0,5.0
451,5531959,78.0,0,6,0.0,0.0,0.0
452,5531960,83.0,0,1,5.0,5.0,5.0
453,5531961,85.0,0,1,0.0,0.0,0.0
454,5531963,87.0,1,22,4.4,4.6,4.6
455,5531964,90.0,2,37,4.8,4.7,4.7
456,5531966,88.0,0,15,4.8,4.8,4.8
457,5539294,87.0,1,5,5.0,5.0,5.0
458,5539295,81.0,0,5,4.3,4.4,4.4
459,5539296,91.0,2,7,5.0,4.8,4.8
460,5539297,79.0,0,8,4.6,4.6,4.6
461,5539299,91.0,2,16,4.3,4.0,4.0
462,5539300,56.0,0,0,0.0,0.0,0.0
463,5539301,88.0,1,13,3.7,4.1,4.1
464,5539303,85.0,0,7,4.5,5.0,5.0
465,5539304,85.0,0,6,0.0,0.0,0.0
466,5539305,92.0,1,9,4.0,4.3,4.3
467,5539306,81.0,0,7,0.0,0.0,0.0
468,5539307,89.0,1,14,4.7,4.2,4.2
469,5539308,83.0,0,1,5.0,5.0,5.0
470,5539309,87.0,0,4,0.0,0.0,0.0
471,5539310,59.0,0,0,0.0,0.0,0.0
472,5539312,83.0,3,15,5.0,5.0,5.0
473,5539313,79.0,0,3,0.0,0.0,0.0
474,5539315,88.0,0,13,0.0,0.0,0.0
475,5539317,63.0,0,1,0.0,0.0,0.0
476,5539318,83.0,0,1,0.0,0.0,0.0
477,5539319,77.0,0,0,0.0,0.0,0.0
478,5539320,90.0,1,8,4.2,4.5,4.5
479,5539323,71.0,0,3,0.0,0.0,0.0
480,5539326,91.0,0,2,5.0,0.0,0.0
481,5539328,79.0,0,3,0.0,0.0,0.0
482,5539329,69.0,0,5,0.0,0.0,0.0
483,5539331,59.0,0,2,0.0,0.0,0.0
484,5539332,89.0,0,2,5.0,5.0,5.0
485,5539334,83.0,0,7,0.0,0.0,0.0
486,5539335,70.0,0,2,0.0,0.0,0.0
487,5539336,85.0,0,1,0.0,0.0,0.0
488,5539337,75.0,0,4,4.8,5.0,5.0
489,5539341,76.0,0,0,0.0,0.0,0.0
490,5539342,60.0,0,4,0.0,0.0,0.0
491,5539343,78.0,1,5,0.0,0.0,0.0
492,5539344,94.0,3,38,4.8,5.0,5.0
493,5539345,73.0,0,1,0.0,0.0,0.0
494,5539346,73.0,0,4,0.0,0.0,0.0
495,5539347,83.0,2,6,0.0,0.0,0.0
496,5539349,63.0,0,2,0.0,0.0,0.0
497,5539351,80.0,0,8,5.0,5.0,5.0
498,5539353,82.0,0,2,0.0,0.0,0.0
499,5539354,84.0,0,7,2.6,0.0,0.0
500,5539355,59.0,0,1,0.0,0.0,0.0
501,5539356,72.0,0,5,0.0,0.0,0.0
502,5539357,82.0,0,0,0.0,0.0,0.0
503,5539358,89.0,0,7,4.3,4.3,4.3
504,5539359,80.0,0,4,0.0,0.0,0.0
505,5539360,88.0,3,21,3.8,4.7,4.7
506,5539362,89.0,1,9,5.0,5.0,5.0
507,5539364,87.0,0,2,0.0,0.0,0.0
508,5539369,74.0,0,1,0.0,0.0,0.0
509,5539467,77.0,0,3,0.0,0.0,0.0
510,5539469,55.0,0,0,0.0,0.0,0.0
511,5539471,86.0,1,4,5.0,5.0,5.0
512,5539472,66.0,0,1,0.0,0.0,0.0
513,5539473,73.0,1,3,0.0,0.0,0.0
514,5539479,66.0,0,1,0.0,0.0,0.0
515,5539480,66.0,0,2,0.0,0.0,0.0
516,5539481,56.0,0,2,0.0,0.0,0.0
517,5539482,80.0,0,7,4.2,0.0,0.0
518,5539548,82.0,0,2,5.0,5.0,5.0
519,5539549,71.0,0,0,0.0,0.0,0.0
520,5539550,88.0,1,7,5.0,5.0,5.0
521,5539552,87.0,1,13,5.0,5.0,5.0
522,5539553,71.0,0,0,0.0,0.0,0.0
523,5539554,91.0,2,30,4.8,4.9,4.9
524,5539619,73.0,0,2,0.0,0.0,0.0
525,5539620,82.0,0,2,0.0,0.0,0.0
526,5539622,88.0,3,16,4.4,4.6,4.6
527,5539623,84.0,0,4,0.0,0.0,0.0
528,5550378,94.0,3,36,4.9,4.9,4.9
529,5550656,61.0,0,1,0.0,0.0,0.0
530,5552240,64.0,0,0,0.0,0.0,0.0
531,5562075,83.0,0,5,0.0,0.0,0.0
532,5568376,72.0,0,0,0.0,0.0,0.0
533,5568377,60.0,1,3,0.0,0.0,0.0
534,5568379,60.0,0,0,0.0,0.0,0.0
