,门店ID,体检分,有效订单数,入店人数,平均商家评分,平均配送评分,平均配送评分
283,5334439,50.0,0,0,0.0,0.0,0.0
284,5334527,86.0,0,13,5.0,5.0,5.0
285,5334907,81.0,0,2,0.0,0.0,0.0
286,5336276,84.0,0,18,4.9,5.0,5.0
287,5336278,72.0,0,3,0.0,0.0,0.0
288,5336280,65.0,0,1,0.0,0.0,0.0
289,5336874,88.0,0,9,4.8,0.0,0.0
290,5356259,69.0,0,1,0.0,0.0,0.0
291,5365465,67.0,0,1,0.0,0.0,0.0
292,5365466,76.0,0,1,0.0,0.0,0.0
293,5365707,73.0,0,2,0.0,0.0,0.0
294,5365708,89.0,0,10,4.8,4.8,4.8
295,5377618,60.0,0,0,0.0,0.0,0.0
296,5386046,87.0,0,6,4.5,0.0,0.0
297,5386047,57.0,0,2,0.0,0.0,0.0
298,5386048,87.0,1,3,5.0,0.0,0.0
299,5386053,56.0,0,0,0.0,0.0,0.0
300,5386054,85.0,0,11,4.8,5.0,5.0
301,5386056,76.0,0,2,0.0,0.0,0.0
302,5386057,53.0,0,4,0.0,0.0,0.0
303,5386058,68.0,0,0,0.0,0.0,0.0
304,5386060,83.0,0,1,0.0,0.0,0.0
305,5386154,65.0,0,0,0.0,0.0,0.0
306,5386205,57.0,0,2,0.0,0.0,0.0
307,5386282,79.0,0,2,0.0,0.0,0.0
308,5386285,91.0,4,34,4.9,5.0,5.0
309,5400453,60.0,0,0,0.0,0.0,0.0
310,5411146,78.0,0,7,5.0,0.0,0.0
311,5411212,67.0,0,2,0.0,0.0,0.0
312,5411213,76.0,0,2,0.0,0.0,0.0
313,5411214,92.0,0,16,5.0,5.0,5.0
314,5411219,71.0,0,0,0.0,0.0,0.0
315,5411222,77.0,0,2,5.0,5.0,5.0
316,5411223,62.0,0,0,0.0,0.0,0.0
317,5411224,59.0,0,1,0.0,0.0,0.0
318,5411225,72.0,0,0,0.0,0.0,0.0
319,5411226,71.0,0,0,0.0,0.0,0.0
320,5411227,61.0,0,2,0.0,0.0,0.0
321,5411228,88.0,0,7,5.0,5.0,5.0
322,5411229,88.0,0,9,5.0,5.0,5.0
323,5411231,95.0,11,61,5.0,5.0,5.0
324,5411233,94.0,1,21,5.0,5.0,5.0
325,5411235,54.0,0,0,0.0,0.0,0.0
326,5411238,84.0,1,9,0.0,0.0,0.0
327,5411239,64.0,0,1,0.0,0.0,0.0
328,5411242,65.0,1,1,0.0,0.0,0.0
329,5411243,84.0,0,1,0.0,0.0,0.0
330,5417948,52.0,0,0,0.0,0.0,0.0
331,5417952,51.0,0,0,0.0,0.0,0.0
332,5417953,52.0,0,0,0.0,0.0,0.0
333,5417954,93.0,12,55,5.0,5.0,5.0
334,5417956,75.0,0,5,0.0,0.0,0.0
335,5417958,66.0,0,1,0.0,0.0,0.0
336,5418046,80.0,0,2,0.0,0.0,0.0
337,5419784,67.0,0,2,0.0,0.0,0.0
338,5419786,90.0,2,24,4.9,5.0,5.0
339,5419787,94.0,3,21,4.5,5.0,5.0
340,5419788,70.0,0,0,0.0,0.0,0.0
341,5419789,73.0,0,0,0.0,0.0,0.0
342,5420106,66.0,0,1,0.0,0.0,0.0
343,5420108,87.0,0,2,0.0,0.0,0.0
344,5420109,83.0,0,5,0.0,0.0,0.0
345,5420111,63.0,0,2,0.0,0.0,0.0
346,5420112,76.0,0,5,0.0,0.0,0.0
347,5429580,83.0,0,2,0.0,0.0,0.0
348,5429581,66.0,0,0,0.0,0.0,0.0
349,5429583,87.0,0,3,0.0,0.0,0.0
350,5429584,79.0,1,5,0.0,0.0,0.0
351,5429586,70.0,0,1,0.0,0.0,0.0
352,5429587,89.0,1,21,4.8,5.0,5.0
353,5429589,84.0,1,16,4.6,5.0,5.0
354,5429591,86.0,1,6,0.0,0.0,0.0
355,5429592,71.0,0,2,0.0,0.0,0.0
356,5429594,85.0,2,12,0.0,0.0,0.0
357,5429595,88.0,1,11,5.0,5.0,5.0
358,5429596,77.0,0,1,0.0,0.0,0.0
359,5429597,86.0,0,3,5.0,5.0,5.0
360,5429598,69.0,0,2,0.0,0.0,0.0
361,5438729,72.0,0,3,0.0,0.0,0.0
362,5444841,56.0,0,0,0.0,0.0,0.0
363,5444842,68.0,0,4,0.0,0.0,0.0
364,5444843,72.0,0,1,0.0,0.0,0.0
365,5444844,80.0,0,14,0.0,0.0,0.0
366,5444845,67.0,0,2,0.0,0.0,0.0
367,5444846,61.0,0,1,0.0,0.0,0.0
368,5444848,77.0,2,12,0.0,0.0,0.0
369,5444849,68.0,0,4,0.0,0.0,0.0
370,5444851,88.0,0,4,5.0,5.0,5.0
371,5444852,56.0,0,0,0.0,0.0,0.0
372,5444853,74.0,0,5,0.0,0.0,0.0
373,5444854,55.0,0,0,0.0,0.0,0.0
374,5444855,87.0,1,8,0.0,0.0,0.0
375,5444856,68.0,0,3,0.0,0.0,0.0
376,5444857,85.0,0,1,0.0,0.0,0.0
377,5444858,73.0,1,3,0.0,0.0,0.0
378,5444860,80.0,0,2,0.0,0.0,0.0
379,5444861,58.0,0,1,0.0,0.0,0.0
380,5444862,89.0,1,21,5.0,5.0,5.0
381,5444863,77.0,0,2,0.0,0.0,0.0
382,5444864,58.0,0,1,0.0,0.0,0.0
383,5444869,73.0,0,5,0.0,0.0,0.0
384,5444870,75.0,0,3,0.0,0.0,0.0
385,5444872,64.0,0,0,0.0,0.0,0.0
386,5444873,83.0,3,14,4.2,5.0,5.0
387,5444875,87.0,1,4,5.0,5.0,5.0
388,5444876,79.0,0,1,0.0,0.0,0.0
389,5444877,82.0,0,9,4.5,4.3,4.3
390,5444880,75.0,0,1,0.0,0.0,0.0
391,5444881,81.0,0,2,0.0,0.0,0.0
392,5444883,79.0,1,8,0.0,0.0,0.0
393,5444884,94.0,13,144,4.9,5.0,5.0
394,5444885,90.0,2,13,4.8,5.0,5.0
395,5444887,84.0,0,12,0.0,0.0,0.0
396,5444888,83.0,0,1,0.0,0.0,0.0
397,5445633,77.0,0,4,0.0,0.0,0.0
398,5445634,90.0,3,11,5.0,5.0,5.0
399,5445635,67.0,2,8,0.0,0.0,0.0
400,5445636,71.0,0,2,0.0,0.0,0.0
401,5445639,64.0,0,1,0.0,0.0,0.0
402,5445640,80.0,0,2,4.2,4.2,4.2
403,5445642,62.0,0,0,0.0,0.0,0.0
404,5445643,77.0,0,3,0.0,0.0,0.0
405,5445645,68.0,0,0,0.0,0.0,0.0
406,5460661,93.0,5,56,4.8,4.7,4.7
407,5511309,88.0,0,11,5.0,0.0,0.0
408,5531651,93.0,1,7,5.0,5.0,5.0
409,5531652,67.0,0,1,0.0,0.0,0.0
410,5531654,90.0,1,10,4.8,5.0,5.0
411,5531655,72.0,0,2,0.0,0.0,0.0
412,5531656,76.0,0,1,0.0,0.0,0.0
413,5531658,55.0,0,0,0.0,0.0,0.0
414,5531659,84.0,1,5,0.0,0.0,0.0
415,5531660,68.0,0,1,0.0,0.0,0.0
416,5531661,70.0,0,3,0.0,0.0,0.0
417,5531662,75.0,0,3,0.0,0.0,0.0
418,5531663,82.0,0,2,0.0,0.0,0.0
419,5531665,72.0,0,7,0.0,0.0,0.0
420,5531670,89.0,0,6,5.0,5.0,5.0
421,5531671,75.0,0,4,0.0,0.0,0.0
422,5531672,69.0,0,1,0.0,0.0,0.0
423,5531673,68.0,0,2,0.0,0.0,0.0
424,5531675,82.0,0,5,0.0,0.0,0.0
425,5531677,52.0,0,0,0.0,0.0,0.0
426,5531679,63.0,0,2,0.0,0.0,0.0
427,5531680,58.0,0,0,0.0,0.0,0.0
428,5531681,65.0,0,0,0.0,0.0,0.0
429,5531682,73.0,0,4,0.0,0.0,0.0
430,5531683,82.0,0,1,0.0,0.0,0.0
431,5531687,93.0,12,101,4.8,4.9,4.9
432,5531688,72.0,0,3,0.0,0.0,0.0
433,5531689,68.0,0,0,0.0,0.0,0.0
434,5531690,70.0,0,1,0.0,0.0,0.0
435,5531692,89.0,0,11,0.0,0.0,0.0
436,5531693,85.0,0,1,5.0,5.0,5.0
437,5531695,61.0,0,2,0.0,0.0,0.0
438,5531696,58.0,0,1,0.0,0.0,0.0
439,5531699,86.0,1,11,5.0,0.0,0.0
440,5531701,85.0,3,19,0.0,0.0,0.0
441,5531702,85.0,0,3,5.0,5.0,5.0
442,5531703,77.0,0,5,0.0,0.0,0.0
443,5531888,90.0,5,28,5.0,5.0,5.0
444,5531889,91.0,4,39,4.7,5.0,5.0
445,5531891,73.0,0,4,0.0,0.0,0.0
446,5531892,82.0,0,1,0.0,0.0,0.0
447,5531893,74.0,0,1,0.0,0.0,0.0
448,5531956,90.0,0,7,5.0,5.0,5.0
449,5531957,92.0,3,12,4.6,4.5,4.5
450,5531958,93.0,5,22,5.0,5.0,5.0
451,5531959,70.0,0,1,0.0,0.0,0.0
452,5531960,75.0,1,2,0.0,0.0,0.0
453,5531961,78.0,0,6,0.0,0.0,0.0
454,5531963,88.0,6,46,5.0,5.0,5.0
455,5531964,93.0,5,43,4.9,5.0,5.0
456,5531966,89.0,2,29,5.0,5.0,5.0
457,5539294,88.0,0,2,5.0,5.0,5.0
458,5539295,78.0,0,9,0.0,0.0,0.0
459,5539296,90.0,0,4,5.0,5.0,5.0
460,5539297,84.0,2,20,5.0,5.0,5.0
461,5539299,90.0,2,14,4.2,4.2,4.2
462,5539300,56.0,0,1,0.0,0.0,0.0
463,5539301,88.0,1,15,5.0,5.0,5.0
464,5539303,83.0,1,12,4.3,5.0,5.0
465,5539304,85.0,0,1,0.0,0.0,0.0
466,5539305,94.0,1,3,5.0,5.0,5.0
467,5539306,81.0,0,5,0.0,0.0,0.0
468,5539307,91.0,0,35,4.9,4.7,4.7
469,5539308,77.0,0,0,5.0,5.0,5.0
470,5539309,86.0,0,7,0.0,0.0,0.0
471,5539310,55.0,0,0,0.0,0.0,0.0
472,5539312,85.0,0,12,0.0,0.0,0.0
473,5539313,78.0,0,2,0.0,0.0,0.0
474,5539315,87.0,1,22,5.0,5.0,5.0
475,5539317,57.0,0,0,0.0,0.0,0.0
476,5539318,74.0,0,4,0.0,0.0,0.0
477,5539319,77.0,0,1,0.0,0.0,0.0
478,5539320,92.0,4,21,5.0,5.0,5.0
479,5539323,71.0,0,1,0.0,0.0,0.0
480,5539326,89.0,1,8,0.0,0.0,0.0
481,5539328,77.0,0,2,0.0,0.0,0.0
482,5539329,63.0,0,2,0.0,0.0,0.0
483,5539331,59.0,0,0,0.0,0.0,0.0
484,5539332,86.0,0,3,0.0,0.0,0.0
485,5539334,76.0,1,5,0.0,0.0,0.0
486,5539335,67.0,0,2,0.0,0.0,0.0
487,5539336,84.0,0,1,0.0,0.0,0.0
488,5539337,65.0,1,7,4.8,5.0,5.0
489,5539341,76.0,1,2,0.0,0.0,0.0
490,5539342,59.0,0,3,0.0,0.0,0.0
491,5539343,78.0,0,7,0.0,0.0,0.0
492,5539344,93.0,5,47,4.9,5.0,5.0
493,5539345,69.0,0,1,0.0,0.0,0.0
494,5539346,63.0,0,1,0.0,0.0,0.0
495,5539347,84.0,2,14,0.0,0.0,0.0
496,5539349,62.0,0,1,0.0,0.0,0.0
497,5539351,84.0,0,17,0.0,0.0,0.0
498,5539353,82.0,0,0,0.0,0.0,0.0
499,5539354,76.0,0,8,0.0,0.0,0.0
500,5539355,59.0,0,1,0.0,0.0,0.0
501,5539356,69.0,0,2,0.0,0.0,0.0
502,5539357,76.0,0,1,0.0,0.0,0.0
503,5539358,89.0,1,10,0.0,0.0,0.0
504,5539359,79.0,0,8,0.0,0.0,0.0
505,5539360,89.0,0,18,0.0,0.0,0.0
506,5539362,89.0,1,13,5.0,5.0,5.0
507,5539364,84.0,0,6,0.0,0.0,0.0
508,5539369,67.0,0,2,0.0,0.0,0.0
509,5539467,75.0,0,0,0.0,0.0,0.0
510,5539469,51.0,0,0,0.0,0.0,0.0
511,5539471,85.0,0,3,0.0,0.0,0.0
512,5539472,66.0,0,1,0.0,0.0,0.0
513,5539473,79.0,0,1,0.0,0.0,0.0
514,5539479,62.0,0,1,0.0,0.0,0.0
515,5539480,67.0,0,1,0.0,0.0,0.0
516,5539481,57.0,0,1,0.0,0.0,0.0
517,5539482,80.0,0,2,0.0,0.0,0.0
518,5539548,81.0,0,6,5.0,5.0,5.0
519,5539549,68.0,0,2,0.0,0.0,0.0
520,5539550,87.0,1,27,5.0,5.0,5.0
521,5539552,82.0,1,13,5.0,5.0,5.0
522,5539553,69.0,0,0,0.0,0.0,0.0
523,5539554,91.0,2,37,5.0,5.0,5.0
524,5539619,73.0,0,1,0.0,0.0,0.0
525,5539620,82.0,0,6,0.0,0.0,0.0
526,5539622,90.0,4,15,5.0,5.0,5.0
527,5539623,85.0,0,10,3.8,5.0,5.0
528,5550378,92.0,4,38,5.0,5.0,5.0
529,5550656,56.0,0,2,0.0,0.0,0.0
