,门店ID,体检分,有效订单数,入店人数,平均商家评分,平均配送评分,平均配送评分
213,5277277,71.0,0,5,0.0,0.0,0.0
214,5277464,77.0,3,29,5.0,5.0,5.0
215,5277544,87.0,0,37,3.9,4.6,4.6
216,5277545,78.0,0,14,4.8,5.0,5.0
217,5277547,87.0,1,38,4.7,4.9,4.9
218,5277548,78.0,0,6,0.0,0.0,0.0
219,5277550,69.0,0,2,0.0,0.0,0.0
220,5277551,80.0,0,8,4.5,5.0,5.0
221,5277552,75.0,0,3,0.0,0.0,0.0
222,5277554,72.0,2,32,3.7,3.4,3.4
223,5277556,78.0,0,9,4.5,5.0,5.0
224,5277557,71.0,0,6,0.0,0.0,0.0
225,5277558,84.0,0,7,0.0,0.0,0.0
226,5277559,77.0,2,12,4.8,5.0,5.0
227,5277562,85.0,1,29,4.7,4.7,4.7
228,5277564,55.0,0,0,0.0,0.0,0.0
229,5277565,68.0,0,7,0.0,0.0,0.0
230,5277566,82.0,0,7,0.0,0.0,0.0
231,5277569,65.0,0,1,0.0,0.0,0.0
232,5278606,63.0,0,11,0.0,0.0,0.0
233,5279665,64.0,0,5,0.0,0.0,0.0
234,5279666,82.0,1,23,5.0,5.0,5.0
235,5279667,80.0,1,54,4.8,5.0,5.0
236,5279668,80.0,4,42,5.0,5.0,5.0
237,5279672,71.0,0,4,0.0,0.0,0.0
238,5279673,72.0,0,3,3.6,4.0,4.0
239,5279756,67.0,0,0,0.0,0.0,0.0
240,5279757,80.0,1,13,4.4,4.4,4.4
241,5279758,82.0,2,46,4.4,4.2,4.2
242,5279760,72.0,0,11,4.6,5.0,5.0
243,5279761,62.0,0,3,0.0,0.0,0.0
244,5279763,82.0,0,9,0.0,0.0,0.0
245,5279839,70.0,0,4,0.0,0.0,0.0
246,5280466,80.0,2,47,5.0,5.0,5.0
247,5300045,87.0,1,46,4.9,5.0,5.0
248,5300233,78.0,0,19,4.1,5.0,5.0
249,5300238,75.0,1,11,4.2,4.2,4.2
250,5311642,77.0,1,44,5.0,5.0,5.0
251,5311643,72.0,0,3,4.6,5.0,5.0
252,5311644,83.0,2,37,4.8,5.0,5.0
253,5311648,88.0,0,19,5.0,5.0,5.0
254,5311649,86.0,2,30,4.6,4.8,4.8
255,5311651,73.0,1,14,4.4,5.0,5.0
256,5311652,88.0,1,17,4.8,4.6,4.6
257,5311653,87.0,2,34,4.6,4.8,4.8
258,5311654,50.0,0,0,0.0,0.0,0.0
259,5311656,74.0,0,6,4.6,0.0,0.0
260,5311657,68.0,2,32,4.8,5.0,5.0
261,5312166,65.0,0,5,0.0,0.0,0.0
262,5312249,84.0,1,16,5.0,5.0,5.0
263,5312252,90.0,4,55,4.8,5.0,5.0
264,5312253,46.0,0,0,0.0,0.0,0.0
265,5332324,72.0,0,8,0.0,0.0,0.0
266,5332325,77.0,0,3,5.0,5.0,5.0
267,5332326,70.0,2,8,4.6,4.4,4.4
268,5332327,71.0,0,7,0.0,0.0,0.0
269,5332331,81.0,2,14,0.0,0.0,0.0
270,5332334,84.0,3,69,4.5,4.8,4.8
271,5332335,62.0,0,0,0.0,0.0,0.0
272,5332336,57.0,0,9,0.0,0.0,0.0
273,5332338,74.0,1,9,4.1,5.0,5.0
274,5332339,82.0,0,8,0.0,0.0,0.0
275,5332340,78.0,0,12,5.0,4.4,4.4
276,5332341,79.0,2,16,4.9,5.0,5.0
277,5332342,83.0,0,18,4.8,5.0,5.0
278,5332343,53.0,0,0,0.0,0.0,0.0
279,5332344,80.0,1,19,5.0,5.0,5.0
280,5332345,84.0,0,14,4.4,5.0,5.0
281,5332348,82.0,1,26,5.0,5.0,5.0
282,5332349,77.0,0,14,0.0,0.0,0.0
283,5334439,52.0,0,0,0.0,0.0,0.0
284,5334527,81.0,0,33,4.6,5.0,5.0
285,5334907,84.0,1,17,0.0,0.0,0.0
286,5336276,85.0,4,93,4.5,4.9,4.9
287,5336278,73.0,0,15,4.8,0.0,0.0
288,5336280,62.0,0,1,0.0,0.0,0.0
289,5336874,78.0,3,17,4.0,4.2,4.2
290,5356259,79.0,0,15,5.0,5.0,5.0
291,5365465,69.0,0,14,5.0,5.0,5.0
292,5365466,78.0,0,8,4.1,4.3,4.3
293,5365707,86.0,0,11,5.0,5.0,5.0
294,5365708,87.0,3,58,5.0,4.8,4.8
295,5377618,68.0,0,3,0.0,0.0,0.0
296,5386046,82.0,1,21,4.5,5.0,5.0
297,5386047,62.0,0,0,0.0,0.0,0.0
298,5386048,86.0,1,16,5.0,5.0,5.0
299,5386053,62.0,0,0,0.0,0.0,0.0
300,5386054,86.0,0,25,4.9,5.0,5.0
301,5386056,72.0,0,11,5.0,0.0,0.0
302,5386057,62.0,0,6,0.0,0.0,0.0
303,5386058,72.0,0,4,0.0,0.0,0.0
304,5386060,79.0,0,12,4.5,4.5,4.5
305,5386154,78.0,0,6,5.0,5.0,5.0
306,5386205,48.0,0,6,0.0,0.0,0.0
307,5386282,80.0,0,17,5.0,5.0,5.0
308,5386285,86.0,0,66,4.4,4.3,4.3
309,5400453,62.0,0,2,0.0,0.0,0.0
310,5411146,84.0,0,11,4.3,0.0,0.0
311,5411212,67.0,0,8,0.0,0.0,0.0
312,5411213,77.0,0,18,5.0,5.0,5.0
313,5411214,87.0,0,36,5.0,5.0,5.0
314,5411219,79.0,1,24,4.3,4.6,4.6
315,5411222,71.0,0,3,0.0,0.0,0.0
316,5411223,62.0,0,3,0.0,0.0,0.0
317,5411224,76.0,0,10,0.0,0.0,0.0
318,5411225,72.0,0,8,0.0,0.0,0.0
319,5411226,73.0,0,9,0.0,0.0,0.0
320,5411227,63.0,0,0,0.0,0.0,0.0
321,5411228,85.0,2,24,4.2,4.5,4.5
322,5411229,72.0,1,10,0.0,0.0,0.0
323,5411231,87.0,10,128,4.5,4.7,4.7
324,5411233,89.0,0,58,4.6,5.0,5.0
325,5411235,53.0,0,1,0.0,0.0,0.0
326,5411238,78.0,1,17,0.0,0.0,0.0
327,5411239,66.0,1,6,0.0,0.0,0.0
328,5411242,70.0,0,4,0.0,0.0,0.0
329,5411243,84.0,0,22,4.7,5.0,5.0
330,5417948,47.0,0,0,0.0,0.0,0.0
331,5417952,62.0,0,4,0.0,0.0,0.0
332,5417953,56.0,0,1,0.0,0.0,0.0
333,5417954,89.0,4,58,4.8,5.0,5.0
334,5417956,77.0,0,12,0.0,0.0,0.0
335,5417958,81.0,0,5,0.0,0.0,0.0
336,5418046,78.0,0,7,5.0,5.0,5.0
337,5419784,64.0,0,15,5.0,5.0,5.0
338,5419786,88.0,0,46,5.0,0.0,0.0
339,5419787,85.0,3,48,4.7,5.0,5.0
340,5419788,52.0,0,9,0.0,0.0,0.0
341,5419789,77.0,0,10,4.4,5.0,5.0
342,5420106,81.0,0,9,5.0,5.0,5.0
343,5420108,81.0,1,8,0.0,0.0,0.0
344,5420109,75.0,0,12,5.0,5.0,5.0
345,5420111,77.0,0,3,0.0,0.0,0.0
346,5420112,76.0,0,8,0.0,0.0,0.0
347,5429580,78.0,0,8,5.0,5.0,5.0
348,5429581,67.0,0,7,5.0,5.0,5.0
349,5429583,83.0,2,12,4.5,5.0,5.0
350,5429584,80.0,0,13,5.0,5.0,5.0
351,5429586,72.0,0,6,4.9,4.8,4.8
352,5429587,84.0,1,51,4.1,4.7,4.7
353,5429589,71.0,0,16,3.8,4.5,4.5
354,5429591,85.0,0,16,4.9,5.0,5.0
355,5429592,66.0,0,4,0.0,0.0,0.0
356,5429594,83.0,2,29,4.9,5.0,5.0
357,5429595,85.0,2,25,4.9,5.0,5.0
358,5429596,80.0,0,12,4.9,5.0,5.0
359,5429597,86.0,0,47,5.0,5.0,5.0
360,5429598,77.0,0,8,5.0,5.0,5.0
361,5438729,68.0,0,3,4.6,4.6,4.6
362,5444841,61.0,0,1,0.0,0.0,0.0
363,5444842,56.0,0,8,0.0,0.0,0.0
364,5444843,67.0,0,0,0.0,0.0,0.0
365,5444844,72.0,0,6,0.0,0.0,0.0
366,5444845,62.0,0,7,0.0,0.0,0.0
367,5444846,72.0,0,2,0.0,0.0,0.0
368,5444848,84.0,1,37,4.7,4.6,4.6
369,5444849,69.0,0,8,4.6,0.0,0.0
370,5444851,86.0,1,14,4.7,5.0,5.0
371,5444852,46.0,0,0,0.0,0.0,0.0
372,5444853,76.0,0,11,5.0,0.0,0.0
373,5444854,58.0,0,2,0.0,0.0,0.0
374,5444855,84.0,0,8,3.6,4.4,4.4
375,5444856,66.0,0,6,4.4,4.4,4.4
376,5444857,84.0,1,25,5.0,5.0,5.0
377,5444858,66.0,0,7,0.0,0.0,0.0
378,5444860,77.0,0,20,0.0,0.0,0.0
379,5444861,54.0,0,3,0.0,0.0,0.0
380,5444862,86.0,1,48,4.7,5.0,5.0
381,5444863,85.0,0,4,5.0,5.0,5.0
382,5444864,65.0,0,1,0.0,0.0,0.0
383,5444869,71.0,1,7,0.0,0.0,0.0
384,5444870,71.0,0,3,0.0,0.0,0.0
385,5444872,66.0,0,3,0.0,0.0,0.0
386,5444873,75.0,1,31,4.7,5.0,5.0
387,5444875,82.0,0,8,4.9,5.0,5.0
388,5444876,80.0,0,11,4.7,5.0,5.0
389,5444877,76.0,4,58,5.0,5.0,5.0
390,5444880,81.0,0,6,4.5,5.0,5.0
391,5444881,75.0,0,6,5.0,5.0,5.0
392,5444883,80.0,2,22,4.6,4.3,4.3
393,5444884,85.0,6,91,4.2,4.4,4.4
394,5444885,83.0,1,30,4.8,4.8,4.8
395,5444887,83.0,1,49,5.0,5.0,5.0
396,5444888,73.0,0,10,0.0,0.0,0.0
397,5445633,84.0,0,10,5.0,5.0,5.0
398,5445634,86.0,0,21,4.9,5.0,5.0
399,5445635,68.0,0,7,0.0,0.0,0.0
400,5445636,65.0,0,3,0.0,0.0,0.0
401,5445639,68.0,0,3,0.0,0.0,0.0
402,5445640,84.0,0,42,4.7,4.4,4.4
403,5445642,75.0,0,3,5.0,5.0,5.0
404,5445643,63.0,0,6,0.0,0.0,0.0
405,5445645,77.0,0,4,4.9,5.0,5.0
406,5460661,86.0,1,54,4.4,4.5,4.5
407,5511309,82.0,1,29,4.5,4.7,4.7
408,5531651,86.0,1,13,4.3,4.3,4.3
409,5531652,71.0,0,5,5.0,5.0,5.0
410,5531654,76.0,3,16,5.0,5.0,5.0
411,5531655,76.0,0,8,4.2,5.0,5.0
412,5531656,78.0,0,11,5.0,5.0,5.0
413,5531658,46.0,0,0,0.0,0.0,0.0
414,5531659,82.0,0,36,4.5,4.8,4.8
415,5531660,56.0,0,9,0.0,0.0,0.0
416,5531661,64.0,0,5,0.0,0.0,0.0
417,5531662,81.0,0,20,4.6,5.0,5.0
418,5531663,84.0,0,15,5.0,5.0,5.0
419,5531665,76.0,0,13,5.0,5.0,5.0
420,5531670,77.0,2,27,4.3,5.0,5.0
421,5531671,74.0,0,9,5.0,5.0,5.0
422,5531672,83.0,0,6,5.0,5.0,5.0
423,5531673,74.0,0,7,5.0,5.0,5.0
424,5531675,86.0,0,11,5.0,5.0,5.0
425,5531677,62.0,0,1,5.0,5.0,5.0
426,5531679,76.0,0,1,5.0,5.0,5.0
427,5531680,70.0,0,6,0.0,0.0,0.0
428,5531681,61.0,0,2,0.0,0.0,0.0
429,5531682,72.0,0,1,0.0,0.0,0.0
430,5531683,85.0,1,7,5.0,5.0,5.0
431,5531687,90.0,10,191,4.9,5.0,5.0
432,5531688,71.0,0,9,0.0,0.0,0.0
433,5531689,54.0,0,1,0.0,0.0,0.0
434,5531690,76.0,0,10,0.0,0.0,0.0
435,5531692,83.0,2,17,0.0,0.0,0.0
436,5531693,87.0,0,9,4.5,0.0,0.0
437,5531695,56.0,0,4,0.0,0.0,0.0
438,5531696,61.0,0,1,0.0,0.0,0.0
439,5531699,77.0,0,5,0.0,0.0,0.0
440,5531701,86.0,0,23,4.3,5.0,5.0
441,5531702,77.0,1,13,0.0,0.0,0.0
442,5531703,78.0,0,34,4.8,5.0,5.0
443,5531888,87.0,0,35,4.8,4.3,4.3
444,5531889,86.0,1,71,4.4,4.5,4.5
445,5531891,76.0,0,9,5.0,5.0,5.0
446,5531892,81.0,0,5,5.0,5.0,5.0
447,5531893,78.0,0,9,4.9,5.0,5.0
448,5531956,86.0,0,36,4.8,5.0,5.0
449,5531957,81.0,2,56,4.8,4.7,4.7
450,5531958,82.0,0,14,4.2,5.0,5.0
451,5531959,77.0,0,19,4.8,5.0,5.0
452,5531960,75.0,0,10,0.0,0.0,0.0
453,5531961,79.0,0,6,0.0,0.0,0.0
454,5531963,76.0,9,74,4.6,4.6,4.6
455,5531964,87.0,2,43,4.8,4.8,4.8
456,5531966,85.0,1,58,4.8,4.8,4.8
457,5539294,84.0,0,12,5.0,5.0,5.0
458,5539295,82.0,0,11,4.4,4.2,4.2
459,5539296,88.0,2,33,5.0,4.9,4.9
460,5539297,75.0,0,9,4.3,3.7,3.7
461,5539299,83.0,2,21,4.8,4.6,4.6
462,5539300,68.0,0,9,0.0,0.0,0.0
463,5539301,81.0,2,35,4.3,4.5,4.5
464,5539303,84.0,0,24,4.9,5.0,5.0
465,5539304,83.0,0,19,4.8,5.0,5.0
466,5539305,85.0,5,28,4.0,4.1,4.1
467,5539306,80.0,0,9,4.4,0.0,0.0
468,5539307,81.0,1,59,4.3,3.8,3.8
469,5539308,73.0,2,3,0.0,0.0,0.0
470,5539309,81.0,0,35,4.9,0.0,0.0
471,5539310,53.0,0,4,0.0,0.0,0.0
472,5539312,82.0,0,37,4.9,5.0,5.0
473,5539313,77.0,0,14,4.4,5.0,5.0
474,5539315,88.0,0,37,5.0,5.0,5.0
475,5539317,61.0,0,2,5.0,5.0,5.0
476,5539318,81.0,0,29,0.0,0.0,0.0
477,5539319,82.0,1,23,0.0,0.0,0.0
478,5539320,81.0,2,18,4.4,4.7,4.7
479,5539323,60.0,0,6,0.0,0.0,0.0
480,5539326,87.0,1,10,5.0,5.0,5.0
481,5539328,86.0,0,7,4.9,5.0,5.0
482,5539329,66.0,0,2,0.0,0.0,0.0
483,5539331,63.0,0,7,0.0,0.0,0.0
484,5539332,76.0,1,20,5.0,5.0,5.0
485,5539334,84.0,0,20,5.0,5.0,5.0
486,5539335,75.0,0,5,5.0,5.0,5.0
487,5539336,81.0,0,8,4.8,4.6,4.6
488,5539337,72.0,0,19,5.0,5.0,5.0
489,5539341,73.0,0,6,5.0,0.0,0.0
490,5539342,57.0,0,8,0.0,0.0,0.0
491,5539343,65.0,2,4,0.0,0.0,0.0
492,5539344,84.0,8,100,4.9,5.0,5.0
493,5539345,71.0,0,14,5.0,5.0,5.0
494,5539346,76.0,0,7,5.0,5.0,5.0
495,5539347,63.0,1,10,0.0,0.0,0.0
496,5539349,66.0,1,5,0.0,0.0,0.0
497,5539351,81.0,0,26,5.0,5.0,5.0
498,5539353,78.0,0,9,4.3,0.0,0.0
499,5539354,76.0,1,13,4.3,4.6,4.6
500,5539355,57.0,0,4,0.0,0.0,0.0
501,5539356,63.0,0,2,0.0,0.0,0.0
502,5539357,73.0,0,5,0.0,0.0,0.0
503,5539358,86.0,2,33,4.5,4.5,4.5
504,5539359,77.0,0,21,4.8,5.0,5.0
505,5539360,82.0,2,88,4.7,4.8,4.8
506,5539362,85.0,2,28,5.0,5.0,5.0
507,5539364,78.0,0,21,5.0,5.0,5.0
508,5539369,70.0,0,8,5.0,5.0,5.0
509,5539467,83.0,0,7,5.0,5.0,5.0
510,5539469,56.0,0,0,0.0,0.0,0.0
511,5539471,81.0,1,9,5.0,5.0,5.0
512,5539472,58.0,0,1,0.0,0.0,0.0
513,5539473,77.0,0,3,4.6,5.0,5.0
514,5539479,75.0,0,3,0.0,0.0,0.0
515,5539480,71.0,0,14,0.0,0.0,0.0
516,5539481,51.0,0,0,0.0,0.0,0.0
517,5539482,74.0,0,22,5.0,5.0,5.0
518,5539548,77.0,0,10,5.0,5.0,5.0
519,5539549,61.0,0,4,0.0,0.0,0.0
520,5539550,85.0,0,20,5.0,5.0,5.0
521,5539552,84.0,1,27,5.0,5.0,5.0
522,5539553,72.0,0,19,0.0,0.0,0.0
523,5539554,86.0,4,57,4.2,4.5,4.5
524,5539619,63.0,0,6,0.0,0.0,0.0
525,5539620,78.0,0,7,0.0,0.0,0.0
526,5539622,80.0,3,33,4.1,4.4,4.4
527,5539623,82.0,0,7,0.0,0.0,0.0
528,5550378,89.0,6,92,4.9,4.9,4.9
529,5550656,66.0,0,1,0.0,0.0,0.0
530,5552240,69.0,0,4,0.0,0.0,0.0
531,5562075,84.0,0,37,5.0,5.0,5.0
532,5568376,56.0,0,3,0.0,0.0,0.0
533,5568377,58.0,0,0,0.0,0.0,0.0
534,5568379,74.0,0,4,0.0,0.0,0.0
