,门店ID,体检分,有效订单数,入店人数,平均商家评分,平均配送评分,平均配送评分
148,5021738,87.0,3,17,5.0,5.0,5.0
149,5030693,84.0,0,4,4.0,5.0,5.0
150,5054486,75.0,0,3,0.0,0.0,0.0
151,5071962,78.0,0,3,0.0,0.0,0.0
152,5101794,75.0,0,2,3.9,4.4,4.4
153,5108779,58.0,0,0,0.0,0.0,0.0
154,5108780,80.0,0,6,0.0,0.0,0.0
155,5108781,80.0,1,18,2.5,2.9,2.9
156,5108785,79.0,0,3,0.0,0.0,0.0
157,5108786,79.0,0,0,0.0,0.0,0.0
158,5108787,64.0,0,1,0.0,0.0,0.0
159,5108788,71.0,0,1,0.0,0.0,0.0
160,5108789,79.0,0,3,4.4,5.0,5.0
161,5108790,73.0,0,1,0.0,0.0,0.0
162,5108791,91.0,1,10,4.7,4.8,4.8
163,5108794,80.0,0,4,0.0,0.0,0.0
164,5108795,83.0,0,5,0.0,0.0,0.0
165,5108798,77.0,0,2,0.0,0.0,0.0
166,5108990,81.0,0,0,0.0,0.0,0.0
167,5109129,73.0,1,4,0.0,0.0,0.0
168,5109131,80.0,0,0,0.0,0.0,0.0
169,5109986,73.0,0,2,0.0,0.0,0.0
170,5188784,72.0,0,1,4.2,4.3,4.3
171,5252927,89.0,0,11,4.5,5.0,5.0
172,5252928,76.0,0,2,4.7,5.0,5.0
173,5252930,69.0,0,5,4.2,0.0,0.0
174,5252931,70.0,0,1,0.0,0.0,0.0
175,5252933,80.0,1,14,4.6,4.5,4.5
176,5252935,76.0,1,11,0.0,0.0,0.0
177,5252939,81.0,1,19,4.6,4.8,4.8
178,5252942,81.0,0,0,0.0,0.0,0.0
179,5252943,72.0,0,0,0.0,0.0,0.0
180,5253002,55.0,0,0,0.0,0.0,0.0
181,5253068,81.0,0,0,4.3,4.4,4.4
182,5253069,79.0,1,4,0.0,0.0,0.0
183,5253070,84.0,1,31,4.8,5.0,5.0
184,5253072,79.0,0,3,4.5,4.6,4.6
185,5253141,70.0,0,2,0.0,0.0,0.0
186,5260014,86.0,2,17,4.8,5.0,5.0
187,5260338,86.0,0,4,0.0,0.0,0.0
188,5277233,82.0,1,5,0.0,0.0,0.0
189,5277235,80.0,0,6,5.0,5.0,5.0
190,5277237,84.0,0,3,5.0,5.0,5.0
191,5277238,75.0,0,1,0.0,0.0,0.0
192,5277240,86.0,0,17,4.7,5.0,5.0
193,5277243,86.0,0,6,4.2,0.0,0.0
194,5277244,89.0,3,34,4.9,4.6,4.6
195,5277245,58.0,0,0,0.0,0.0,0.0
196,5277247,81.0,0,5,0.0,0.0,0.0
197,5277250,77.0,0,1,0.0,0.0,0.0
198,5277252,89.0,1,15,4.8,5.0,5.0
199,5277255,86.0,0,2,4.0,5.0,5.0
200,5277256,86.0,1,12,3.4,3.1,3.1
201,5277257,77.0,0,2,5.0,5.0,5.0
202,5277258,82.0,0,6,4.6,4.3,4.3
203,5277259,83.0,0,0,5.0,5.0,5.0
204,5277260,85.0,2,8,4.7,4.7,4.7
205,5277262,76.0,0,2,4.9,0.0,0.0
206,5277265,66.0,0,1,0.0,0.0,0.0
207,5277270,70.0,0,0,0.0,0.0,0.0
208,5277273,61.0,0,0,0.0,0.0,0.0
209,5277274,81.0,2,7,4.7,5.0,5.0
210,5277275,90.0,0,4,5.0,5.0,5.0
211,5277276,82.0,1,4,4.6,4.6,4.6
212,5277277,72.0,0,0,0.0,0.0,0.0
213,5277464,85.0,0,5,5.0,5.0,5.0
214,5277544,87.0,1,4,4.0,4.7,4.7
215,5277545,77.0,0,8,4.9,5.0,5.0
216,5277547,89.0,1,7,4.7,4.9,4.9
217,5277548,77.0,0,0,0.0,0.0,0.0
218,5277550,76.0,0,5,5.0,5.0,5.0
219,5277551,66.0,0,6,4.5,5.0,5.0
220,5277552,75.0,0,3,0.0,0.0,0.0
221,5277554,81.0,0,9,3.8,3.5,3.5
222,5277556,82.0,0,7,4.5,5.0,5.0
223,5277557,74.0,0,1,0.0,0.0,0.0
224,5277558,84.0,1,3,0.0,0.0,0.0
225,5277559,84.0,0,1,4.8,5.0,5.0
226,5277562,86.0,0,0,4.7,4.7,4.7
227,5277564,61.0,0,0,0.0,0.0,0.0
228,5277565,74.0,0,4,0.0,0.0,0.0
229,5277566,84.0,0,6,0.0,0.0,0.0
230,5277569,68.0,0,0,0.0,0.0,0.0
231,5278606,66.0,0,4,0.0,0.0,0.0
232,5279665,68.0,0,2,0.0,0.0,0.0
233,5279666,87.0,3,13,5.0,5.0,5.0
234,5279667,89.0,0,12,4.9,5.0,5.0
235,5279668,86.0,0,4,5.0,5.0,5.0
236,5279672,72.0,0,0,0.0,0.0,0.0
237,5279673,76.0,0,3,3.6,4.0,4.0
238,5279756,71.0,0,2,0.0,0.0,0.0
239,5279757,85.0,0,4,4.2,4.2,4.2
240,5279758,88.0,1,26,4.3,4.2,4.2
241,5279760,70.0,0,1,4.2,5.0,5.0
242,5279761,61.0,0,0,0.0,0.0,0.0
243,5279763,66.0,0,0,0.0,0.0,0.0
244,5279839,71.0,0,1,0.0,0.0,0.0
245,5280466,87.0,0,14,5.0,5.0,5.0
246,5300045,90.0,1,26,4.8,5.0,5.0
247,5300233,82.0,0,3,4.2,5.0,5.0
248,5300238,78.0,0,4,4.1,4.4,4.4
249,5311642,81.0,1,16,5.0,5.0,5.0
250,5311643,73.0,0,0,0.0,0.0,0.0
251,5311644,86.0,0,9,4.8,5.0,5.0
252,5311648,88.0,0,3,5.0,5.0,5.0
253,5311649,85.0,0,12,4.6,4.8,4.8
254,5311651,82.0,0,6,4.4,5.0,5.0
255,5311652,87.0,1,8,4.8,4.6,4.6
256,5311653,91.0,0,12,4.6,4.8,4.8
257,5311654,64.0,0,0,0.0,0.0,0.0
258,5311656,74.0,0,0,0.0,0.0,0.0
259,5311657,78.0,0,17,4.9,4.5,4.5
260,5312166,77.0,0,2,0.0,0.0,0.0
261,5312249,88.0,4,16,5.0,5.0,5.0
262,5312252,93.0,5,35,4.8,5.0,5.0
263,5312253,61.0,0,0,0.0,0.0,0.0
264,5332324,60.0,0,0,0.0,0.0,0.0
265,5332325,78.0,0,0,0.0,0.0,0.0
266,5332326,84.0,0,6,4.1,3.7,3.7
267,5332327,74.0,0,1,0.0,0.0,0.0
268,5332331,83.0,0,1,0.0,0.0,0.0
269,5332334,90.0,3,38,4.6,4.8,4.8
270,5332335,65.0,0,0,0.0,0.0,0.0
271,5332336,62.0,0,1,0.0,0.0,0.0
272,5332338,82.0,0,2,4.1,5.0,5.0
273,5332339,83.0,1,3,0.0,0.0,0.0
274,5332340,80.0,1,5,5.0,4.4,4.4
275,5332341,79.0,0,6,4.9,5.0,5.0
276,5332342,86.0,1,8,4.8,5.0,5.0
277,5332343,64.0,0,0,0.0,0.0,0.0
278,5332344,85.0,0,3,5.0,5.0,5.0
279,5332345,78.0,1,3,4.3,5.0,5.0
280,5332348,85.0,0,6,5.0,5.0,5.0
281,5332349,71.0,0,2,0.0,0.0,0.0
282,5334527,86.0,1,17,4.6,5.0,5.0
283,5334907,80.0,0,4,0.0,0.0,0.0
284,5336276,86.0,2,15,4.6,4.9,4.9
285,5336278,73.0,1,2,4.8,0.0,0.0
286,5336280,64.0,0,0,0.0,0.0,0.0
287,5336874,85.0,1,9,4.1,4.3,4.3
288,5356259,72.0,0,7,5.0,5.0,5.0
289,5365465,76.0,0,6,5.0,5.0,5.0
290,5365466,77.0,0,1,4.0,4.2,4.2
291,5365707,80.0,0,4,0.0,0.0,0.0
292,5365708,87.0,1,14,4.8,4.7,4.7
293,5377618,73.0,0,2,0.0,0.0,0.0
294,5386046,84.0,1,5,4.6,5.0,5.0
295,5386047,65.0,0,0,0.0,0.0,0.0
296,5386048,87.0,0,5,5.0,5.0,5.0
297,5386053,64.0,0,0,0.0,0.0,0.0
298,5386054,83.0,1,9,4.8,5.0,5.0
299,5386056,86.0,0,5,0.0,0.0,0.0
300,5386057,63.0,0,4,0.0,0.0,0.0
301,5386058,74.0,0,0,0.0,0.0,0.0
302,5386060,85.0,0,1,4.3,4.3,4.3
303,5386154,77.0,0,1,0.0,0.0,0.0
304,5386205,63.0,0,1,0.0,0.0,0.0
305,5386282,75.0,0,3,0.0,0.0,0.0
306,5386285,87.0,0,28,4.4,4.4,4.4
307,5400453,53.0,0,0,0.0,0.0,0.0
308,5411146,82.0,0,6,0.0,0.0,0.0
309,5411212,69.0,0,2,0.0,0.0,0.0
310,5411213,84.0,0,5,5.0,5.0,5.0
311,5411214,89.0,1,9,5.0,5.0,5.0
312,5411219,78.0,0,1,4.1,4.5,4.5
313,5411222,61.0,0,2,0.0,0.0,0.0
314,5411223,64.0,0,0,0.0,0.0,0.0
315,5411224,71.0,0,1,0.0,0.0,0.0
316,5411225,79.0,0,1,0.0,0.0,0.0
317,5411226,81.0,0,1,0.0,0.0,0.0
318,5411227,76.0,0,1,0.0,0.0,0.0
319,5411228,87.0,1,7,4.1,4.5,4.5
320,5411229,85.0,0,4,5.0,5.0,5.0
321,5411231,93.0,5,49,4.6,4.8,4.8
322,5411233,92.0,1,21,4.7,5.0,5.0
323,5411235,52.0,0,1,0.0,0.0,0.0
324,5411238,84.0,0,3,0.0,0.0,0.0
325,5411239,79.0,0,1,0.0,0.0,0.0
326,5411242,80.0,0,0,0.0,0.0,0.0
327,5411243,78.0,0,4,4.6,5.0,5.0
328,5417948,61.0,0,0,0.0,0.0,0.0
329,5417952,63.0,0,1,0.0,0.0,0.0
330,5417953,66.0,0,0,0.0,0.0,0.0
331,5417954,92.0,4,35,4.8,5.0,5.0
332,5417956,76.0,1,6,0.0,0.0,0.0
333,5417958,83.0,0,1,0.0,0.0,0.0
334,5418046,79.0,0,2,0.0,0.0,0.0
335,5419784,73.0,0,1,0.0,0.0,0.0
336,5419786,88.0,1,26,4.9,5.0,5.0
337,5419787,90.0,2,21,4.6,5.0,5.0
338,5419788,61.0,0,0,0.0,0.0,0.0
339,5419789,80.0,1,3,4.4,5.0,5.0
340,5420106,71.0,0,1,0.0,0.0,0.0
341,5420108,86.0,0,6,4.3,5.0,5.0
342,5420109,76.0,0,2,0.0,0.0,0.0
343,5420111,72.0,0,0,0.0,0.0,0.0
344,5420112,77.0,0,0,0.0,0.0,0.0
345,5429580,79.0,0,3,5.0,5.0,5.0
346,5429581,71.0,0,1,0.0,0.0,0.0
347,5429583,86.0,0,4,0.0,0.0,0.0
348,5429584,83.0,0,4,5.0,5.0,5.0
349,5429586,84.0,0,0,4.9,4.8,4.8
350,5429587,87.0,0,18,4.1,4.8,4.8
351,5429589,81.0,2,10,3.6,4.5,4.5
352,5429591,88.0,0,11,4.9,5.0,5.0
353,5429592,71.0,0,4,0.0,0.0,0.0
354,5429594,85.0,2,10,4.9,5.0,5.0
355,5429595,87.0,2,12,4.9,5.0,5.0
356,5429596,84.0,0,3,4.9,5.0,5.0
357,5429597,87.0,0,11,5.0,5.0,5.0
358,5429598,77.0,0,1,5.0,5.0,5.0
359,5438729,75.0,0,2,4.4,4.4,4.4
360,5444841,75.0,0,0,0.0,0.0,0.0
361,5444842,68.0,0,1,0.0,0.0,0.0
362,5444843,76.0,0,1,4.2,4.2,4.2
363,5444844,78.0,0,9,0.0,0.0,0.0
364,5444845,67.0,0,0,0.0,0.0,0.0
365,5444846,80.0,0,2,0.0,0.0,0.0
366,5444848,82.0,0,3,4.7,4.6,4.6
367,5444849,69.0,0,1,4.1,5.0,5.0
368,5444851,84.0,0,3,4.7,5.0,5.0
369,5444852,63.0,0,0,0.0,0.0,0.0
370,5444853,85.0,1,8,0.0,0.0,0.0
371,5444854,66.0,0,0,0.0,0.0,0.0
372,5444855,85.0,0,5,3.6,4.2,4.2
373,5444856,72.0,0,1,4.2,4.2,4.2
374,5444857,85.0,1,5,5.0,5.0,5.0
375,5444858,72.0,0,0,0.0,0.0,0.0
376,5444860,78.0,0,4,0.0,0.0,0.0
377,5444861,67.0,0,1,0.0,0.0,0.0
378,5444862,89.0,1,18,4.7,5.0,5.0
379,5444863,81.0,1,7,5.0,5.0,5.0
380,5444864,68.0,0,3,0.0,0.0,0.0
381,5444869,82.0,0,1,0.0,0.0,0.0
382,5444870,81.0,0,1,0.0,0.0,0.0
383,5444872,73.0,0,1,0.0,0.0,0.0
384,5444873,84.0,1,21,4.5,5.0,5.0
385,5444875,81.0,0,1,4.8,0.0,0.0
386,5444876,79.0,0,3,4.1,5.0,5.0
387,5444877,83.0,0,13,4.7,4.6,4.6
388,5444880,83.0,0,3,4.4,5.0,5.0
389,5444881,75.0,0,1,0.0,0.0,0.0
390,5444883,83.0,1,9,4.3,4.2,4.2
391,5444884,89.0,1,31,4.2,4.4,4.4
392,5444885,88.0,1,11,4.7,4.7,4.7
393,5444887,86.0,1,7,5.0,5.0,5.0
394,5444888,83.0,0,4,0.0,0.0,0.0
395,5445633,84.0,0,10,5.0,5.0,5.0
396,5445634,87.0,1,11,4.9,5.0,5.0
397,5445635,81.0,0,3,0.0,0.0,0.0
398,5445636,73.0,0,0,0.0,0.0,0.0
399,5445639,66.0,0,2,0.0,0.0,0.0
400,5445640,80.0,2,6,4.5,4.3,4.3
401,5445642,76.0,0,0,5.0,5.0,5.0
402,5445643,63.0,0,1,0.0,0.0,0.0
403,5445645,74.0,0,0,4.9,5.0,5.0
404,5460661,89.0,5,33,4.6,4.5,4.5
405,5511309,87.0,0,7,4.6,4.7,4.7
406,5531651,88.0,2,11,4.3,4.3,4.3
407,5531652,74.0,0,5,0.0,0.0,0.0
408,5531654,87.0,0,6,4.9,5.0,5.0
409,5531655,76.0,1,4,0.0,0.0,0.0
410,5531656,76.0,0,11,5.0,5.0,5.0
411,5531658,59.0,0,0,0.0,0.0,0.0
412,5531659,86.0,0,4,4.3,4.7,4.7
413,5531660,66.0,0,0,0.0,0.0,0.0
414,5531661,73.0,0,0,0.0,0.0,0.0
415,5531662,80.0,0,7,4.5,5.0,5.0
416,5531663,83.0,0,5,5.0,5.0,5.0
417,5531665,78.0,0,1,5.0,5.0,5.0
418,5531670,86.0,2,6,4.4,5.0,5.0
419,5531671,79.0,0,5,5.0,5.0,5.0
420,5531672,85.0,0,0,5.0,5.0,5.0
421,5531673,78.0,0,2,5.0,5.0,5.0
422,5531675,87.0,0,6,5.0,5.0,5.0
423,5531677,74.0,0,2,5.0,5.0,5.0
424,5531679,79.0,0,1,5.0,5.0,5.0
425,5531680,61.0,0,0,0.0,0.0,0.0
426,5531681,64.0,0,0,0.0,0.0,0.0
427,5531682,74.0,0,2,0.0,0.0,0.0
428,5531683,86.0,0,0,5.0,5.0,5.0
429,5531687,89.0,9,106,4.8,4.9,4.9
430,5531688,65.0,0,3,0.0,0.0,0.0
431,5531689,65.0,0,0,0.0,0.0,0.0
432,5531690,68.0,0,3,0.0,0.0,0.0
433,5531692,86.0,1,8,0.0,0.0,0.0
434,5531693,88.0,0,0,4.7,5.0,5.0
435,5531695,61.0,0,1,0.0,0.0,0.0
436,5531696,67.0,0,4,0.0,0.0,0.0
437,5531699,82.0,0,6,0.0,0.0,0.0
438,5531701,87.0,3,13,4.3,5.0,5.0
439,5531702,79.0,2,3,5.0,5.0,5.0
440,5531703,83.0,0,3,4.8,5.0,5.0
441,5531888,89.0,2,24,4.8,4.3,4.3
442,5531889,90.0,4,31,4.5,4.6,4.6
443,5531891,71.0,0,5,0.0,0.0,0.0
444,5531892,80.0,0,0,5.0,5.0,5.0
445,5531893,69.0,0,0,4.9,5.0,5.0
446,5531956,87.0,2,15,4.7,5.0,5.0
447,5531957,87.0,1,20,4.6,4.5,4.5
448,5531958,87.0,0,3,4.5,5.0,5.0
449,5531959,78.0,0,0,0.0,0.0,0.0
450,5531960,82.0,0,2,0.0,0.0,0.0
451,5531961,81.0,1,1,0.0,0.0,0.0
452,5531963,88.0,4,36,4.6,4.6,4.6
453,5531964,92.0,1,28,4.8,4.8,4.8
454,5531966,86.0,0,18,4.8,4.8,4.8
455,5539294,82.0,0,3,5.0,5.0,5.0
456,5539295,78.0,0,5,4.3,4.4,4.4
457,5539296,91.0,0,6,5.0,4.9,4.9
458,5539297,79.0,2,11,4.5,4.0,4.0
459,5539299,89.0,1,16,4.4,4.2,4.2
460,5539300,71.0,0,3,0.0,0.0,0.0
461,5539301,87.0,1,10,4.3,4.5,4.5
462,5539303,86.0,0,8,4.7,5.0,5.0
463,5539304,86.0,0,4,4.8,5.0,5.0
464,5539305,88.0,1,11,4.2,4.2,4.2
465,5539306,78.0,0,6,4.2,0.0,0.0
466,5539307,88.0,1,29,4.5,3.9,3.9
467,5539308,79.0,0,2,0.0,0.0,0.0
468,5539309,81.0,0,9,4.8,5.0,5.0
469,5539310,54.0,0,2,0.0,0.0,0.0
470,5539312,84.0,2,18,5.0,5.0,5.0
471,5539313,82.0,1,7,4.4,5.0,5.0
472,5539315,86.0,0,11,5.0,5.0,5.0
473,5539317,71.0,0,1,0.0,0.0,0.0
474,5539318,77.0,0,0,0.0,0.0,0.0
475,5539319,81.0,2,6,0.0,0.0,0.0
476,5539320,89.0,1,11,4.3,4.6,4.6
477,5539323,79.0,0,3,0.0,0.0,0.0
478,5539326,91.0,0,3,5.0,5.0,5.0
479,5539328,85.0,0,1,4.9,5.0,5.0
480,5539329,71.0,0,2,0.0,0.0,0.0
481,5539331,71.0,0,1,0.0,0.0,0.0
482,5539332,87.0,0,9,5.0,5.0,5.0
483,5539334,77.0,0,2,0.0,0.0,0.0
484,5539335,74.0,0,1,5.0,0.0,0.0
485,5539336,86.0,0,5,4.6,4.4,4.4
486,5539337,74.0,0,5,4.9,5.0,5.0
487,5539341,85.0,0,1,5.0,0.0,0.0
488,5539342,56.0,0,0,0.0,0.0,0.0
489,5539343,71.0,0,2,0.0,0.0,0.0
490,5539344,91.0,3,20,4.9,5.0,5.0
491,5539345,81.0,0,4,0.0,0.0,0.0
492,5539346,76.0,0,2,0.0,0.0,0.0
493,5539347,84.0,0,10,0.0,0.0,0.0
494,5539349,78.0,0,2,0.0,0.0,0.0
495,5539351,86.0,2,18,5.0,5.0,5.0
496,5539353,82.0,0,2,4.3,0.0,0.0
497,5539354,79.0,0,2,4.0,4.3,4.3
498,5539355,67.0,0,0,0.0,0.0,0.0
499,5539356,72.0,0,5,0.0,0.0,0.0
500,5539357,66.0,0,0,0.0,0.0,0.0
501,5539358,87.0,0,10,4.6,4.6,4.6
502,5539359,78.0,0,5,0.0,0.0,0.0
503,5539360,89.0,2,28,4.5,4.8,4.8
504,5539362,87.0,0,8,5.0,5.0,5.0
505,5539364,82.0,2,6,5.0,5.0,5.0
506,5539369,72.0,0,2,0.0,0.0,0.0
507,5539467,74.0,0,1,0.0,0.0,0.0
508,5539469,60.0,0,0,0.0,0.0,0.0
509,5539471,84.0,0,1,5.0,5.0,5.0
510,5539472,66.0,0,0,0.0,0.0,0.0
511,5539473,78.0,0,0,4.5,5.0,5.0
512,5539479,81.0,0,1,0.0,0.0,0.0
513,5539480,74.0,0,0,0.0,0.0,0.0
514,5539481,65.0,0,0,0.0,0.0,0.0
515,5539482,78.0,0,8,5.0,5.0,5.0
516,5539548,86.0,1,5,5.0,5.0,5.0
517,5539549,65.0,0,3,0.0,0.0,0.0
518,5539550,88.0,1,8,5.0,5.0,5.0
519,5539552,88.0,0,8,5.0,5.0,5.0
520,5539553,76.0,0,0,0.0,0.0,0.0
521,5539554,90.0,3,34,4.4,4.6,4.6
522,5539619,66.0,0,3,0.0,0.0,0.0
523,5539620,73.0,0,2,0.0,0.0,0.0
524,5539622,84.0,2,16,4.1,4.5,4.5
525,5539623,82.0,0,2,4.1,5.0,5.0
526,5550378,94.0,1,26,4.9,4.9,4.9
527,5550656,73.0,0,0,0.0,0.0,0.0
528,5552240,67.0,0,2,0.0,0.0,0.0
529,5562075,82.0,0,4,5.0,5.0,5.0
530,5568376,69.0,0,3,0.0,0.0,0.0
531,5568377,62.0,0,0,0.0,0.0,0.0
532,5568379,78.0,0,1,0.0,0.0,0.0
533,5568380,81.0,0,3,0.0,0.0,0.0
534,5568381,84.0,0,3,5.0,5.0,5.0
