门店,门店ID,体检分
"花生活鲜花（槿妍花舍）	","7280704	","67.0	"
"花生活鲜花（新罗区石斛花坊）	","7310176	","74.0	"
"花梦谷花卉（七夕节日，表白，鲜花）	","7310188	","82.0	"
"花生活鲜花（筱月鲜花店）	","7311299	","61.0	"
"花生活鲜花（如意花坊银川店店）	","7317971	","71.0	"
"花生活鲜花（知音花艺）	","7317972	","79.0	"
"花生活鲜花（朵美鲜花）	","7318032	","79.0	"
"洋洋花语屋（七夕情人节，告白，生日）	","7331152	","82.0	"
"花生活鲜花（馨灵花屋）	","7349050	","86.0	"
"花生活鲜花（花聚花艺馆）	","7349051	","78.0	"
"花生活鲜花（赢聚花行）	","7349052	","52.0	"
"花生活鲜花（饰美鲜花）	","7349060	","72.0	"
"花生活鲜花（芳香花艺馆）	","7349110	","75.0	"
"花生活鲜花（非凡花艺）	","7392788	","78.0	"
"花生活鲜花（幸福花店遵义店）	","7392799	","55.0	"
"花生活鲜花（百花轩）	","7392893	","87.0	"
"花生活鲜花（花之物语花店）	","7392896	","41.0	"
"花生活鲜花（阿紫鲜花店）	","7392897	","74.0	"
"花生活鲜花（花房姑娘鲜花店）	","7392899	","64.0	"
"花生活鲜花（如意花坊济南店）	","7392900	","72.0	"
"花生活鲜花（挚爱一生鲜花店）	","7392901	","68.0	"
"花生活鲜花（花先生鲜花店）	","7392902	","72.0	"
"花生活鲜花（云槿花艺）	","7392906	","79.0	"
"花生活鲜花（玫瑰园鲜花）	","7392907	","60.0	"
"花生活鲜花（同心花艺）	","7427902	","72.0	"
"花生活鲜花（我在等你）	","7427904	","70.0	"
"花生活鲜花（水晶之恋花坊）	","7428704	","61.0	"
"花生活鲜花（印象花坊）	","7429078	","69.0	"
"花生活鲜花（幸福之花）	","7475288	","55.0	"
"花生活鲜花（馨语花屋）	","7475292	","87.0	"
"花生活鲜花（520忆花坊）	","7475293	","79.0	"
"花生活鲜花（苔米花艺）	","7475294	","83.0	"
"花生活鲜花（锦卉花艺）	","7475297	","66.0	"
"花生活鲜花（香阁丽娜）	","7475298	","86.0	"
"花生活鲜花（宇欣花店）	","7475299	","68.0	"
"花生活鲜花（花缘花店）	","7475300	","86.0	"
"花生活鲜花（百合花坊）	","7475402	","75.0	"
"花生活鲜花（艺轩鲜花）	","7514879	","82.0	"
"花生活鲜花（小姐姐花店）	","7514880	","72.0	"
"花生活鲜花（小简花艺工作室）	","7514881	","78.0	"
"花生活鲜花（倾城花屋）	","7514883	","70.0	"
"花生活鲜花（启缘花店）	","7514884	","72.0	"
"花生活鲜花（七彩花卉）	","7514886	","87.0	"
"花生活鲜花（平价鲜花坊）	","7514887	","69.0	"
"花生活鲜花（名媛花兿）	","7514888	","75.0	"
"花生活鲜花（米粒鲜花之家）	","7514889	","45.0	"
"花生活鲜花（金蔷薇时尚花艺）	","7514890	","83.0	"
"花生活鲜花（花之恋花卉）	","7514891	","63.0	"
"花生活鲜花（花缘轩）	","7514892	","79.0	"
"花生活鲜花（爱尚花艺）	","7514896	","87.0	"
"花生活鲜花（窑辉鲜花礼仪）	","7515286	","85.0	"
"花生活鲜花（绿如蓝花店）	","7515288	","80.0	"
"花生活鲜花（雨辉花店）	","7545487	","73.0	"
"花生活鲜花（海天花艺）	","7545488	","67.0	"
"花生活鲜花（花草堂鲜花店）	","7545489	","79.0	"
"花生活鲜花（尚品花艺）	","7545490	","75.0	"
"花生活鲜花（湛江畅通鲜花）	","7545492	","44.0	"
"花生活鲜花（柒色花艺馆）	","7545494	","55.0	"
"花生活鲜花（爱琴海鲜花店）	","7546953	","81.0	"
"花生活鲜花（爱花人）	","7622475	","54.0	"
"花生活鲜花（鲜花绿植）	","7634499	","84.0	"
"花生活鲜花（花幸福花店襄阳店）	","7641996	","87.0	"
"花生活鲜花（拾花者）	","7642002	","74.0	"
"花生活鲜花（第三居鲜花店）	","7642004	","62.0	"
"花生活鲜花（爱人鲜花）	","7642006	","81.0	"
"花生活鲜花（麦子花艺馆）	","7642070	","76.0	"
"花生活鲜花（花花世界安顺店）	","7642072	","76.0	"
"花生活鲜花（花花小娴）	","7642073	","62.0	"
"花生活鲜花（云艳花坊）	","7642074	","85.0	"
"花生活鲜花（紫罗兰花艺坊）	","7642075	","62.0	"
"花生活鲜花（百艳鲜花）	","7642076	","80.0	"
"花生活鲜花（麦花阁鲜花）	","7672370	","77.0	"
"花生活鲜花（錵艺轩）	","7672411	","81.0	"
"花生活鲜花（幸福の花）	","7672419	","58.0	"
"花生活鲜花（义乌鲜花婚庆）	","7672420	","77.0	"
"花生活鲜花（绿之源花卉园艺）	","7672499	","64.0	"
"花生活鲜花（唯爱花店南宁店）	","7682068	","80.0	"
"花生活鲜花（温馨花店）	","7690567	","86.0	"
"花生活鲜花（流星花园）	","7743128	","73.0	"
"花生活鲜花（土土花店婚庆）	","7743129	","45.0	"
"花生活鲜花（静静花艺凤凰北街店）	","7743130	","76.0	"
"花生活鲜花（浪漫花语）	","7743133	","87.0	"
"别样花艺（怀柔店）	","7785891	","82.0	"
"花生活鲜花（百缘鲜花坊）	","7785893	","73.0	"
"花生活鲜花（媛媛花艺工作室）	","7785894	","46.0	"
"花生活鲜花（心愿屋鲜花店）	","7785895	","77.0	"
"花生活鲜花（湘湘鲜花蛋糕）	","7785896	","72.0	"
"花生活鲜花（芸花坊）	","7785967	","90.0	"
"花生活鲜花（馨悦花店）	","7907142	","80.0	"
"花生活鲜花（花仙子鲜花店）	","7907143	","52.0	"
"花生活鲜花（千卉阁花艺）	","7907144	","61.0	"
"花生活鲜花（艾米拉花店）	","7934066	","53.0	"
"花生活鲜花（浪漫花都）	","7934067	","44.0	"
"花生活鲜花（花艺学院）	","7934071	","66.0	"
"花生活鲜花（红玫瑰鲜花婚庆）	","7934075	","71.0	"
"花生活鲜花（夜来香鲜花）	","7934077	","79.0	"
"花生活鲜花（情缘鲜花店榆林店）	","7934078	","72.0	"
"花生活鲜花（爱轩花艺）	","7994663	","57.0	"
"花生活鲜花（项诚花艺）	","7994665	","45.0	"
"花生活鲜花（遇见花艺鲜花店）	","7994666	","84.0	"
"花生活鲜花（彩雲·鲜花）	","7994668	","83.0	"
"花生活鲜花（爱花坊鲜花店）	","7994671	","65.0	"
"花生活鲜花（禾木鲜花店）	","7994673	","82.0	"
"花生活鲜花（爱花居鲜花店）	","7994675	","79.0	"
"花生活鲜花（花轩子鲜花店）	","8068587	","72.0	"
"花生活鲜花（花瓣雨鲜花总汇）	","8070349	","80.0	"
"花生活鲜花（红豆情鲜花）	","8071981	","70.0	"
"花生活鲜花（三爷花店）	","8089012	","90.0	"
"花生活鲜花（清湘花坊）	","8094433	","50.0	"
"花生活鲜花（浩美鲜花礼品）	","8094434	","62.0	"
"群磊花艺	","8116641	","66.0	"
"蔚然花坊（七夕情人节，告白，鲜花）	","8197675	","76.0	"
"花生活鲜花（花叙鲜花店）	","8207107	","63.0	"
"花生活鲜花（艺尚鲜花）	","8207108	","42.0	"
"花生活鲜花（花前悦夏鲜花店）	","8207110	","46.0	"
"花生活鲜花（有家花店）	","8207111	","70.0	"
"花生活鲜花（书悦花卉）	","8207112	","82.0	"
"花生活鲜花（初吻花坊）	","8207114	","70.0	"
"花生活鲜花（暖花艺鲜花店）	","8207115	","72.0	"
"花生活鲜花（花开半夏鲜花店）	","8207118	","80.0	"
"花生活鲜花（温馨花屋鲜花店）	","8207119	","75.0	"
"馨之园鲜花（螺蛳湾店，·七夕鲜花）	","8207120	","83.0	"
"花生活鲜花（如意花坊贵阳店）	","8222414	","78.0	"
"花生活鲜花（锦绣花艺坊）	","8226888	","78.0	"
"花生活鲜花（花之韵鲜花店）	","8250903	","84.0	"
"花生活鲜花（FLOWER鲜花）	","8250905	","88.0	"
"花生活鲜花（薇花坊鲜花店）	","8250906	","40.0	"
"花生活鲜花（恋恋繁花鲜花店）	","8250907	","46.0	"
"花生活鲜花（藝雅鲜花店）	","8253592	","78.0	"
"花生活鲜花（花语鲜花坊花店）	","8253593	","74.0	"
"花生活鲜花（尚艺空间花艺）	","8258610	","74.0	"
"花生活鲜花（旺达鲜花店）	","8258611	","56.0	"
"初心花坊（七夕情人节，告白，鲜花）	","8258612	","80.0	"
"花生活鲜花（一品花艺）	","8278261	","83.0	"
"花生活鲜花（拾秋花店）	","8278262	","81.0	"
"绿宇花卉（七夕情人节，礼物，鲜花）	","8278263	","65.0	"
"花生活鲜花（时光对白花店）	","8278267	","79.0	"
"花生活鲜花（慧宇花屋）	","8278268	","77.0	"
"久久花店·七夕鲜花	","8278272	","70.0	"
"花生活鲜花（一间花店）	","8278275	","85.0	"
"花生活鲜花（岭铖花坊）	","8278322	","72.0	"
"花生活鲜花（莉莉鲜花店）	","8278323	","55.0	"
"花生活鲜花（翊渡花舍鲜花店）	","8278324	","40.0	"
"花生活鲜花（知心花卉）	","8278326	","51.0	"
"花生活鲜花（冬平花屋）	","8278376	","74.0	"
"花生活鲜花（罗曼蒂克花艺婚庆）	","8278380	","77.0	"
"花生活鲜花（美俪汇花艺）	","8278384	","79.0	"
"花生活鲜花（启美花卉）	","8278455	","75.0	"
"花生活鲜花（知忆花舍）	","8278456	","43.0	"
"花生活鲜花（花痴花坊）	","8278457	","58.0	"
"花生活鲜花（蝶恋花花店）	","8278459	","88.0	"
"花生活鲜花（乐陵鲜花店）	","8278460	","79.0	"
"花生活鲜花（臻挚花艺馆）	","8280405	","57.0	"
"花生活鲜花（遇见花坊）	","8280460	","89.0	"
"安宁胡子花卉店(花生活鲜花胡子花艺)	","8284382	","89.0	"
"花生活鲜花（花界花店）	","8284386	","92.0	"
"花生活鲜花（花心思鲜花店北海店）	","8357579	","86.0	"
"花生活鲜花（遇见BEAUTY）	","8357582	","89.0	"
"花生活鲜花（艺朵花艺）	","8357588	","81.0	"
"花生活鲜花（花心思花艺贵阳店）	","8357592	","77.0	"
"花生活鲜花（花源花卉）	","8357593	","75.0	"
"花生活鲜花（圣格花艺）	","8358888	","59.0	"
"花生活鲜花（水仙百合居）	","8364413	","74.0	"
"花生活鲜花（花艺坊聊城店）	","8364414	","73.0	"
"花生活鲜花（美之缘鲜花店）	","8364416	","69.0	"
"花生活鲜花（花恋社花艺）	","8364417	","80.0	"
"花生活鲜花（玫瑰之约）	","8435950	","62.0	"
"花生活鲜花（重庆四季花坊）	","8435952	","49.0	"
"有间花店·七夕鲜花	","8435953	","82.0	"
"花生活鲜花（花之都鲜花批发行）	","8435955	","76.0	"
"花生活鲜花（花之恋鲜花店）	","8435957	","92.0	"
"花生活鲜花（浪漫花都）	","8435958	","86.0	"
"花生活鲜花（玫瑰花坊）	","8435959	","78.0	"
"花生活鲜花（米莱婚礼鲜花店）	","8435960	","69.0	"
"花生活鲜花（花非花艺鲜花店）	","8435961	","52.0	"
"花生活鲜花（FlowerLife）	","8435962	","69.0	"
"卡斯曼鲜花店(衡阳先峰路店）	","8437924	","90.0	"
"花生活鲜花（花间密码鲜花店）	","8437925	","56.0	"
"花生活鲜花（金鳞花坊）	","8437926	","68.0	"
"花生活鲜花（倾城花坊）	","8437927	","66.0	"
"花之缘鲜花屋·七夕鲜花	","8442887	","82.0	"
"花生活鲜花（鲜花花之语气球DIY）	","8462158	","57.0	"
"幸福里花艺（七夕情人节，表白，鲜花）	","8471191	","79.0	"
"花生活鲜花（尘世花浓鲜花店）	","8471192	","41.0	"
"花生活鲜花（玫瑰小镇）	","8471193	","85.0	"
"花生活鲜花（红日·兰拉德鲜花）	","8471194	","69.0	"
"花生活鲜花（满千缘插花花艺）	","8471195	","41.0	"
"花生活鲜花（香谷鲜花）	","8471409	","78.0	"
"花生活鲜花（浓淋香花艺）	","8471425	","58.0	"
"心爱之语鲜花（七夕情人节，表白，鲜花）	","8471427	","85.0	"
"简爱花舍（七夕情人节，表白，鲜花）	","8472854	","72.0	"
"花生活鲜花（花宴鲜花店）	","8472855	","74.0	"
"遇见鲜花批发	","8472856	","61.0	"
"梁氏花木·七夕鲜花	","8488486	","85.0	"
"红珊瑚鲜花婚庆（七夕节日，表白，鲜花）	","8488487	","71.0	"
"爱花居晴儿鲜花（七夕情人节，告白，生日）	","8488489	","90.0	"
"花生活鲜花（茉莉花社青年路店）	","8488490	","85.0	"
"兰星花行（七夕预定，表白，鲜花）	","8492059	","73.0	"
"绿洲花店	","8492060	","44.0	"
"石林花之缘花艺·七夕鲜花	","8588168	","86.0	"
"小晴花艺（七夕情人节，告白，鲜花）	","8588169	","58.0	"
"天天鲜花	","8588170	","53.0	"
"心梦花艺	","8588171	","60.0	"
"小玲盆栽鲜花店	","8595633	","63.0	"
"馨艺花店·七夕鲜花	","8607428	","66.0	"
"最爱花坊·七夕鲜花	","8709965	","79.0	"
"紫香苑鲜花礼品坊·七夕鲜花	","8709967	","80.0	"
"听雨花坊（七夕情人节，表白，鲜花）	","8709968	","63.0	"
"鲜花礼品·七夕鲜花	","8709973	","79.0	"
"温情花艺工作室（七夕情人节，告白，鲜花）	","8709974	","80.0	"
"梵西花艺定制·七夕鲜花	","8709976	","83.0	"
"顺意鲜花店（七夕情人节，告白，生日）	","8724585	","81.0	"
"玫瑰花坊·七夕鲜花	","8743603	","62.0	"
"千寻花道生活馆（七夕预定，表白，鲜花）	","8755673	","87.0	"
"浪漫今生（七夕预定，表白，鲜花）	","8755674	","65.0	"
"勿忘我鲜花（七夕预定，表白，鲜花）	","8755676	","84.0	"
"花开一束·七夕鲜花	","8755677	","89.0	"
"青青鲜花礼品（七夕情人节，告白，生日）	","8755678	","73.0	"
"诗情花艺	","8755679	","88.0	"
"馨语鲜花（七夕情人节，表白，鲜花）	","8755680	","83.0	"
"琪琪花店（七夕情人节，表白，鲜花）	","8755682	","81.0	"
"辽宁起航（鲜花婚庆婚车）	","8764356	","87.0	"
"盛世情缘花店（七夕预定，表白，鲜花）	","8776857	","83.0	"
"水晶花房（七夕预定，表白，鲜花）	","8790380	","88.0	"
"XLREN FLORLST袭人花店	","8801124	","72.0	"
"左花生活馆（七夕预定，表白，鲜花）	","8801126	","73.0	"
"青艺鲜花（七夕情人节，表白，鲜花）	","8801127	","73.0	"
"后花园花艺（七夕预定，表白，鲜花）	","8801128	","91.0	"
"浪漫人生婚庆（七夕情人节，表白，鲜花）	","8801129	","74.0	"
"朝夕花舍	","8801607	","81.0	"
"花遇画（七夕节日，表白，鲜花）	","8803711	","81.0	"
"大顺鲜花礼仪（七夕节日，表白，鲜花）	","8803761	","75.0	"
"芳君花艺（七夕情人节，表白，鲜花）	","8803762	","85.0	"
"花唯媒	","8803763	","45.0	"
"竹蜻蜓花艺坊·七夕鲜花	","8803816	","61.0	"
"唯爱花艺·七夕鲜花	","8804150	","71.0	"
"花生活鲜花（卓伊鲜花青秀区店）	","8806172	","72.0	"
"木棉花花艺（七夕情人节，告白，鲜花）	","8818185	","86.0	"
"栗子花店（七夕预定，表白，鲜花）	","8822565	","87.0	"
"鸢尾花艺坊（七夕预定，表白，鲜花）	","8849777	","89.0	"
"意达鲜花店（七夕节日，表白，鲜花）	","8849779	","77.0	"
"约定花行（七夕节日，表白，鲜花）	","8849782	","65.0	"
"世纪花苑（七夕预定，表白，鲜花）	","8849785	","43.0	"
"简一鲜花（七夕预定，表白，鲜花）	","8849786	","64.0	"
"栀子花卉（七夕情人节，礼物，鲜花）	","8849787	","39.0	"
"鲜花店（七夕情人节，表白，鲜花）	","8849788	","79.0	"
"朝花夕拾花艺（七夕情人节，告白，鲜花）	","8849789	","96.0	"
"花无缺鲜花(花生活鲜花林州店)	","8849837	","89.0	"
"玫瑰花店（七夕预定，表白，鲜花）	","8863767	","63.0	"
"花仙子花坊（七夕节日，表白，鲜花）	","8865559	","89.0	"
"清原鲜花批发（七夕情人节，告白，生日）	","8865561	","81.0	"
"花语轩（七夕情人节，表白，鲜花）	","8866729	","93.0	"
"佳怡鲜花批发（七夕情人节，礼物，鲜花）	","8881539	","56.0	"
"20.时光（七夕情人节，礼物，鲜花）	","8902541	","88.0	"
"七彩花店	","8902544	","82.0	"
"e彩鲜花（七夕情人节，告白，鲜花）	","8902545	","74.0	"
"小姐姐的花店（七夕情人节，告白，鲜花）	","8902546	","41.0	"
"玫瑰花屋·七夕鲜花	","8902547	","77.0	"
"幸福花店（七夕预定，表白，鲜花）	","8902548	","68.0	"
"千卉阁花艺（七夕节日，表白，鲜花）	","8902595	","82.0	"
"花掌门	","8903255	","47.0	"
"钟爱一生婚庆策划	","8958023	","72.0	"
"蓝星星花屋（七夕情人节，表白，鲜花）	","8958024	","76.0	"
"花时花开	","8958026	","62.0	"
"芙蓉仙鲜花店（七夕情人节，礼物，鲜花）	","8958027	","77.0	"
"时尚花店	","8958028	","74.0	"
"花友鲜花（七夕情人节，礼物，鲜花）	","8958029	","74.0	"
"不忘初心花艺·七夕鲜花	","8958030	","86.0	"
"香阁丽娜（七夕情人节，告白，生日）	","8958031	","74.0	"
"满园春色花行（七夕预定，表白，鲜花）	","8958033	","73.0	"
"一心花社·七夕鲜花	","8958034	","42.0	"
"小燕子花艺（七夕情人节，礼物，鲜花）	","8958944	","57.0	"
"鲜花屋婚庆馆·七夕鲜花	","8959308	","82.0	"
"花为媒鲜花店（七夕预定，表白，鲜花）	","8959450	","72.0	"
"花样屋·七夕鲜花	","8959451	","72.0	"
"完美花艺喜铺（七夕预定，表白，鲜花）	","8959452	","65.0	"
"密朗格蛋糕鲜花（七夕情人节，告白，生日）	","8963601	","62.0	"
"四季花港鲜花婚庆（七夕情人节，礼物，鲜花）	","8970947	","72.0	"
"花度花艺（七夕情人节，礼物，鲜花）	","8982838	","76.0	"
"花点心思（七夕情人节，告白，鲜花）	","8983871	","63.0	"
"富康蛋糕店	","8983872	","76.0	"
"花度鲜花	","8983873	","41.0	"
"802花店（七夕情人节，告白，生日）	","8983874	","87.0	"
"熹媛（七夕情人节，告白，生日）	","8983876	","78.0	"
"花管家鲜花批发	","8983877	","50.0	"
"鹿角花坊（七夕情人节，告白，鲜花）	","8983878	","63.0	"
"绿荫花店·七夕鲜花	","8985806	","80.0	"
