,门店ID,体检分,有效订单数,入店人数,平均商家评分,平均配送评分,平均配送评分
68,9345839,76.0,0,3,5.0,5.0,5.0
69,9349868,71.0,0,1,5.0,5.0,5.0
70,9352076,83.0,0,4,4.7,5.0,5.0
71,9352424,70.0,0,1,0.0,0.0,0.0
72,9355273,72.0,0,3,0.0,0.0,0.0
73,9360432,70.0,0,1,0.0,0.0,0.0
74,9364821,77.0,0,5,5.0,5.0,5.0
75,9364823,64.0,0,0,0.0,0.0,0.0
76,9366091,83.0,1,13,4.5,5.0,5.0
77,9366382,60.0,0,0,0.0,0.0,0.0
78,9370710,58.0,0,1,0.0,0.0,0.0
79,9382867,76.0,0,3,5.0,5.0,5.0
80,9385039,53.0,0,0,0.0,0.0,0.0
81,9385040,83.0,0,13,5.0,5.0,5.0
82,9385041,77.0,0,4,0.0,0.0,0.0
83,9385042,60.0,0,0,0.0,0.0,0.0
84,9385115,81.0,0,12,4.7,4.8,4.8
85,9385117,61.0,0,4,0.0,0.0,0.0
86,9385118,72.0,0,1,0.0,0.0,0.0
87,9385213,78.0,0,8,4.2,0.0,0.0
88,9385384,79.0,0,4,5.0,5.0,5.0
89,9385911,59.0,0,1,0.0,0.0,0.0
90,9387883,73.0,0,0,0.0,0.0,0.0
91,9394079,85.0,0,7,4.8,5.0,5.0
92,9394266,65.0,0,3,0.0,0.0,0.0
93,9402143,72.0,0,1,0.0,0.0,0.0
94,9402187,78.0,0,0,4.5,5.0,5.0
95,9402588,62.0,0,1,0.0,0.0,0.0
96,9415492,61.0,0,1,0.0,0.0,0.0
97,9415494,60.0,0,2,0.0,0.0,0.0
98,9415495,48.0,0,0,0.0,0.0,0.0
99,9415496,73.0,0,0,0.0,0.0,0.0
100,9415610,52.0,0,6,0.0,0.0,0.0
101,9415611,65.0,0,2,0.0,0.0,0.0
102,9415612,78.0,0,7,4.8,5.0,5.0
103,9415613,62.0,0,0,0.0,0.0,0.0
104,9415614,65.0,0,0,0.0,0.0,0.0
105,9415615,79.0,0,18,4.5,4.7,4.7
106,9415704,56.0,0,0,0.0,0.0,0.0
107,9415709,68.0,0,1,0.0,0.0,0.0
108,9415742,60.0,0,0,0.0,0.0,0.0
109,9416497,76.0,0,7,4.7,5.0,5.0
110,9418080,78.0,0,2,0.0,0.0,0.0
111,9421954,62.0,0,1,0.0,0.0,0.0
112,9424813,59.0,0,1,0.0,0.0,0.0
113,9427397,81.0,0,8,5.0,5.0,5.0
114,9427398,62.0,0,3,0.0,0.0,0.0
115,9427399,86.0,1,14,4.6,4.6,4.6
116,9427887,82.0,0,3,5.0,5.0,5.0
117,9427890,72.0,0,2,4.6,4.6,4.6
118,9427934,63.0,0,3,0.0,0.0,0.0
119,9427935,81.0,0,7,4.4,4.6,4.6
120,9432834,63.0,0,4,0.0,0.0,0.0
121,9436121,73.0,0,7,3.6,4.2,4.2
122,9438139,74.0,0,6,4.8,5.0,5.0
123,9438320,72.0,0,7,4.5,5.0,5.0
124,9438920,61.0,1,12,0.0,0.0,0.0
125,9439896,71.0,0,4,0.0,0.0,0.0
126,9465966,54.0,0,2,0.0,0.0,0.0
127,9465967,62.0,0,0,0.0,0.0,0.0
128,9465968,77.0,0,4,5.0,5.0,5.0
129,9465969,69.0,0,2,0.0,0.0,0.0
130,9469049,81.0,0,6,4.3,4.4,4.4
131,9469050,69.0,0,2,0.0,0.0,0.0
132,9469051,70.0,1,3,0.0,0.0,0.0
133,9471210,63.0,0,5,0.0,0.0,0.0
134,9474812,65.0,0,2,0.0,0.0,0.0
135,9474816,63.0,0,0,0.0,0.0,0.0
136,9475584,63.0,0,1,5.0,5.0,5.0
137,9479464,70.0,0,4,0.0,0.0,0.0
138,9479881,77.0,0,3,4.4,4.3,4.3
139,9482632,73.0,1,5,2.8,4.2,4.2
140,9482975,72.0,0,0,0.0,0.0,0.0
141,9483932,70.0,0,3,0.0,0.0,0.0
142,9517628,75.0,0,3,5.0,5.0,5.0
143,9517629,63.0,0,1,0.0,0.0,0.0
144,9523580,80.0,0,3,5.0,5.0,5.0
145,9529758,75.0,0,3,0.0,0.0,0.0
146,9529762,78.0,0,8,5.0,5.0,5.0
147,9529764,76.0,2,16,4.6,5.0,5.0
148,9529765,75.0,0,6,4.8,5.0,5.0
149,9529812,76.0,0,1,4.7,5.0,5.0
150,9529813,70.0,0,1,0.0,0.0,0.0
151,9544029,76.0,0,0,4.7,5.0,5.0
152,9555879,76.0,0,1,0.0,0.0,0.0
153,9555881,75.0,0,2,0.0,0.0,0.0
154,9555883,55.0,0,0,0.0,0.0,0.0
155,9556095,80.0,0,9,5.0,5.0,5.0
156,9556096,57.0,0,2,0.0,0.0,0.0
157,9556129,61.0,0,4,0.0,0.0,0.0
158,9557541,72.0,0,5,0.0,0.0,0.0
159,9559158,71.0,0,3,0.0,0.0,0.0
160,9569416,58.0,0,0,0.0,0.0,0.0
161,9569417,66.0,0,4,0.0,0.0,0.0
162,9569418,72.0,0,10,4.4,5.0,5.0
163,9569419,67.0,0,4,0.0,0.0,0.0
164,9569422,78.0,0,13,4.7,4.5,4.5
165,9575274,75.0,0,7,5.0,5.0,5.0
166,9578421,83.0,0,9,4.5,5.0,5.0
167,9594041,76.0,0,8,4.8,5.0,5.0
168,9594043,83.0,0,2,4.5,5.0,5.0
169,9607547,66.0,0,4,0.0,0.0,0.0
170,9607673,67.0,0,2,0.0,0.0,0.0
171,9607674,70.0,0,1,4.4,4.6,4.6
172,9607675,63.0,0,5,0.0,0.0,0.0
173,9608314,84.0,1,6,4.8,5.0,5.0
174,9608428,73.0,0,2,0.0,0.0,0.0
175,9608429,76.0,0,5,0.0,0.0,0.0
176,9609375,72.0,0,4,3.7,3.0,3.0
177,9609376,63.0,0,4,3.4,3.4,3.4
178,9614734,55.0,0,0,0.0,0.0,0.0
179,9622180,74.0,0,2,5.0,5.0,5.0
180,9622181,82.0,1,1,0.0,0.0,0.0
181,9628199,82.0,0,6,5.0,5.0,5.0
182,9641339,70.0,0,4,5.0,5.0,5.0
183,9641341,80.0,0,6,5.0,5.0,5.0
184,9649678,85.0,0,2,5.0,5.0,5.0
185,9670002,75.0,0,3,5.0,5.0,5.0
186,9670006,84.0,0,2,5.0,5.0,5.0
187,9670007,68.0,0,1,5.0,4.8,4.8
188,9670009,69.0,1,8,5.0,5.0,5.0
189,9670010,81.0,0,2,5.0,5.0,5.0
190,9670012,75.0,0,0,0.0,0.0,0.0
191,9670013,66.0,0,19,4.2,4.2,4.2
192,9670014,57.0,0,4,0.0,0.0,0.0
193,9670230,46.0,0,1,0.0,0.0,0.0
194,9673693,53.0,0,3,0.0,0.0,0.0
195,9679931,86.0,0,10,5.0,5.0,5.0
196,9679933,60.0,0,2,0.0,0.0,0.0
197,9685750,80.0,0,2,5.0,5.0,5.0
198,9686356,78.0,0,2,4.6,4.6,4.6
199,9686402,53.0,0,2,0.0,0.0,0.0
200,9691325,78.0,1,5,5.0,5.0,5.0
201,9691363,84.0,0,7,5.0,5.0,5.0
202,9694995,61.0,0,5,5.0,5.0,5.0
203,9699879,82.0,0,10,5.0,5.0,5.0
204,9709844,85.0,0,3,4.8,5.0,5.0
205,9709845,65.0,0,9,0.0,0.0,0.0
206,9709846,64.0,0,4,0.0,0.0,0.0
207,9709847,61.0,0,3,0.0,0.0,0.0
208,9718069,52.0,0,2,0.0,0.0,0.0
209,9724664,75.0,0,2,5.0,5.0,5.0
210,9736707,61.0,0,2,0.0,0.0,0.0
211,9736708,69.0,0,4,0.0,0.0,0.0
212,9737860,77.0,0,1,5.0,5.0,5.0
213,9747466,66.0,0,4,5.0,5.0,5.0
214,9755157,74.0,0,9,5.0,5.0,5.0
215,9756432,56.0,0,2,0.0,0.0,0.0
216,9756433,74.0,0,9,5.0,5.0,5.0
217,9756434,49.0,0,1,0.0,0.0,0.0
218,9756635,76.0,0,8,0.0,0.0,0.0
219,9757599,77.0,1,1,4.8,5.0,5.0
220,9762315,82.0,0,8,5.0,5.0,5.0
221,9762363,70.0,0,1,3.4,4.1,4.1
222,9766033,80.0,0,2,0.0,0.0,0.0
223,9766035,60.0,0,2,0.0,0.0,0.0
224,9766118,70.0,0,2,0.0,0.0,0.0
225,9766355,70.0,0,1,0.0,0.0,0.0
226,9768804,86.0,1,12,5.0,5.0,5.0
227,9771189,73.0,0,6,0.0,0.0,0.0
228,9771192,70.0,0,4,0.0,0.0,0.0
229,9771493,69.0,0,2,0.0,0.0,0.0
230,9773505,71.0,0,2,0.0,0.0,0.0
231,9784837,72.0,0,2,0.0,0.0,0.0
232,9785050,62.0,0,1,0.0,0.0,0.0
233,9786811,65.0,0,3,3.8,4.2,4.2
234,9789398,62.0,0,1,0.0,0.0,0.0
235,9789543,53.0,0,7,0.0,0.0,0.0
236,9793094,63.0,0,2,0.0,0.0,0.0
237,9793955,65.0,0,3,0.0,0.0,0.0
238,9794094,59.0,0,4,0.0,0.0,0.0
239,9794311,66.0,0,1,0.0,0.0,0.0
240,9794313,61.0,0,2,0.0,0.0,0.0
241,9797287,61.0,0,1,0.0,0.0,0.0
242,9797289,60.0,0,3,0.0,0.0,0.0
243,9798862,61.0,0,4,0.0,0.0,0.0
244,9798917,80.0,0,4,4.6,4.6,4.6
245,9805296,61.0,0,2,0.0,0.0,0.0
246,9811068,77.0,0,0,0.0,0.0,0.0
247,9811069,57.0,0,1,0.0,0.0,0.0
248,9811070,61.0,1,4,0.0,0.0,0.0
249,9811072,64.0,0,6,0.0,0.0,0.0
250,9811073,64.0,0,0,0.0,0.0,0.0
251,9811074,62.0,0,4,0.0,0.0,0.0
252,9811183,69.0,0,10,0.0,0.0,0.0
253,9811345,75.0,0,6,0.0,0.0,0.0
254,9819316,62.0,0,8,0.0,0.0,0.0
255,9835439,53.0,0,3,0.0,0.0,0.0
256,9850495,61.0,1,11,0.0,0.0,0.0
257,9863847,57.0,0,10,0.0,0.0,0.0
