门店,门店ID,城市(城市负责人),体检分,权益奖励,近7日服务问题导致的营业额损失(元),本周触犯红线,上周触犯红线
"花戒鲜花店(生日鲜花，表白鲜花)	","9345839	",上饶,"70.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花世界迷尔鲜花店(生日鲜花，表白鲜花)	","9349868	",长春,"73.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花仙子鲜花店(生日鲜花，表白鲜花)	","9352076	",西安,"80.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"尚品花坊（艾尚花语鲜花店）	","9352424	",上饶,"70.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花香时刻鲜花店(生日鲜花，表白鲜花)	","9355273	",西安,"77.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"大自然花艺（艾尚花语鲜花店）	","9360432	",黄冈,"71.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"郁花缘鲜花店(生日鲜花，表白鲜花)	","9364821	",青岛,"82.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花颜花艺鲜花店(生日鲜花，表白鲜花)	","9364823	",青岛,"68.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"海霞花艺鲜花店(生日鲜花，表白鲜花)	","9366091	",遵义,"87.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"集美花艺鲜花店(生日鲜花，表白鲜花)	","9366382	",昆明,"60.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"戴氏花艺鲜花礼品鲜花店	","9370710	",临沂,"62.0	",--,0,未触犯红线,未触犯红线
"维罗纳花坊鲜花店(生日鲜花，表白鲜花)	","9382867	",长春,"81.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"惜缘花业鲜花店(生日鲜花，表白鲜花)	","9385039	",菏泽,"61.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"鲜花绿植（生日鲜花，表白鲜花)	","9385040	",安阳,"79.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"拾贰花艺鲜花店(生日鲜花，表白鲜花)	","9385041	",黄冈,"83.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"石上花坊鲜花店(生日鲜花，表白鲜花)	","9385042	",滨州,"64.0	",--,0,未触犯红线,未触犯红线
"千千惠鲜花店(生日鲜花，表白鲜花)	","9385115	",临沂,"82.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"尚品鲜花店(生日鲜花，表白鲜花)	","9385117	",长春,"74.0	",--,0,未触犯红线,未触犯红线
"四季花艺鲜花店(生日鲜花，表白鲜花)	","9385118	",牡丹江,"68.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"娜娜花屋鲜花店(生日鲜花，表白鲜花)	","9385213	",宝鸡,"85.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"简单花艺鲜花店(生日鲜花，表白鲜花)	","9385384	",黑河,"84.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"阁禹鲜花店(生日鲜花，表白鲜花)	","9385911	",长春,"59.0	",--,0,未触犯红线,未触犯红线
"花开半夏鲜花店(生日鲜花，表白鲜花)	","9387883	",宿迁,"70.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花言草语鲜花店(生日鲜花，表白鲜花)	","9394079	",昭通,"81.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花仙谷鲜花店(生日鲜花，表白鲜花)	","9394266	",黄冈,"73.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"亿米阳光鲜花店(生日鲜花，表白鲜花)	","9402143	",青岛,"77.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"百卉鲜花婚庆鲜花店(生日鲜花，表白鲜花)	","9402187	",唐山,"78.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"爱使鲜花店(生日鲜花，表白鲜花)	","9402588	",淄博,"62.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"95至尊花艺鲜花店(生日鲜花，表白鲜花)	","9415492	",佳木斯,"62.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"九月花艺鲜花店(生日鲜花，表白鲜花)	","9415494	",青岛,"60.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"芳雅花艺生活馆	","9415495	",渭南,"58.0	",--,0,未触犯红线,未触犯红线
"花之舞庆典鲜花店(生日鲜花，表白鲜花)	","9415496	",辽阳,"72.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"小浣熊鲜花店(生日鲜花，表白鲜花)	","9415610	",唐山,"72.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"圣格花艺鲜花店(生日鲜花，表白鲜花)	","9415611	",佳木斯,"72.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"利群鲜花批发鲜花店(生日鲜花，表白鲜花)	","9415612	",青岛,"75.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"金百合花店(生日鲜花，表白鲜花)	","9415613	",汉中,"64.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"真情鲜花店(生日鲜花，表白鲜花)	","9415614	",沈阳,"61.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"一花一木花艺生活馆(生日鲜花，表白鲜花)	","9415615	",海口,"78.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"爱尚花艺鲜花店(生日鲜花，表白鲜花)	","9415704	",重庆,"61.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"乐都鲜花店(生日鲜花，表白鲜花)	","9415709	",青岛,"66.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花语轩鲜花店(生日鲜花，表白鲜花)	","9415742	",宝鸡,"61.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"柳柳花舍鲜花店(生日鲜花，表白鲜花)	","9416497	",重庆,"79.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"唯一鲜花店(生日鲜花，表白鲜花)	","9418080	",临沂,"77.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"江东花卉市场鲜花店(生日鲜花，表白鲜花)	","9421954	",重庆,"73.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"如意鲜花店(生日鲜花，表白鲜花)	","9424813	",连云港,"69.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"依家花店鲜花店(生日鲜花，表白鲜花)	","9427397	",常德,"64.0	",提升月均体检分-生意贷-8月,169,未触犯红线,未触犯红线
"花之韵鲜花店(生日鲜花，表白鲜花)	","9427398	",莆田,"63.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花仙子鲜花店(生日鲜花，表白鲜花)	","9427399	",吉安,"85.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花之恋果之园鲜花店(生日鲜花，表白鲜花)	","9427887	",青岛,"72.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"上辰花店鲜花店(生日鲜花，表白鲜花)	","9427890	",泉州,"72.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"福雅花卉鲜花店(生日鲜花，表白鲜花)	","9427934	",青岛,"64.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花满庭花艺鲜花店（生日鲜花，表白鲜花)	","9427935	",莆田,"81.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"馨悦花坊鲜花店(生日鲜花，表白鲜花)	","9432834	",青岛,"67.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"玉花坊鲜花店(生日鲜花，表白鲜花)	","9436121	",重庆,"78.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"繁花花坊鲜花店(生日鲜花，表白鲜花)	","9438139	",张家口,"76.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"尚品花艺鲜花店(生日鲜花，表白鲜花)	","9438320	",郑州,"72.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"拾花间鲜花店(生日鲜花，表白鲜花)	","9438920	",佛山,"80.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花开鲜花店(生日鲜花，表白鲜花)	","9439896	",衡水,"70.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花艺生活馆鲜花店(生日鲜花，表白鲜花)	","9465966	",贵阳,"64.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"金百合鲜花店(生日鲜花，表白鲜花)	","9465967	",盐城,"62.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"玫瑰之约鲜花店（生日鲜花，表白鲜花）	","9465968	",安阳,"72.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"珊珊家鲜花店(生日鲜花，表白鲜花)	","9465969	",安阳,"69.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"俊萍花艺鲜花店(生日鲜花，表白鲜花)	","9469049	",秦皇岛,"79.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"旺斯花店鲜花店(生日鲜花，表白鲜花)	","9469050	",烟台,"75.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"一花一叶花艺鲜花店(生日鲜花，表白鲜花)	","9469051	",长沙,"79.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"先花店鲜花店(生日鲜花，表白鲜花)	","9471210	",长沙,"69.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"爱都花艺鲜花店(生日鲜花，表白鲜花)	","9474812	",青岛,"65.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"陌上花开-生日鲜花，表白鲜花	","9474816	",青岛,"51.0	",提升月均体检分-生意贷-8月,309,未触犯红线,未触犯红线
"爱美鲜花店(生日鲜花，表白鲜花)	","9475584	",邵阳,"73.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"99花艺鲜花店(生日鲜花，表白鲜花)	","9479464	",南平,"71.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"鲜花朵朵鲜花店(生日鲜花，表白鲜花)	","9479881	",舟山,"79.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"幸福花园鲜花店(生日鲜花，表白鲜花)	","9482632	",郴州,"79.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"紫藤鲜花店(生日鲜花，表白鲜花)	","9482975	",铜川,"62.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"品茗鲜花店(生日鲜花，表白鲜花)	","9483932	",永州,"80.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"专爱花店鲜花店(生日鲜花，表白鲜花)	","9517628	",绥化,"74.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"锦艺水族花卉鲜花店（生日鲜花，表白鲜花)	","9517629	",大同,"53.0	",提升月均体检分-生意贷-8月,279,未触犯红线,未触犯红线
"甜蜜花坊鲜花店(生日鲜花，表白鲜花)	","9523580	",大同,"81.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花之语鲜花店（生日鲜花，表白鲜花）	","9529758	",黄冈,"74.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"爱尚馨缘鲜花店(生日鲜花，表白鲜花)	","9529762	",长沙,"82.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花之坊鲜花店(生日鲜花，表白鲜花)	","9529764	",哈密地区,"69.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"众里寻Ta花舍鲜花店(生日鲜花，表白鲜花)	","9529765	",合肥,"78.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"微妮初花坊鲜花店(生日鲜花，表白鲜花)	","9529812	",株洲,"73.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"蝶恋花鲜花店(生日鲜花，表白鲜花)	","9529813	",石家庄,"78.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花儿朵朵鲜花店(生日鲜花，表白鲜花)	","9544029	",芜湖,"76.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"伯爵鲜花店(生日鲜花，表白鲜花)	","9555879	",常德,"73.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"締玖鲜花店(生日鲜花，表白鲜花)	","9555881	",保定,"78.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"鲜花谷花艺鲜花店(生日鲜花，表白鲜花)	","9555883	",桂林,"63.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"百合鲜花店(生日鲜花，表白鲜花)	","9556095	",安阳,"76.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"青青花卉鲜花店(生日鲜花，表白鲜花)	","9556096	",贵阳,"60.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"梦梦鲜花店(生日鲜花，表白鲜花)	","9556129	",常德,"61.0	",提升月均体检分-生意贷-8月,258,未触犯红线,未触犯红线
"半亩花田鲜花店(生日鲜花，表白鲜花)	","9557541	",长治市,"70.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"年年红鲜花店(生日鲜花，表白鲜花)	","9559158	",德州,"73.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"凤凰花卉鲜花店(生日鲜花，表白鲜花)	","9569416	",镇江,"62.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"胖子花卉鲜花店(生日鲜花，表白鲜花)	","9569417	",唐山,"69.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"浪漫花都鲜花店(生日鲜花，表白鲜花)	","9569418	",曲靖,"76.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"倾城鲜花店(生日鲜花，表白鲜花)	","9569419	",保定,"74.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"唯美花艺鲜花店(生日鲜花，表白鲜花)	","9569422	",铜仁,"85.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"Mr.K的花店(生日鲜花，表白鲜花)	","9575274	",伊春市,"85.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花幻之境鲜花店(生日鲜花，表白鲜花)	","9578421	",安阳,"73.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"馨语花艺鲜花店(生日鲜花，表白鲜花)	","9594041	",仙桃,"81.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"浪漫花屋鲜花店(生日鲜花，表白鲜花)	","9594043	",邵阳,"83.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"馨语花坊鲜花店(生日鲜花，表白鲜花)	","9607547	",仙桃,"61.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"相约玫瑰鲜花店(生日鲜花，表白鲜花)	","9607673	",衡阳,"73.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"木子花开鲜花店(生日鲜花，表白鲜花)	","9607674	",玉溪,"78.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"俏祥花店鲜花店(生日鲜花，表白鲜花)	","9607675	",太原,"64.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花王花艺鲜花店(生日鲜花，表白鲜花)	","9608314	",武威,"84.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"随心悦鲜花店(生日鲜花，表白鲜花)	","9608428	",北京,"63.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"五三鲜花店(生日鲜花，表白鲜花)	","9608429	",晋中,"71.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"陌上花开鲜花店(生日鲜花，表白鲜花)	","9609375	",宁德,"69.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"天长地久鲜花店(生日鲜花，表白鲜花)	","9609376	",云浮,"71.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"永恒花艺生活馆鲜花店(生日鲜花，表白鲜花)	","9614734	",常德,"65.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花间密码鲜花店(生日鲜花，表白鲜花)	","9622180	",太原,"80.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"遇见花店鲜花店(生日鲜花，表白鲜花)	","9622181	",温州,"84.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"小慧花坊（金泰园店-生日鲜花，表白鲜花）	","9628199	",巴彦淖尔,"79.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"MINE FUN鲜花店(生日鲜花，表白鲜花)	","9641339	",杭州,"76.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"伊人鲜花店（生日鲜花，表白鲜花）	","9641341	",白银,"77.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花满缘鲜花店（生日鲜花，表白鲜花）	","9649678	",盐城,"76.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
