门店,门店ID,城市(城市负责人),体检分,权益奖励,近7日服务问题导致的营业额损失(元),本周触犯红线,上周触犯红线
"镜花缘花店鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9230196	",镇江,"68.0	",--,0,未触犯红线,未触犯红线
"姐妹鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9257821	",绥化,"82.0	",--,0,未触犯红线,未触犯红线
"1°花艺礼品(七夕节预定,生日鲜花，表白鲜花)	","9257829	",安康,"80.0	",--,0,未触犯红线,未触犯红线
"都市花乡鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9263605	",朝阳,"73.0	",--,0,未触犯红线,未触犯红线
"花语鲜鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9263832	",葫芦岛,"73.0	",--,0,未触犯红线,未触犯红线
"馨露鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9263833	",盘锦,"70.0	",--,0,未触犯红线,未触犯红线
"珍馨花店鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9266336	",泉州,"74.0	",--,0,未触犯红线,未触犯红线
"群芳鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9266337	",泰州,"83.0	",--,0,未触犯红线,未触犯红线
"流星花園鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9266338	",永州,"71.0	",--,0,未触犯红线,未触犯红线
"7号花舍鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9268522	",双鸭山,"60.0	",--,0,未触犯红线,未触犯红线
"大拇指婚庆鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9277061	",本溪,"78.0	",--,0,未触犯红线,未触犯红线
"百花庄花卉鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9280257	",益阳,"74.0	",--,0,未触犯红线,未触犯红线
"金缘鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9284178	",锦州,"56.0	",--,0,未触犯红线,未触犯红线
"长华花店鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9288256	",抚州,"64.0	",--,0,未触犯红线,未触犯红线
"花开相爱鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9288258	",吕梁,"86.0	",--,0,未触犯红线,未触犯红线
"凤鲜婚庆花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9288323	",益阳,"63.0	",--,0,未触犯红线,未触犯红线
"鑫鑫花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9288324	",锦州,"79.0	",--,0,未触犯红线,未触犯红线
"喜洋洋鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9288325	",乌海,"70.0	",--,0,未触犯红线,未触犯红线
"英皇鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9288367	",菏泽,"52.0	",--,0,未触犯红线,未触犯红线
"婷旭花坊鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9291522	",营口,"67.0	",--,0,未触犯红线,未触犯红线
"蓝梦鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9295282	",丹东,"65.0	",--,0,未触犯红线,未触犯红线
"麦萌花艺生活馆鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9295284	",本溪,"71.0	",--,0,未触犯红线,未触犯红线
"婉苑鲜花鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9295286	",齐齐哈尔,"84.0	",--,0,未触犯红线,未触犯红线
"美家鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9295325	",岳阳,"83.0	",--,0,未触犯红线,未触犯红线
"田美花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9295388	",丹东,"71.0	",--,0,未触犯红线,未触犯红线
"丰颖花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9297947	",辽源,"79.0	",--,0,未触犯红线,未触犯红线
"木子花开鲜花店	","9314599	",铁岭,"78.0	",--,0,未触犯红线,未触犯红线
"鲜花婚庆鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9314603	",天津,"81.0	",--,0,未触犯红线,未触犯红线
"馨悦花店鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9314605	",唐山,"73.0	",--,0,未触犯红线,未触犯红线
"茂业花店鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9314606	",湘西土家族苗族自治州,"83.0	",--,0,未触犯红线,未触犯红线
"如意花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9314607	",南阳,"73.0	",--,0,未触犯红线,未触犯红线
"欣然鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9314608	",唐山,"80.0	",--,0,未触犯红线,未触犯红线
"花间集鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9319351	",恩施土家族苗族自治州,"87.0	",--,0,未触犯红线,未触犯红线
"爱尚花坊鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9319651	",呼伦贝尔,"76.0	",--,0,未触犯红线,未触犯红线
"芳香缘鲜花批发(七夕节预定,生日鲜花，表白鲜花)	","9320858	",大连,"59.0	",--,0,未触犯红线,未触犯红线
"博文花艺行鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9322628	",郑州,"62.0	",--,0,未触犯红线,未触犯红线
"锦上添花鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9322697	",长春,"71.0	",--,0,未触犯红线,未触犯红线
"花无缺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9323842	",锡林郭勒盟,"77.0	",--,0,未触犯红线,未触犯红线
"恒海鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9338708	",滨州,"70.0	",--,0,未触犯红线,未触犯红线
"开封市玺花诚园艺有限公司鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9338709	",开封,"61.0	",--,0,未触犯红线,未触犯红线
"玫瑰之约（艾尚花语鲜花店）	","9338771	",安阳,"85.0	",--,0,未触犯红线,未触犯红线
"喜乐四季花卉鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9338794	",开封,"69.0	",--,0,未触犯红线,未触犯红线
"清香园鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9339174	",青岛,"65.0	",--,0,未触犯红线,未触犯红线
"绿之园花卉鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9339176	",永州,"78.0	",--,0,未触犯红线,未触犯红线
"阳光鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9339177	",保定,"60.0	",--,0,未触犯红线,未触犯红线
"晶晶花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9342535	",漯河,"71.0	",--,0,未触犯红线,未触犯红线
"爱神鲜花鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9344175	",大连,"66.0	",--,0,未触犯红线,未触犯红线
"花戒鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9345839	",上饶,"76.0	",--,0,未触犯红线,未触犯红线
"花世界迷尔鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9349868	",长春,"71.0	",--,0,未触犯红线,未触犯红线
"花仙子鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9352076	",西安,"83.0	",--,0,未触犯红线,未触犯红线
"尚品花坊（艾尚花语鲜花店）	","9352424	",上饶,"70.0	",--,0,未触犯红线,未触犯红线
"花香时刻鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9355273	",西安,"72.0	",--,0,未触犯红线,未触犯红线
"大自然花艺（艾尚花语鲜花店）	","9360432	",黄冈,"70.0	",--,0,未触犯红线,未触犯红线
"郁花缘鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9364821	",青岛,"77.0	",--,0,未触犯红线,未触犯红线
"花颜花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9364823	",青岛,"64.0	",--,0,未触犯红线,未触犯红线
"海霞花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9366091	",遵义,"83.0	",--,0,未触犯红线,未触犯红线
"集美花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9366382	",昆明,"60.0	",--,0,未触犯红线,未触犯红线
"戴氏花艺鲜花礼品鲜花店	","9370710	",临沂,"58.0	",--,0,未触犯红线,未触犯红线
"维罗纳花坊鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9382867	",长春,"76.0	",--,0,未触犯红线,未触犯红线
"惜缘花业鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9385039	",菏泽,"53.0	",--,0,未触犯红线,未触犯红线
"鲜花绿植鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9385040	",安阳,"83.0	",--,0,未触犯红线,未触犯红线
"拾贰花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9385041	",黄冈,"77.0	",--,0,未触犯红线,未触犯红线
"石上花坊鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9385042	",滨州,"60.0	",--,0,未触犯红线,未触犯红线
"千千惠鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9385115	",临沂,"81.0	",--,0,未触犯红线,未触犯红线
"尚品鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9385117	",长春,"61.0	",--,0,未触犯红线,未触犯红线
"四季花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9385118	",牡丹江,"72.0	",--,0,未触犯红线,未触犯红线
"娜娜花屋鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9385213	",宝鸡,"78.0	",--,0,未触犯红线,未触犯红线
"简单花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9385384	",黑河,"79.0	",--,0,未触犯红线,未触犯红线
"阁禹鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9385911	",长春,"59.0	",--,0,未触犯红线,未触犯红线
"花开半夏鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9387883	",宿迁,"73.0	",--,0,未触犯红线,未触犯红线
"花言草语鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9394079	",昭通,"85.0	",--,0,未触犯红线,未触犯红线
"花仙谷鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9394266	",黄冈,"65.0	",--,0,未触犯红线,未触犯红线
"亿米阳光鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9402143	",青岛,"72.0	",--,0,未触犯红线,未触犯红线
"百卉鲜花婚庆鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9402187	",唐山,"78.0	",--,0,未触犯红线,未触犯红线
"爱使鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9402588	",淄博,"62.0	",--,0,未触犯红线,未触犯红线
"95至尊花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9415492	",佳木斯,"61.0	",--,0,未触犯红线,未触犯红线
"九月花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9415494	",青岛,"60.0	",--,0,未触犯红线,未触犯红线
"芳雅花艺生活馆	","9415495	",渭南,"48.0	",--,0,未触犯红线,未触犯红线
"花之舞庆典鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9415496	",辽阳,"73.0	",--,0,未触犯红线,未触犯红线
"小浣熊鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9415610	",唐山,"52.0	",--,0,未触犯红线,未触犯红线
"圣格花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9415611	",佳木斯,"65.0	",--,0,未触犯红线,未触犯红线
"利群鲜花批发鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9415612	",青岛,"78.0	",--,0,未触犯红线,未触犯红线
"金百合花店(七夕节预定,生日鲜花，表白鲜花)	","9415613	",汉中,"62.0	",--,0,未触犯红线,未触犯红线
"真情鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9415614	",沈阳,"65.0	",--,0,未触犯红线,未触犯红线
"一花一木花艺生活馆(七夕节预定,生日鲜花，表白鲜花)	","9415615	",海口,"79.0	",--,0,未触犯红线,未触犯红线
"爱尚花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9415704	",重庆,"56.0	",--,0,未触犯红线,未触犯红线
"乐都鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9415709	",青岛,"68.0	",--,0,未触犯红线,未触犯红线
"花语轩鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9415742	",宝鸡,"60.0	",--,0,未触犯红线,未触犯红线
"柳柳花舍鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9416497	",重庆,"76.0	",--,0,未触犯红线,未触犯红线
"唯一鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9418080	",临沂,"78.0	",--,0,未触犯红线,未触犯红线
"江东花卉市场鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9421954	",重庆,"62.0	",--,0,未触犯红线,未触犯红线
"如意鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9424813	",连云港,"59.0	",--,0,未触犯红线,未触犯红线
"依家花店鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9427397	",常德,"81.0	",--,0,未触犯红线,未触犯红线
"花之韵鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9427398	",莆田,"62.0	",--,0,未触犯红线,未触犯红线
"花仙子鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9427399	",吉安,"86.0	",--,0,未触犯红线,未触犯红线
"花之恋果之园鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9427887	",青岛,"82.0	",--,0,未触犯红线,未触犯红线
"上辰花店鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9427890	",泉州,"72.0	",--,0,未触犯红线,未触犯红线
"福雅花卉鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9427934	",青岛,"63.0	",--,0,未触犯红线,未触犯红线
"花满庭花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9427935	",莆田,"81.0	",--,0,未触犯红线,未触犯红线
"馨悦花坊鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9432834	",青岛,"63.0	",--,0,未触犯红线,未触犯红线
"玉花坊鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9436121	",重庆,"73.0	",--,0,未触犯红线,未触犯红线
"繁花花坊鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9438139	",张家口,"74.0	",--,0,未触犯红线,未触犯红线
"尚品花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9438320	",郑州,"72.0	",--,0,未触犯红线,未触犯红线
"拾花间鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9438920	",佛山,"61.0	",--,0,未触犯红线,未触犯红线
"花开鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9439896	",衡水,"71.0	",--,0,未触犯红线,未触犯红线
"花艺生活馆鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9465966	",贵阳,"54.0	",--,0,未触犯红线,未触犯红线
"金百合鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9465967	",盐城,"62.0	",--,0,未触犯红线,未触犯红线
"玫瑰之约鲜花礼品鲜花店	","9465968	",安阳,"77.0	",--,0,未触犯红线,未触犯红线
"珊珊家鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9465969	",安阳,"69.0	",--,0,未触犯红线,未触犯红线
"俊萍花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9469049	",秦皇岛,"81.0	",--,0,未触犯红线,未触犯红线
"旺斯花店鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9469050	",烟台,"69.0	",--,0,未触犯红线,未触犯红线
"一花一叶花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9469051	",长沙,"70.0	",--,0,未触犯红线,未触犯红线
"先花店鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9471210	",长沙,"63.0	",--,0,未触犯红线,未触犯红线
"爱都花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9474812	",青岛,"65.0	",--,0,未触犯红线,未触犯红线
"陌上花开	","9474816	",青岛,"63.0	",--,0,未触犯红线,未触犯红线
"爱美鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9475584	",邵阳,"63.0	",--,0,未触犯红线,未触犯红线
"99花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9479464	",南平,"70.0	",--,0,未触犯红线,未触犯红线
"鲜花朵朵鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9479881	",舟山,"77.0	",--,0,未触犯红线,未触犯红线
"幸福花园鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9482632	",郴州,"73.0	",--,0,未触犯红线,未触犯红线
"紫藤鲜花婚庆鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9482975	",铜川,"72.0	",--,0,未触犯红线,未触犯红线
"品茗鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9483932	",永州,"70.0	",--,0,未触犯红线,未触犯红线
"专爱花店鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9517628	",绥化,"75.0	",--,0,未触犯红线,未触犯红线
"锦艺水族花卉绿植鲜花店	","9517629	",大同,"63.0	",--,0,未触犯红线,未触犯红线
"甜蜜花坊鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9523580	",大同,"80.0	",--,0,未触犯红线,未触犯红线
"花之语鲜花店	","9529758	",黄冈,"75.0	",--,0,未触犯红线,未触犯红线
"爱尚馨缘鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9529762	",长沙,"78.0	",--,0,未触犯红线,未触犯红线
"花之坊鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9529764	",哈密地区,"76.0	",--,0,未触犯红线,未触犯红线
"众里寻Ta花舍鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9529765	",合肥,"75.0	",--,0,未触犯红线,未触犯红线
"微妮初花坊鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9529812	",株洲,"76.0	",--,0,未触犯红线,未触犯红线
"蝶恋花鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9529813	",石家庄,"70.0	",--,0,未触犯红线,未触犯红线
"花儿朵朵鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9544029	",芜湖,"76.0	",--,0,未触犯红线,未触犯红线
"伯爵婚庆鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9555879	",常德,"76.0	",--,0,未触犯红线,未触犯红线
"締玖鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9555881	",保定,"75.0	",--,0,未触犯红线,未触犯红线
"鲜花谷花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9555883	",桂林,"55.0	",--,0,未触犯红线,未触犯红线
"百合鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9556095	",安阳,"80.0	",--,0,未触犯红线,未触犯红线
"青青花卉鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9556096	",贵阳,"57.0	",--,0,未触犯红线,未触犯红线
"梦梦鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9556129	",常德,"61.0	",--,0,未触犯红线,未触犯红线
"半亩花田鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9557541	",长治市,"72.0	",--,0,未触犯红线,未触犯红线
"年年红鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9559158	",德州,"71.0	",--,0,未触犯红线,未触犯红线
"凤凰花卉鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9569416	",镇江,"58.0	",--,0,未触犯红线,未触犯红线
"胖子花卉鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9569417	",唐山,"66.0	",--,0,未触犯红线,未触犯红线
"浪漫花都鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9569418	",曲靖,"72.0	",--,0,未触犯红线,未触犯红线
"倾城鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9569419	",保定,"67.0	",--,0,未触犯红线,未触犯红线
"唯美花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9569422	",铜仁,"78.0	",--,0,未触犯红线,未触犯红线
"Mr.K的花店(七夕节预定,生日鲜花，表白鲜花)	","9575274	",伊春市,"75.0	",--,0,未触犯红线,未触犯红线
"花幻之境鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9578421	",安阳,"83.0	",--,0,未触犯红线,未触犯红线
"馨语花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9594041	",仙桃,"76.0	",--,0,未触犯红线,未触犯红线
"浪漫花屋鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9594043	",邵阳,"83.0	",--,0,未触犯红线,未触犯红线
"馨语花坊鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9607547	",仙桃,"66.0	",--,0,未触犯红线,未触犯红线
"相约玫瑰鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9607673	",衡阳,"67.0	",--,0,未触犯红线,未触犯红线
"木子花开鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9607674	",玉溪,"70.0	",--,332,未触犯红线,未触犯红线
"俏祥花店鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9607675	",太原,"63.0	",--,0,未触犯红线,未触犯红线
"花王花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9608314	",武威,"84.0	",--,0,未触犯红线,未触犯红线
"随心悦鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9608428	",北京,"73.0	",--,0,未触犯红线,未触犯红线
"五三鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9608429	",晋中,"76.0	",--,0,未触犯红线,未触犯红线
"陌上花开鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9609375	",宁德,"72.0	",--,0,未触犯红线,未触犯红线
"天长地久鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9609376	",云浮,"63.0	",--,0,未触犯红线,未触犯红线
"永恒花艺生活馆鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9614734	",常德,"55.0	",--,0,未触犯红线,未触犯红线
"花间密码鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9622180	",太原,"74.0	",--,0,未触犯红线,未触犯红线
"遇见花店鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9622181	",温州,"82.0	",--,0,未触犯红线,未触犯红线
"小慧花坊（金泰园店）	","9628199	",巴彦淖尔,"82.0	",--,0,未触犯红线,未触犯红线
"MINE FUN鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9641339	",杭州,"70.0	",--,0,未触犯红线,未触犯红线
"伊人鲜花礼品鲜花店	","9641341	",白银,"80.0	",--,0,未触犯红线,未触犯红线
"花满缘花坊鲜花礼品鲜花店	","9649678	",盐城,"85.0	",--,0,未触犯红线,未触犯红线
"情艺鲜花礼品鲜花店	","9670002	",株洲,"75.0	",--,0,未触犯红线,未触犯红线
"邂逅花店鲜花礼品鲜花店	","9670006	",淮安,"84.0	",--,0,未触犯红线,未触犯红线
"壹见钟情(七夕节预定,生日鲜花，表白鲜花)	","9670007	",镇江,"68.0	",--,0,未触犯红线,未触犯红线
"依依花语鲜花礼品鲜花店	","9670009	",宜春,"69.0	",--,0,未触犯红线,未触犯红线
"南焉花镇鲜花礼品鲜花店	","9670010	",娄底,"81.0	",--,0,未触犯红线,未触犯红线
"李媛媛的花店	","9670012	",铁岭,"75.0	",--,0,未触犯红线,未触犯红线
"牵手花艺鲜花礼品鲜花店	","9670013	",太原,"66.0	",--,0,未触犯红线,未触犯红线
"梦真花卉鲜花礼品鲜花店	","9670014	",菏泽,"57.0	",--,0,未触犯红线,未触犯红线
"芳源鲜花礼品鲜花店	","9670230	",太原,"46.0	",--,0,未触犯红线,未触犯红线
"颜汇永丰鲜花(七夕节预定,生日鲜花，表白鲜花)	","9673693	",天津,"53.0	",--,0,未触犯红线,未触犯红线
"红玫瑰鲜花礼品鲜花店	","9679931	",南京,"86.0	",--,0,未触犯红线,未触犯红线
"花千谷(七夕节预定,生日鲜花，表白鲜花)	","9679933	",赣州,"60.0	",--,0,未触犯红线,未触犯红线
"花语花卉鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9685750	",襄阳,"80.0	",--,0,未触犯红线,未触犯红线
"小姐姐花店鲜花礼品鲜花店	","9686356	",株洲,"78.0	",--,329,未触犯红线,未触犯红线
"花艺鲜花店	","9686402	",日照,"53.0	",--,0,未触犯红线,未触犯红线
"一花一木鲜花礼品鲜花店	","9691325	",宜春,"78.0	",--,0,未触犯红线,未触犯红线
"馨悦花店鲜花店	","9691363	",重庆,"84.0	",--,0,未触犯红线,未触犯红线
"馨梦鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9694995	",长春,"61.0	",--,0,未触犯红线,未触犯红线
"雨桐鲜花	","9699879	",潍坊,"82.0	",--,0,未触犯红线,未触犯红线
"斌华鲜花美妆店(七夕节预定,生日鲜花，表白鲜花)	","9709844	",哈尔滨,"85.0	",--,0,未触犯红线,未触犯红线
"百艳花居	","9709845	",张家口,"65.0	",--,0,未触犯红线,未触犯红线
"玫瑰花坊鲜花店	","9709846	",洛阳,"64.0	",--,0,未触犯红线,未触犯红线
"千寻花道生活馆·七夕节鲜花,表白鲜花	","9709847	",大庆,"61.0	",--,0,未触犯红线,未触犯红线
"初见花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9718069	",贵阳,"52.0	",--,0,未触犯红线,未触犯红线
"品尚花店	","9724664	",淮安,"75.0	",--,0,未触犯红线,未触犯红线
