,门店ID,体检分,有效订单数,入店人数,平均商家评分,平均配送评分,平均配送评分
193,9686356,74.0,0,1,0.0,0.0,0.0
194,9686402,52.0,0,1,0.0,0.0,0.0
195,9691325,81.0,0,7,5.0,0.0,0.0
196,9691363,85.0,0,3,5.0,5.0,5.0
197,9694995,71.0,0,1,0.0,0.0,0.0
198,9699879,86.0,1,9,4.9,5.0,5.0
199,9709845,81.0,0,7,0.0,0.0,0.0
200,9709846,68.0,0,5,0.0,0.0,0.0
201,9709847,66.0,0,0,0.0,0.0,0.0
202,9718069,56.0,0,1,0.0,0.0,0.0
203,9724664,81.0,0,4,0.0,0.0,0.0
204,9736707,75.0,0,2,0.0,0.0,0.0
205,9736708,59.0,0,1,0.0,0.0,0.0
206,9737860,87.0,0,4,5.0,5.0,5.0
207,9747466,52.0,0,0,0.0,0.0,0.0
208,9755157,81.0,1,6,5.0,5.0,5.0
209,9756432,55.0,0,2,0.0,0.0,0.0
210,9756433,77.0,0,6,5.0,5.0,5.0
211,9756434,62.0,0,2,0.0,0.0,0.0
212,9756635,86.0,0,4,4.6,0.0,0.0
213,9757599,87.0,3,14,4.9,5.0,5.0
214,9762315,87.0,2,6,4.4,4.7,4.7
215,9762363,81.0,0,9,2.7,3.5,3.5
216,9766033,76.0,0,3,0.0,0.0,0.0
217,9766035,75.0,0,0,0.0,0.0,0.0
218,9766118,67.0,0,1,0.0,0.0,0.0
219,9766355,74.0,0,1,0.0,0.0,0.0
220,9768804,85.0,0,4,0.0,0.0,0.0
221,9771189,78.0,0,1,0.0,0.0,0.0
222,9771192,74.0,0,1,0.0,0.0,0.0
223,9771493,71.0,0,2,0.0,0.0,0.0
224,9773505,74.0,0,1,0.0,0.0,0.0
225,9784837,75.0,0,1,0.0,0.0,0.0
226,9785050,54.0,0,3,0.0,0.0,0.0
227,9786811,64.0,0,1,0.0,0.0,0.0
228,9789398,78.0,0,0,0.0,0.0,0.0
229,9789543,76.0,0,1,0.0,0.0,0.0
230,9793094,67.0,0,2,0.0,0.0,0.0
231,9793955,72.0,0,3,0.0,0.0,0.0
232,9794094,55.0,0,1,0.0,0.0,0.0
233,9794311,66.0,1,3,0.0,0.0,0.0
234,9794313,66.0,0,1,0.0,0.0,0.0
235,9797287,58.0,0,0,0.0,0.0,0.0
236,9797289,77.0,0,0,0.0,0.0,0.0
237,9798862,67.0,0,4,0.0,0.0,0.0
238,9798917,88.0,0,5,4.7,4.8,4.8
239,9805296,59.0,0,0,0.0,0.0,0.0
240,9811068,82.0,0,1,0.0,0.0,0.0
241,9811069,53.0,0,0,0.0,0.0,0.0
242,9811070,70.0,0,0,0.0,0.0,0.0
243,9811072,68.0,0,3,0.0,0.0,0.0
244,9811073,67.0,0,0,0.0,0.0,0.0
245,9811074,58.0,0,3,0.0,0.0,0.0
246,9811183,66.0,0,3,0.0,0.0,0.0
247,9811296,55.0,0,4,0.0,0.0,0.0
248,9811345,64.0,1,3,0.0,0.0,0.0
249,9819316,55.0,0,3,0.0,0.0,0.0
250,9835439,58.0,0,0,0.0,0.0,0.0
251,9848024,55.0,0,4,0.0,0.0,0.0
252,9848060,66.0,0,5,0.0,0.0,0.0
253,9850495,80.0,0,7,5.0,5.0,5.0
254,9863009,59.0,0,2,0.0,0.0,0.0
255,9863844,74.0,0,5,0.0,0.0,0.0
256,9863847,69.0,0,2,0.0,0.0,0.0
257,9866627,63.0,0,2,0.0,0.0,0.0
258,9881351,56.0,0,5,0.0,0.0,0.0
259,9881352,58.0,0,2,0.0,0.0,0.0
260,9885296,55.0,0,5,0.0,0.0,0.0
261,9889032,56.0,0,2,0.0,0.0,0.0
262,9890018,57.0,0,4,0.0,0.0,0.0
263,9902657,70.0,0,1,0.0,0.0,0.0
264,9902659,69.0,6,14,0.0,0.0,0.0
265,9902661,58.0,0,0,0.0,0.0,0.0
266,9903524,56.0,0,2,0.0,0.0,0.0
267,9910134,66.0,0,1,0.0,0.0,0.0
268,9910136,59.0,0,1,0.0,0.0,0.0
269,9910137,79.0,1,5,4.9,5.0,5.0
270,9918775,85.0,0,6,5.0,5.0,5.0
271,9918777,70.0,0,2,0.0,0.0,0.0
272,9921695,67.0,0,0,0.0,0.0,0.0
273,9922605,57.0,1,2,0.0,0.0,0.0
274,9924115,57.0,0,1,0.0,0.0,0.0
275,9924117,56.0,0,2,0.0,0.0,0.0
276,9924119,55.0,0,1,0.0,0.0,0.0
277,9932508,54.0,0,3,0.0,0.0,0.0
278,9933385,67.0,0,2,0.0,0.0,0.0
279,9933387,71.0,1,6,0.0,0.0,0.0
280,9934377,81.0,0,2,0.0,0.0,0.0
281,9980769,76.0,0,8,5.0,5.0,5.0
282,9985032,70.0,0,1,0.0,0.0,0.0
283,9985033,57.0,0,6,0.0,0.0,0.0
284,9985034,57.0,0,2,0.0,0.0,0.0
285,9985036,56.0,0,1,0.0,0.0,0.0
286,9987446,54.0,0,6,0.0,0.0,0.0
287,9991357,64.0,0,4,0.0,0.0,0.0
288,10004339,55.0,0,3,0.0,0.0,0.0
289,10014596,55.0,0,0,0.0,0.0,0.0
290,10017274,69.0,0,3,0.0,0.0,0.0
291,10017276,55.0,0,6,0.0,0.0,0.0
292,10017279,55.0,0,3,0.0,0.0,0.0
293,10017448,56.0,0,4,0.0,0.0,0.0
