,门店ID,体检分,有效订单数,入店人数,平均商家评分,平均配送评分,平均配送评分
90,9387883,72.0,0,1,0.0,0.0,0.0
91,9394079,84.0,0,8,4.8,5.0,5.0
92,9394266,65.0,0,7,0.0,0.0,0.0
93,9402143,72.0,0,7,0.0,0.0,0.0
94,9402187,76.0,0,7,0.0,0.0,0.0
95,9402588,62.0,0,1,0.0,0.0,0.0
96,9415492,62.0,0,1,0.0,0.0,0.0
97,9415494,61.0,0,1,0.0,0.0,0.0
98,9415495,48.0,0,0,0.0,0.0,0.0
99,9415496,78.0,0,9,0.0,0.0,0.0
100,9415610,53.0,1,12,0.0,0.0,0.0
101,9415611,72.0,0,5,0.0,0.0,0.0
102,9415612,82.0,0,17,4.8,5.0,5.0
103,9415613,64.0,0,4,0.0,0.0,0.0
104,9415614,61.0,0,5,0.0,0.0,0.0
105,9415615,80.0,3,47,4.4,4.7,4.7
106,9415704,58.0,0,0,0.0,0.0,0.0
107,9415709,75.0,0,8,0.0,0.0,0.0
108,9415742,61.0,0,0,0.0,0.0,0.0
109,9416497,82.0,0,22,4.6,5.0,5.0
110,9418080,77.0,0,6,0.0,0.0,0.0
111,9421954,60.0,1,7,0.0,0.0,0.0
112,9424813,60.0,0,8,0.0,0.0,0.0
113,9427397,74.0,0,12,0.0,0.0,0.0
114,9427398,59.0,0,4,0.0,0.0,0.0
115,9427399,83.0,1,38,4.6,4.6,4.6
116,9427887,82.0,0,14,5.0,5.0,5.0
117,9427890,72.0,0,3,4.6,4.6,4.6
118,9427934,64.0,0,1,0.0,0.0,0.0
119,9427935,85.0,0,16,4.4,4.7,4.7
120,9432834,62.0,0,0,0.0,0.0,0.0
121,9436121,73.0,1,12,0.0,0.0,0.0
122,9438139,80.0,0,7,4.8,5.0,5.0
123,9438320,73.0,0,14,4.5,5.0,5.0
124,9438920,78.0,0,30,0.0,0.0,0.0
125,9439896,70.0,0,7,0.0,0.0,0.0
126,9465966,52.0,0,1,0.0,0.0,0.0
127,9465967,62.0,0,2,0.0,0.0,0.0
128,9465968,75.0,0,10,5.0,5.0,5.0
129,9465969,69.0,0,4,0.0,0.0,0.0
130,9469049,82.0,0,10,4.1,4.3,4.3
131,9469050,72.0,0,8,0.0,0.0,0.0
132,9469051,77.0,1,14,0.0,0.0,0.0
133,9471210,64.0,0,8,0.0,0.0,0.0
134,9474812,66.0,0,6,0.0,0.0,0.0
135,9474816,63.0,0,2,0.0,0.0,0.0
136,9475584,66.0,0,2,5.0,5.0,5.0
137,9479464,64.0,0,6,0.0,0.0,0.0
138,9479881,76.0,0,6,4.2,4.2,4.2
139,9482632,79.0,0,7,3.2,4.3,4.3
140,9482975,72.0,0,14,0.0,0.0,0.0
141,9483932,76.0,0,6,0.0,0.0,0.0
142,9517628,75.0,0,14,5.0,5.0,5.0
143,9517629,64.0,0,2,0.0,0.0,0.0
144,9523580,80.0,1,11,5.0,5.0,5.0
145,9529758,81.0,0,15,0.0,0.0,0.0
146,9529762,84.0,0,22,5.0,5.0,5.0
147,9529764,79.0,0,21,4.6,5.0,5.0
148,9529765,82.0,0,7,4.9,5.0,5.0
149,9529812,74.0,0,4,4.6,5.0,5.0
150,9529813,69.0,0,9,0.0,0.0,0.0
151,9544029,83.0,1,25,4.9,5.0,5.0
152,9555879,75.0,0,2,0.0,0.0,0.0
153,9555881,79.0,0,9,4.2,4.2,4.2
154,9555883,56.0,0,4,0.0,0.0,0.0
155,9556095,77.0,0,8,5.0,5.0,5.0
156,9556096,58.0,0,3,0.0,0.0,0.0
157,9556129,72.0,0,10,0.0,0.0,0.0
158,9557541,71.0,0,12,0.0,0.0,0.0
159,9559158,75.0,0,6,0.0,0.0,0.0
160,9569416,60.0,0,6,0.0,0.0,0.0
161,9569417,68.0,0,17,0.0,0.0,0.0
162,9569418,67.0,0,8,4.3,5.0,5.0
163,9569419,75.0,0,0,0.0,0.0,0.0
164,9569422,81.0,1,14,4.6,4.4,4.4
165,9575274,76.0,2,19,5.0,5.0,5.0
166,9578421,82.0,0,9,4.5,5.0,5.0
167,9594041,82.0,1,10,4.8,5.0,5.0
168,9594043,84.0,1,12,4.5,5.0,5.0
169,9607547,63.0,0,3,0.0,0.0,0.0
170,9607673,68.0,0,5,0.0,0.0,0.0
171,9607674,67.0,0,2,4.4,4.6,4.6
172,9607675,65.0,0,2,0.0,0.0,0.0
173,9608314,85.0,1,23,4.8,5.0,5.0
174,9608428,69.0,0,7,0.0,0.0,0.0
175,9608429,70.0,0,9,0.0,0.0,0.0
176,9609375,69.0,0,14,3.7,3.0,3.0
177,9609376,64.0,0,6,3.4,3.4,3.4
178,9614734,65.0,0,5,0.0,0.0,0.0
179,9622180,74.0,1,31,5.0,5.0,5.0
180,9622181,86.0,0,13,5.0,5.0,5.0
181,9628199,82.0,0,31,5.0,5.0,5.0
182,9641339,71.0,1,22,5.0,0.0,0.0
183,9641341,81.0,0,10,5.0,5.0,5.0
184,9649678,79.0,0,3,5.0,5.0,5.0
185,9670002,75.0,0,3,5.0,5.0,5.0
186,9670006,84.0,1,19,5.0,5.0,5.0
187,9670007,69.0,0,9,5.0,4.8,4.8
188,9670009,76.0,0,11,5.0,5.0,5.0
189,9670010,83.0,0,14,5.0,5.0,5.0
190,9670012,81.0,0,15,0.0,0.0,0.0
191,9670013,70.0,0,24,4.2,4.2,4.2
192,9670014,59.0,0,10,0.0,0.0,0.0
193,9670230,47.0,0,1,0.0,0.0,0.0
194,9673693,55.0,0,8,0.0,0.0,0.0
195,9679931,85.0,0,43,5.0,5.0,5.0
196,9679933,61.0,0,3,0.0,0.0,0.0
197,9685750,82.0,0,24,5.0,5.0,5.0
198,9686356,76.0,0,11,4.6,4.6,4.6
199,9686402,52.0,0,0,0.0,0.0,0.0
200,9691325,82.0,1,15,5.0,5.0,5.0
201,9691363,78.0,0,6,5.0,5.0,5.0
202,9694995,70.0,0,12,5.0,5.0,5.0
203,9699879,87.0,1,21,5.0,5.0,5.0
204,9709844,83.0,0,22,4.8,5.0,5.0
205,9709845,72.0,0,10,0.0,0.0,0.0
206,9709846,65.0,0,8,0.0,0.0,0.0
207,9709847,62.0,0,5,0.0,0.0,0.0
208,9718069,53.0,0,5,0.0,0.0,0.0
209,9724664,75.0,0,3,5.0,5.0,5.0
210,9736707,68.0,0,1,0.0,0.0,0.0
211,9736708,69.0,0,3,0.0,0.0,0.0
212,9737860,78.0,1,21,5.0,5.0,5.0
213,9747466,61.0,0,1,5.0,5.0,5.0
214,9755157,74.0,0,9,5.0,5.0,5.0
215,9756432,56.0,0,4,0.0,0.0,0.0
216,9756433,82.0,0,11,5.0,5.0,5.0
217,9756434,48.0,0,0,0.0,0.0,0.0
218,9756635,82.0,0,7,0.0,0.0,0.0
219,9757599,83.0,4,31,4.9,5.0,5.0
220,9762315,84.0,2,26,5.0,5.0,5.0
221,9762363,67.0,0,3,3.4,4.1,4.1
222,9766033,80.0,0,11,0.0,0.0,0.0
223,9766035,60.0,0,0,0.0,0.0,0.0
224,9766118,70.0,0,6,0.0,0.0,0.0
225,9766355,79.0,0,13,0.0,0.0,0.0
226,9768804,87.0,1,8,5.0,5.0,5.0
227,9771189,72.0,0,1,0.0,0.0,0.0
228,9771192,71.0,0,4,0.0,0.0,0.0
229,9771493,71.0,1,8,0.0,0.0,0.0
230,9773505,71.0,0,3,0.0,0.0,0.0
231,9784837,74.0,0,7,0.0,0.0,0.0
232,9785050,60.0,0,6,0.0,0.0,0.0
233,9786811,64.0,0,6,3.8,4.2,4.2
234,9789398,65.0,0,3,0.0,0.0,0.0
235,9789543,55.0,0,10,0.0,0.0,0.0
236,9793094,63.0,0,6,0.0,0.0,0.0
237,9793955,78.0,0,12,0.0,0.0,0.0
238,9794094,63.0,0,3,0.0,0.0,0.0
239,9794311,68.0,0,0,0.0,0.0,0.0
240,9794313,63.0,0,0,0.0,0.0,0.0
241,9797287,59.0,0,4,0.0,0.0,0.0
242,9797289,63.0,0,6,0.0,0.0,0.0
243,9798862,64.0,0,3,0.0,0.0,0.0
244,9798917,82.0,2,9,4.8,4.8,4.8
245,9805296,73.0,0,13,0.0,0.0,0.0
246,9811068,71.0,0,7,0.0,0.0,0.0
247,9811069,59.0,0,0,0.0,0.0,0.0
248,9811070,75.0,0,6,0.0,0.0,0.0
249,9811072,66.0,0,5,0.0,0.0,0.0
250,9811073,79.0,0,0,0.0,0.0,0.0
251,9811074,65.0,0,9,0.0,0.0,0.0
252,9811183,75.0,1,9,0.0,0.0,0.0
253,9811345,75.0,0,7,0.0,0.0,0.0
254,9819316,63.0,0,5,0.0,0.0,0.0
255,9835439,66.0,0,5,0.0,0.0,0.0
256,9850495,81.0,0,21,5.0,5.0,5.0
257,9863847,72.0,0,14,0.0,0.0,0.0
258,9866627,62.0,0,7,0.0,0.0,0.0
259,9889032,61.0,0,9,0.0,0.0,0.0
260,9902659,60.0,0,5,0.0,0.0,0.0
