,门店ID,体检分,有效订单数,入店人数,平均商家评分,平均配送评分,平均配送评分
69,9349868,73.0,0,5,5.0,5.0,5.0
70,9352076,80.0,0,9,4.7,5.0,5.0
71,9352424,70.0,0,0,0.0,0.0,0.0
72,9355273,77.0,0,6,0.0,0.0,0.0
73,9360432,71.0,0,1,0.0,0.0,0.0
74,9364821,82.0,0,2,5.0,5.0,5.0
75,9364823,68.0,0,1,0.0,0.0,0.0
76,9366091,87.0,2,15,4.6,5.0,5.0
77,9366382,60.0,0,1,0.0,0.0,0.0
78,9370710,62.0,0,0,0.0,0.0,0.0
79,9382867,81.0,1,5,4.7,5.0,5.0
80,9385039,61.0,0,4,0.0,0.0,0.0
81,9385040,79.0,1,6,4.7,5.0,5.0
82,9385041,83.0,0,3,4.2,4.2,4.2
83,9385042,64.0,0,1,0.0,0.0,0.0
84,9385115,82.0,0,10,4.7,4.7,4.7
85,9385117,74.0,0,1,0.0,0.0,0.0
86,9385118,68.0,0,0,0.0,0.0,0.0
87,9385213,85.0,0,3,4.1,4.0,4.0
88,9385384,84.0,0,6,5.0,5.0,5.0
89,9385911,59.0,0,1,0.0,0.0,0.0
90,9387883,70.0,0,1,0.0,0.0,0.0
91,9394079,81.0,0,5,4.8,5.0,5.0
92,9394266,73.0,0,1,0.0,0.0,0.0
93,9402143,77.0,1,2,0.0,0.0,0.0
94,9402187,78.0,0,0,0.0,0.0,0.0
95,9402588,62.0,0,1,0.0,0.0,0.0
96,9415492,62.0,0,1,0.0,0.0,0.0
97,9415494,60.0,0,2,0.0,0.0,0.0
98,9415495,58.0,0,0,0.0,0.0,0.0
99,9415496,72.0,0,1,0.0,0.0,0.0
100,9415610,72.0,0,7,0.0,0.0,0.0
101,9415611,72.0,0,2,0.0,0.0,0.0
102,9415612,75.0,0,0,4.8,5.0,5.0
103,9415613,64.0,0,1,0.0,0.0,0.0
104,9415614,61.0,0,1,0.0,0.0,0.0
105,9415615,78.0,1,16,4.3,4.7,4.7
106,9415704,61.0,0,0,0.0,0.0,0.0
107,9415709,66.0,0,0,0.0,0.0,0.0
108,9415742,61.0,0,0,0.0,0.0,0.0
109,9416497,79.0,0,1,4.6,5.0,5.0
110,9418080,77.0,0,0,0.0,0.0,0.0
111,9421954,73.0,0,0,0.0,0.0,0.0
112,9424813,69.0,0,1,0.0,0.0,0.0
113,9427397,64.0,0,4,0.0,0.0,0.0
114,9427398,63.0,0,1,0.0,0.0,0.0
115,9427399,85.0,1,17,4.4,4.5,4.5
116,9427887,72.0,0,9,5.0,5.0,5.0
117,9427890,72.0,0,3,4.6,4.4,4.4
118,9427934,64.0,0,2,0.0,0.0,0.0
119,9427935,81.0,0,5,4.4,4.7,4.7
120,9432834,67.0,0,2,0.0,0.0,0.0
121,9436121,78.0,0,5,0.0,0.0,0.0
122,9438139,76.0,0,5,4.8,5.0,5.0
123,9438320,72.0,0,3,4.6,5.0,5.0
124,9438920,80.0,0,6,5.0,5.0,5.0
125,9439896,70.0,1,5,0.0,0.0,0.0
126,9465967,62.0,0,1,0.0,0.0,0.0
127,9465968,72.0,0,4,5.0,5.0,5.0
128,9465969,69.0,0,1,0.0,0.0,0.0
129,9469049,79.0,1,5,4.3,4.4,4.4
130,9469050,75.0,0,1,0.0,0.0,0.0
131,9469051,79.0,0,2,0.0,0.0,0.0
132,9471210,69.0,0,4,0.0,0.0,0.0
133,9474812,65.0,0,1,0.0,0.0,0.0
134,9474816,51.0,0,1,0.0,0.0,0.0
135,9475584,73.0,0,0,5.0,5.0,5.0
136,9479464,71.0,0,0,0.0,0.0,0.0
137,9479881,79.0,0,3,4.4,4.4,4.4
138,9482632,79.0,0,4,2.8,4.2,4.2
139,9482975,62.0,0,2,0.0,0.0,0.0
140,9483932,80.0,0,1,0.0,0.0,0.0
141,9517628,74.0,0,1,5.0,5.0,5.0
142,9517629,53.0,0,1,0.0,0.0,0.0
143,9523580,81.0,0,6,5.0,5.0,5.0
144,9529758,74.0,0,2,0.0,0.0,0.0
145,9529762,82.0,2,7,5.0,5.0,5.0
146,9529764,69.0,0,13,4.4,5.0,5.0
147,9529765,78.0,0,6,4.9,5.0,5.0
148,9529812,73.0,1,3,4.6,5.0,5.0
149,9529813,78.0,0,5,0.0,0.0,0.0
150,9544029,76.0,0,6,4.8,5.0,5.0
151,9555879,73.0,0,1,0.0,0.0,0.0
152,9555881,78.0,0,1,4.4,4.4,4.4
153,9555883,63.0,0,3,0.0,0.0,0.0
154,9556095,76.0,0,5,5.0,5.0,5.0
155,9556096,60.0,0,3,0.0,0.0,0.0
156,9556129,61.0,0,0,0.0,0.0,0.0
157,9557541,70.0,0,1,0.0,0.0,0.0
158,9559158,73.0,0,6,0.0,0.0,0.0
159,9569416,62.0,0,3,0.0,0.0,0.0
160,9569417,69.0,0,4,0.0,0.0,0.0
161,9569418,76.0,0,13,3.9,4.1,4.1
162,9569419,74.0,0,4,0.0,0.0,0.0
163,9569422,85.0,2,9,4.6,4.5,4.5
164,9575274,85.0,0,4,5.0,5.0,5.0
165,9578421,73.0,0,5,0.0,0.0,0.0
166,9594041,81.0,0,1,4.7,5.0,5.0
167,9594043,83.0,0,6,4.4,5.0,5.0
168,9607547,61.0,0,0,0.0,0.0,0.0
169,9607673,73.0,0,0,0.0,0.0,0.0
170,9607674,78.0,0,7,4.4,4.6,4.6
171,9607675,64.0,0,0,0.0,0.0,0.0
172,9608314,84.0,1,12,4.8,5.0,5.0
173,9608428,63.0,0,0,0.0,0.0,0.0
174,9608429,71.0,0,3,0.0,0.0,0.0
175,9609375,69.0,0,6,3.4,2.6,2.6
176,9609376,71.0,0,4,3.7,3.7,3.7
177,9614734,65.0,1,2,0.0,0.0,0.0
178,9622180,80.0,0,10,5.0,5.0,5.0
179,9622181,84.0,0,4,5.0,5.0,5.0
180,9628199,79.0,0,7,0.0,0.0,0.0
181,9641339,76.0,1,5,0.0,0.0,0.0
182,9641341,77.0,0,1,4.6,4.6,4.6
183,9649678,76.0,0,3,5.0,5.0,5.0
184,9670002,69.0,0,0,0.0,0.0,0.0
185,9670006,83.0,1,9,4.4,4.6,4.6
186,9670007,69.0,0,2,0.0,0.0,0.0
187,9670009,78.0,0,5,4.6,5.0,5.0
188,9670010,82.0,0,2,4.8,5.0,5.0
189,9670012,79.0,0,3,0.0,0.0,0.0
190,9670013,66.0,0,8,3.6,3.5,3.5
191,9670014,72.0,0,7,0.0,0.0,0.0
192,9670230,58.0,0,1,0.0,0.0,0.0
193,9673693,73.0,0,4,0.0,0.0,0.0
194,9679931,82.0,1,9,4.7,4.5,4.5
195,9679933,71.0,0,1,0.0,0.0,0.0
196,9685750,82.0,0,5,5.0,5.0,5.0
197,9686356,72.0,0,1,4.5,4.5,4.5
198,9686402,61.0,0,1,0.0,0.0,0.0
199,9691325,84.0,0,4,5.0,5.0,5.0
200,9691363,73.0,1,5,0.0,0.0,0.0
201,9694995,73.0,0,1,0.0,0.0,0.0
202,9699879,84.0,0,9,4.9,5.0,5.0
203,9709844,82.0,0,9,4.7,5.0,5.0
204,9709845,77.0,0,1,0.0,0.0,0.0
205,9709846,65.0,0,3,0.0,0.0,0.0
206,9709847,62.0,0,2,0.0,0.0,0.0
207,9718069,62.0,0,1,0.0,0.0,0.0
208,9724664,74.0,0,1,5.0,5.0,5.0
209,9736707,78.0,0,1,0.0,0.0,0.0
210,9736708,58.0,0,0,0.0,0.0,0.0
211,9737860,83.0,0,3,5.0,5.0,5.0
212,9747466,69.0,0,4,5.0,5.0,5.0
213,9755157,74.0,0,2,5.0,5.0,5.0
214,9756432,60.0,0,1,0.0,0.0,0.0
215,9756433,80.0,0,4,5.0,5.0,5.0
216,9756434,71.0,0,2,0.0,0.0,0.0
217,9756635,81.0,0,7,4.7,5.0,5.0
218,9757599,83.0,5,16,4.9,5.0,5.0
219,9762315,82.0,1,11,4.5,4.8,4.8
220,9762363,78.0,0,1,3.6,4.1,4.1
221,9766033,74.0,0,3,5.0,5.0,5.0
222,9766035,71.0,0,1,0.0,0.0,0.0
223,9766118,69.0,0,3,0.0,0.0,0.0
224,9766355,78.0,0,1,0.0,0.0,0.0
225,9768804,88.0,0,5,5.0,5.0,5.0
226,9771189,72.0,0,0,5.0,5.0,5.0
227,9771192,70.0,0,4,0.0,0.0,0.0
228,9771493,73.0,0,2,0.0,0.0,0.0
229,9773505,70.0,0,0,0.0,0.0,0.0
230,9784837,73.0,0,1,0.0,0.0,0.0
231,9785050,60.0,0,0,0.0,0.0,0.0
232,9786811,69.0,0,0,3.8,4.2,4.2
233,9789398,65.0,0,0,0.0,0.0,0.0
234,9789543,62.0,0,3,0.0,0.0,0.0
235,9793094,64.0,0,1,0.0,0.0,0.0
236,9793955,80.0,0,1,0.0,0.0,0.0
237,9794094,62.0,0,0,0.0,0.0,0.0
238,9794311,66.0,0,1,0.0,0.0,0.0
239,9794313,62.0,0,0,0.0,0.0,0.0
240,9797287,65.0,0,2,0.0,0.0,0.0
241,9797289,61.0,0,0,0.0,0.0,0.0
242,9798862,63.0,0,6,0.0,0.0,0.0
243,9798917,83.0,0,4,4.8,4.8,4.8
244,9805296,74.0,0,1,0.0,0.0,0.0
245,9811068,71.0,0,1,0.0,0.0,0.0
246,9811069,61.0,0,0,0.0,0.0,0.0
247,9811070,67.0,0,1,0.0,0.0,0.0
248,9811072,65.0,0,4,0.0,0.0,0.0
249,9811073,79.0,0,0,0.0,0.0,0.0
250,9811074,63.0,0,3,0.0,0.0,0.0
251,9811183,67.0,1,5,0.0,0.0,0.0
252,9811345,60.0,0,1,0.0,0.0,0.0
253,9819316,63.0,0,1,0.0,0.0,0.0
254,9835439,61.0,0,1,0.0,0.0,0.0
255,9848060,60.0,0,4,0.0,0.0,0.0
256,9850495,76.0,2,9,5.0,5.0,5.0
257,9863009,61.0,0,2,0.0,0.0,0.0
258,9863844,76.0,0,4,0.0,0.0,0.0
259,9863847,63.0,0,8,0.0,0.0,0.0
260,9866627,58.0,0,6,0.0,0.0,0.0
261,9889032,54.0,0,1,0.0,0.0,0.0
262,9902657,60.0,0,0,0.0,0.0,0.0
263,9902659,63.0,0,0,0.0,0.0,0.0
264,9902661,61.0,0,6,0.0,0.0,0.0
265,9903524,60.0,0,2,0.0,0.0,0.0
266,9910134,62.0,0,2,0.0,0.0,0.0
267,9910136,62.0,0,1,0.0,0.0,0.0
268,9910137,69.0,0,7,0.0,0.0,0.0
269,9918775,74.0,0,3,0.0,0.0,0.0
270,9918777,74.0,0,0,0.0,0.0,0.0
271,9921055,62.0,0,2,0.0,0.0,0.0
272,9921695,60.0,0,2,0.0,0.0,0.0
273,9922605,62.0,0,1,0.0,0.0,0.0
274,9924115,59.0,0,2,0.0,0.0,0.0
275,9924117,59.0,0,4,0.0,0.0,0.0
276,9924119,59.0,0,2,0.0,0.0,0.0
277,9924692,60.0,0,4,0.0,0.0,0.0
278,9933385,60.0,0,1,0.0,0.0,0.0
279,9933387,61.0,0,3,0.0,0.0,0.0
280,9934377,60.0,0,3,0.0,0.0,0.0
