订单编号,下单时间,店铺名称,店铺ID,店铺所在城市,订单总金额（元）,退款金额（元）,退款商品,商家服务问题
"20951230696441773	","2020-05-01 00:34:33	","花生活鲜花（遇见花艺馆）	","2095123	","郴州	","245.00	","0.00	",,"用户催单；	"
"59623022945043902	","2020-04-04 22:43:25	","花生活鲜花（众里寻Ta花舍）	","5962302	","兰州	","323.00	","323.00	","『桃花流水』19枝红玫瑰搭配满天星礼盒情人节送女友鲜花店*数量1	","商家超时未接单；	"
"65436841261146651	","2020-04-01 16:34:11	","花生活鲜花（椰林花店）	","6543684	","上海	","158.00	","0.00	",,"用户催单；	"
"34680330410402543	","2020-04-27 17:24:55	","花生活鲜花（家美园艺）	","3468033	","上海	","298.00	","0.00	",,"拣货超时；	"
"65436843384527044	","2020-04-06 09:03:28	","花生活鲜花（椰林花店）	","6543684	","上海	","168.00	","0.00	",,"拣货超时；	"
"21747711373868264	","2020-04-29 15:07:12	","花生活鲜花（九零花坊）	","2174771	","上海	","245.00	","245.00	","『店长推荐』3枝白玫瑰+6枝粉玫瑰花搭配满天星推荐生日鲜花店*数量1	","商家拒单；	"
"59623023384527044	","2020-04-06 07:59:02	","花生活鲜花（众里寻Ta花舍）	","5962302	","兰州	","258.00	","258.00	","『爱情爱情』19枝红玫瑰搭配两朵百合鲜花礼盒 生日礼物爱人*数量1	","商家超时未接单；	"
"13300903606757042	","2020-04-17 00:21:53	","花生活鲜花（唯美花艺）	","1330090	","大理白族自治州	","245.00	","245.00	",,"商家拒单；	"
"65436841834221540	","2020-04-14 12:37:28	","花生活鲜花（椰林花店）	","6543684	","上海	","158.00	","0.00	",,"拣货超时；用户催单；	"
"16961750292548723	","2020-04-23 18:22:24	","花生活鲜花（520鲜花园艺）	","1696175	","上海	","458.00	","0.00	",,"拣货超时；	"
"30270690778833250	","2020-04-15 16:07:14	","花生活鲜花（艺都鲜花）	","3027069	","宁波	","298.00	","0.00	",,"拣货超时；	"
"57407411617043165	","2020-04-16 23:12:42	","花生活鲜花（唯爱花艺）	","5740741	","银川	","288.00	","288.00	","『Classic B4款』表白神器 11枝红玫瑰+配草鲜花店*数量1	","商家拒单；	"
"65436842097891401	","2020-04-28 11:21:15	","花生活鲜花（椰林花店）	","6543684	","上海	","158.00	","0.00	",,"用户催单；	"
"31284502796191806	","2020-04-10 18:24:22	","花生活鲜花（花之恋鲜花店）	","3128450	","绍兴	","268.00	","0.00	",,"用户催单；	"
"20951233800397011	","2020-04-09 10:18:10	","花生活鲜花（遇见花艺馆）	","2095123	","郴州	","208.00	","0.00	",,"用户催单；	"
"57407412232117242	","2020-04-18 14:26:34	","花生活鲜花（唯爱花艺）	","5740741	","银川	","396.00	","0.00	",,"拣货超时；	"
"6429890482117203	","2020-04-25 16:45:23	","花生活鲜花（春季花艺）	","642989	","合肥	","10.00	","10.00	","『回馈福利』竖纹双色款花瓶（到店免费自取 免费！免费！）*数量1	","用户催单；	"
"34680332078339913	","2020-04-01 14:12:59	","花生活鲜花（家美园艺）	","3468033	","上海	","338.00	","0.00	",,"拣货超时；	"
"57622941676223587	","2020-04-02 23:06:17	","花生活鲜花（厦门陌上花开）	","5762294	","厦门	","288.00	","288.00	","『Niu郎款』11枝红玫瑰鲜花花束送女友闺蜜圣诞爆款鲜花店*数量1	","缺货导致退款；	"
"20951230777806062	","2020-04-11 01:01:04	","花生活鲜花（遇见花艺馆）	","2095123	","郴州	","245.00	","0.00	",,"用户催单；	"
"7141423843615371	","2020-04-24 20:16:02	","花生活鲜花（情意浓花店）	","714142	","温州	","214.00	","0.00	",,"用户催单；	"
"57622940652393948	","2020-04-21 19:55:28	","花生活鲜花（厦门陌上花开）	","5762294	","厦门	","208.00	","0.00	",,"用户催单；	"
"7726833606757042	","2020-04-17 13:04:15	","花生活鲜花（杏福花店）	","772683	","厦门	","238.00	","0.00	",,"用户催单；	"
"13300902579835050	","2020-04-06 20:14:50	","花生活鲜花（唯美花艺）	","1330090	","大理白族自治州	","148.00	","148.00	","『润物无声』5朵百合小型花束 教师节礼物 送老师*数量1	","商家拒单；	"
"67737840482117203	","2020-04-25 10:10:14	","花生活鲜花（缤纷花屋）	","6773784	","株洲	","258.00	","0.00	",,"用户催单；	"
"67739390891467019	","2020-04-05 20:55:49	","花生活鲜花（四季花苑）	","6773939	","宁波	","298.00	","298.00	","『美若天仙』11枝粉色康乃馨搭配多头百合花束 女神节礼物*数量1	","商家超时未接单；	"
"67739393593146571	","2020-04-15 23:25:01	","花生活鲜花（四季花苑）	","6773939	","宁波	","375.00	","0.00	",,"用户催单；	"
"67739392097891401	","2020-04-28 11:18:33	","花生活鲜花（四季花苑）	","6773939	","宁波	","265.00	","0.00	",,"用户催单；	"
"67294483593146571	","2020-04-15 14:05:29	","花生活鲜花（千百卉鲜花店）	","6729448	","贵阳	","745.00	","0.00	",,"拣货超时；用户催单；	"
"67739393712751852	","2020-05-01 16:42:45	","花生活鲜花（四季花苑）	","6773939	","宁波	","128.00	","0.00	",,"用户催单；	"
"72078512766167167	","2020-04-13 00:42:52	","花生活鲜花（龙兴花艺）	","7207851	","龙岩	","316.00	","316.00	","『春暖花开』11枝香槟玫瑰+3朵向日葵+配草花束 女神节礼物*数量1	","缺货导致退款；	"
"68267722925747522	","2020-05-01 13:19:01	","花生活鲜花（倾城时光鲜花）	","6826772	","吉安	","320.00	","0.00	",,"用户催单；	"
"72078512458588269	","2020-04-26 16:00:33	","花生活鲜花（龙兴花艺）	","7207851	","龙岩	","128.00	","128.00	","『相濡以沫』粉色满天星韩式花束送闺蜜送女友鲜花*数量1	","缺货导致退款；	"
"67294480433137589	","2020-04-18 20:26:21	","花生活鲜花（千百卉鲜花店）	","6729448	","贵阳	","245.00	","0.00	",,"拣货超时；	"
"68810233606757042	","2020-04-17 00:10:45	","花生活鲜花（爱花行）	","6881023	","枣庄	","208.00	","0.00	",,"用户催单；	"
"72078510377315685	","2020-04-30 00:27:01	","花生活鲜花（龙兴花艺）	","7207851	","龙岩	","265.00	","0.00	",,"用户催单；	"
"68821640377315685	","2020-04-30 13:26:35	","花生活鲜花（天蓉鲜花店）	","6882164	","嘉兴	","255.00	","255.00	","『目不转睛』9枝粉玫瑰花束送女友生日礼物鲜花店推荐送闺蜜*数量1	","商家拒单；	"
"67294482396448340	","2020-04-18 21:29:42	","花生活鲜花（千百卉鲜花店）	","6729448	","贵阳	","128.00	","0.00	",,"拣货超时；	"
"73101881984003536	","2020-04-14 15:54:09	","花生活鲜花（伊佰莲鲜花婚庆）	","7310188	","绍兴	","118.00	","0.00	",,"用户催单；	"
"68821653870500663	","2020-04-14 20:34:50	","花生活鲜花（栋梁花卉）	","6882165	","开封	","208.00	","0.00	",,"用户催单；	"
"73101880778833250	","2020-04-15 11:46:25	","花生活鲜花（伊佰莲鲜花婚庆）	","7310188	","绍兴	","245.00	","0.00	",,"用户催单；	"
"67294484062347330	","2020-04-20 18:07:02	","花生活鲜花（千百卉鲜花店）	","6729448	","贵阳	","470.00	","0.00	",,"拣货超时；	"
"67737110427242846	","2020-04-19 14:23:15	","花生活鲜花（無用花艺）	","6773711	","贵阳	","128.00	","0.00	",,"拣货超时；	"
"73101881373868264	","2020-04-29 13:13:37	","花生活鲜花（伊佰莲鲜花婚庆）	","7310188	","绍兴	","128.00	","0.00	",,"用户催单；	"
"67737113744853648	","2020-04-23 11:24:31	","花生活鲜花（無用花艺）	","6773711	","贵阳	","316.00	","0.00	",,"拣货超时；	"
"67294484081196169	","2020-04-11 20:48:51	","花生活鲜花（千百卉鲜花店）	","6729448	","贵阳	","188.00	","188.00	","向日葵搭配康乃馨桔梗花束*数量1	","缺货导致退款；	"
"67737110482117203	","2020-04-25 10:15:35	","花生活鲜花（無用花艺）	","6773711	","贵阳	","338.00	","0.00	",,"拣货超时；	"
"73490512579835050	","2020-04-06 06:56:39	","花生活鲜花（花聚花艺馆）	","7349051	","合肥	","338.00	","0.00	",,"用户催单；	"
"67294483010562647	","2020-04-12 08:17:53	","花生活鲜花（千百卉鲜花店）	","6729448	","贵阳	","258.00	","0.00	",,"拣货超时；	"
"67737253712751852	","2020-05-01 13:19:22	","花生活鲜花（荣浩千寻花艺）	","6773725	","西安	","245.00	","245.00	","『店长推荐』3枝白玫瑰+6枝粉玫瑰花搭配满天星推荐生日鲜花店*数量1	","商家超时未接单；	"
"73927880812782084	","2020-04-03 19:21:14	","花生活鲜花（非凡花艺）	","7392788	","淮安	","288.00	","0.00	",,"用户催单；	"
"67294483003799760	","2020-04-12 10:33:41	","花生活鲜花（千百卉鲜花店）	","6729448	","贵阳	","245.00	","0.00	",,"拣货超时；	"
"67294483901881063	","2020-04-30 17:07:51	","花生活鲜花（千百卉鲜花店）	","6729448	","贵阳	","128.00	","0.00	",,"拣货超时；	"
"73927883492587785	","2020-04-26 13:52:03	","花生活鲜花（非凡花艺）	","7392788	","淮安	","208.00	","0.00	",,"用户催单；	"
"67294483870500663	","2020-04-14 16:20:22	","花生活鲜花（千百卉鲜花店）	","6729448	","贵阳	","149.00	","0.00	",,"拣货超时；	"
"67294482253749298	","2020-04-07 15:46:15	","花生活鲜花（千百卉鲜花店）	","6729448	","贵阳	","245.00	","0.00	",,"拣货超时；	"
"70940453762960502	","2020-04-03 13:46:22	","花生活鲜花（铭相花缘）	","7094045	","上海	","138.00	","0.00	",,"拣货超时；	"
"67294481298201390	","2020-04-30 18:11:01	","花生活鲜花（千百卉鲜花店）	","6729448	","贵阳	","168.00	","0.00	",,"拣货超时；	"
"67294484244609747	","2020-04-27 18:19:49	","花生活鲜花（千百卉鲜花店）	","6729448	","贵阳	","356.00	","0.00	",,"拣货超时；	"
"67294481188201487	","2020-04-07 17:38:12	","花生活鲜花（千百卉鲜花店）	","6729448	","贵阳	","256.00	","0.00	",,"拣货超时；	"
"67294481715382164	","2020-04-30 21:46:22	","花生活鲜花（千百卉鲜花店）	","6729448	","贵阳	","298.00	","0.00	",,"拣货超时；	"
"70940452005623371	","2020-04-08 18:37:05	","花生活鲜花（铭相花缘）	","7094045	","上海	","258.00	","0.00	",,"用户催单；	"
"67294482921903320	","2020-04-28 17:57:55	","花生活鲜花（千百卉鲜花店）	","6729448	","贵阳	","109.00	","0.00	",,"拣货超时；	"
"67294480858519802	","2020-04-08 11:20:50	","花生活鲜花（千百卉鲜花店）	","6729448	","贵阳	","245.00	","0.00	",,"拣货超时；	"
"67294482909096546	","2020-04-28 20:55:16	","花生活鲜花（千百卉鲜花店）	","6729448	","贵阳	","39.00	","0.00	",,"拣货超时；	"
"70940453800397011	","2020-04-09 13:35:32	","花生活鲜花（铭相花缘）	","7094045	","上海	","188.00	","0.00	",,"用户催单；	"
"67737113606757042	","2020-04-17 10:50:28	","花生活鲜花（無用花艺）	","6773711	","贵阳	","128.00	","0.00	",,"拣货超时；	"
"67294480716328037	","2020-04-08 12:44:04	","花生活鲜花（千百卉鲜花店）	","6729448	","贵阳	","149.00	","0.00	",,"拣货超时；	"
"70940450928664069	","2020-04-25 08:57:47	","花生活鲜花（铭相花缘）	","7094045	","上海	","158.00	","0.00	",,"拣货超时；	"
"67294481589827372	","2020-04-29 17:16:30	","花生活鲜花（千百卉鲜花店）	","6729448	","贵阳	","828.00	","0.00	",,"拣货超时；	"
"69283993800397011	","2020-04-09 23:40:25	","花生活鲜花（有间鲜花店）	","6928399	","银川	","338.00	","338.00	","『共度一生』33枝粉玫瑰搭配银叶菊韩式花束情人节送女友鲜花店*数量1	","商家超时未接单；	"
"67294482005623371	","2020-04-08 14:00:47	","花生活鲜花（千百卉鲜花店）	","6729448	","贵阳	","148.00	","0.00	",,"拣货超时；	"
"70222713606757042	","2020-04-17 02:13:23	","花生活鲜花（心艺花店）	","7022271	","长沙	","128.00	","128.00	",,"商家超时未接单；	"
"67294481027313864	","2020-04-30 15:45:53	","花生活鲜花（千百卉鲜花店）	","6729448	","贵阳	","216.00	","0.00	",,"拣货超时；	"
"71947213716119233	","2020-04-26 08:17:39	","花生活鲜花（四季春花艺美学馆）	","7194721	","丽江	","273.00	","0.00	",,"用户催单；	"
"70222753010562647	","2020-04-12 14:38:33	","花生活鲜花（太阳红花店）	","7022275	","资阳	","278.00	","0.00	",,"用户催单；	"
"67294480652393948	","2020-04-21 11:59:51	","花生活鲜花（千百卉鲜花店）	","6729448	","贵阳	","245.00	","0.00	",,"拣货超时；	"
"67294482789766619	","2020-04-09 15:06:31	","花生活鲜花（千百卉鲜花店）	","6729448	","贵阳	","236.00	","0.00	",,"拣货超时；	"
"67294483345938595	","2020-04-02 14:56:37	","花生活鲜花（千百卉鲜花店）	","6729448	","贵阳	","198.00	","198.00	","『咽苦吐甘』  19枝康乃馨8朵玫瑰 母亲节送妈妈送亲人*数量1	","商家拒单；	"
"70223741164709384	","2020-04-05 08:33:17	","花生活鲜花（萍萍花店）	","7022374	","上海	","298.00	","0.00	",,"拣货超时；	"
"67294480292548723	","2020-04-23 11:58:18	","花生活鲜花（千百卉鲜花店）	","6729448	","贵阳	","128.00	","0.00	",,"拣货超时；	"
"67294482945043902	","2020-04-04 13:57:09	","花生活鲜花（千百卉鲜花店）	","6729448	","贵阳	","245.00	","0.00	",,"拣货超时；	"
"67294480318311963	","2020-04-25 13:20:49	","花生活鲜花（千百卉鲜花店）	","6729448	","贵阳	","376.00	","0.00	",,"拣货超时；	"
"67294480082789171	","2020-04-07 13:12:00	","花生活鲜花（千百卉鲜花店）	","6729448	","贵阳	","245.00	","0.00	",,"拣货超时；	"
"67294480793764473	","2020-04-01 08:31:30	","花生活鲜花（千百卉鲜花店）	","6729448	","贵阳	","245.00	","0.00	",,"拣货超时；	"
"67294483716119233	","2020-04-26 13:01:08	","花生活鲜花（千百卉鲜花店）	","6729448	","贵阳	","168.00	","0.00	",,"拣货超时；	"
"67294483143352163	","2020-04-07 15:23:01	","花生活鲜花（千百卉鲜花店）	","6729448	","贵阳	","298.00	","0.00	",,"拣货超时；	"
"67294482749901606	","2020-04-01 11:10:18	","花生活鲜花（千百卉鲜花店）	","6729448	","贵阳	","245.00	","0.00	",,"拣货超时；	"
"67294481261146651	","2020-04-01 15:02:59	","花生活鲜花（千百卉鲜花店）	","6729448	","贵阳	","378.00	","0.00	",,"拣货超时；	"
"67294484248412732	","2020-04-09 15:19:22	","花生活鲜花（千百卉鲜花店）	","6729448	","贵阳	","245.00	","0.00	",,"拣货超时；	"
"67294480881263222	","2020-04-10 18:13:52	","花生活鲜花（千百卉鲜花店）	","6729448	","贵阳	","245.00	","0.00	",,"拣货超时；	"
"67294481676223587	","2020-04-02 10:18:44	","花生活鲜花（千百卉鲜花店）	","6729448	","贵阳	","256.00	","0.00	",,"拣货超时；	"
"67294482432700350	","2020-04-11 10:20:03	","花生活鲜花（千百卉鲜花店）	","6729448	","贵阳	","148.00	","0.00	",,"拣货超时；	"
"77431300283941822	","2020-04-20 11:17:05	","花生活鲜花（静静花艺凤凰北街店）	","7743130	","银川	","478.00	","0.00	",,"拣货超时；	"
"75454883492587785	","2020-04-26 11:17:55	","花生活鲜花（海天花艺）	","7545488	","咸阳	","245.00	","245.00	","『共度爱河』11枝红玫瑰搭配尤加利韩式花束情人节送女友鲜花店*数量1	","商家拒单；	"
"75148860858519802	","2020-04-08 10:34:50	","花生活鲜花（七彩花卉）	","7514886	","黄冈	","188.00	","188.00	","『从教无私』11枝香槟玫瑰+2枝向日葵搭配满天星花束教师节*数量1	","商家拒单；	"
"77431302097891401	","2020-04-28 18:11:35	","花生活鲜花（静静花艺凤凰北街店）	","7743130	","银川	","470.00	","0.00	",,"拣货超时；	"
"75148873384527044	","2020-04-06 11:01:06	","花生活鲜花（平价鲜花坊）	","7514887	","安顺	","245.00	","245.00	","『彼岸花开 』11枝红玫瑰搭配满天星礼盒情人节送女友鲜花店*数量1	","商家拒单；	"
"79340673010562647	","2020-04-12 10:17:02	","花生活鲜花（浪漫花都）	","7934067	","运城	","245.00	","245.00	","『爆款推荐』9枝玫瑰混搭玫瑰花束生日送女友送闺蜜送老公鲜花店*数量1	","商家拒单；	"
"75454884244609747	","2020-04-27 17:39:13	","花生活鲜花（海天花艺）	","7545488	","咸阳	","245.00	","245.00	","『店长推荐』3枝白玫瑰+6枝粉玫瑰花搭配满天星推荐生日鲜花店*数量1	","商家拒单；	"
"75148871617043165	","2020-04-16 14:45:51	","花生活鲜花（平价鲜花坊）	","7514887	","安顺	","245.00	","245.00	","『挚爱』11枝红玫瑰花+2只小熊圣诞礼盒送女友闺蜜生日鲜花店*数量1	","商家拒单；	"
"79340780696441773	","2020-05-01 09:09:53	","花生活鲜花（情缘鲜花店榆林店）	","7934078	","榆林	","298.00	","0.00	",,"用户催单；	"
"79946660696441773	","2020-05-01 22:36:50	","花生活鲜花（遇见花艺鲜花店）	","7994666	","上海	","128.00	","128.00	","『花开有时』11枝戴安娜玫瑰花3枝香槟玫瑰花3枝康乃馨鲜花店*数量1	","商家超时未接单；	"
"74752982097891401	","2020-04-28 09:03:39	","花生活鲜花（香阁丽娜）	","7475298	","遵义	","178.00	","0.00	",,"用户催单；	"
"75454880854291444	","2020-04-30 05:57:11	","花生活鲜花（海天花艺）	","7545488	","咸阳	","245.00	","245.00	","『共度爱河』11枝红玫瑰搭配尤加利韩式花束情人节送女友鲜花店*数量1	","商家超时未接单；	"
"74752982909096546	","2020-04-28 13:39:54	","花生活鲜花（香阁丽娜）	","7475298	","遵义	","316.00	","0.00	",,"用户催单；	"
"79946683605289069	","2020-04-24 22:57:13	","花生活鲜花（彩雲·鲜花）	","7994668	","贵阳	","208.00	","208.00	","『情有独钟』9枝红玫瑰搭配尤加利花束*数量1	","商家超时未接单；	"
"77431292579835050	","2020-04-06 01:19:53	","花生活鲜花（土土花店婚庆）	","7743129	","绍兴	","298.00	","298.00	","『桃花流水』19枝红玫瑰搭配满天星礼盒情人节送女友鲜花店*数量1	","商家超时未接单；	"
"75454881027313864	","2020-04-30 06:25:16	","花生活鲜花（海天花艺）	","7545488	","咸阳	","245.00	","245.00	","『目不转睛』9枝粉玫瑰花束送女友生日礼物鲜花店推荐送闺蜜*数量1	","商家超时未接单；	"
"74753002097891401	","2020-04-28 12:16:45	","花生活鲜花（花缘花店）	","7475300	","东莞	","245.00	","0.00	",,"拣货超时；	"
"75148913800397011	","2020-04-09 17:00:25	","花生活鲜花（花之恋花卉）	","7514891	","珠海	","114.00	","114.00	","自取款-----精致花瓣一片*数量19	","商家拒单；	"
"77431303956530901	","2020-04-10 11:24:42	","花生活鲜花（静静花艺凤凰北街店）	","7743130	","银川	","378.00	","0.00	",,"拣货超时；	"
"75148910427242846	","2020-04-19 17:49:50	","花生活鲜花（花之恋花卉）	","7514891	","珠海	","278.00	","0.00	",,"用户催单；	"
"75454893809395845	","2020-04-07 15:22:04	","花生活鲜花（花草堂鲜花店）	","7545489	","银川	","213.00	","213.00	","『情有独钟』9枝红玫瑰搭配尤加利花束*数量1	","商家拒单；	"
"77431301617043165	","2020-04-16 17:49:10	","花生活鲜花（静静花艺凤凰北街店）	","7743130	","银川	","256.00	","0.00	",,"拣货超时；	"
"75148921373868264	","2020-04-29 17:33:05	","花生活鲜花（花缘轩）	","7514892	","厦门	","158.00	","0.00	",,"拣货超时；	"
"76224751834221540	","2020-04-14 09:16:16	","花生活鲜花（爱花人）	","7622475	","上海	","308.00	","0.00	",,"拣货超时；	"
"75148874235817794	","2020-04-16 15:19:36	","花生活鲜花（平价鲜花坊）	","7514887	","安顺	","320.00	","320.00	","『痴心』11枝红玫瑰花礼盒 送女友鼠年朋友生日礼物送女友*数量1	","商家拒单；	"
"75152862925747522	","2020-05-01 11:39:50	","花生活鲜花（窑辉鲜花礼仪）	","7515286	","拉萨	","373.00	","373.00	","『蒸蒸日上韩式开业花篮一对*数量1	","缺货导致退款；	"
"75454882945043902	","2020-04-04 09:42:54	","花生活鲜花（海天花艺）	","7545488	","咸阳	","245.00	","245.00	","『旷世容颜』11枝香槟玫瑰搭配桔梗尤加利花束*数量1	","商家拒单；	"
"75148960777806062	","2020-04-11 10:25:18	","花生活鲜花（爱尚花艺）	","7514896	","安顺	","258.00	","0.00	",,"用户催单；	"
"75148871589827372	","2020-04-29 15:20:47	","花生活鲜花（平价鲜花坊）	","7514887	","安顺	","199.00	","199.00	","『爱你每一天』粉色满天星花束 送女友送闺蜜送情人推荐鲜花*数量1	","商家拒单；	"
"75454881984003536	","2020-04-14 09:29:39	","花生活鲜花（海天花艺）	","7545488	","咸阳	","245.00	","0.00	",,"用户催单；	"
"75148910793764473	","2020-04-01 07:57:23	","花生活鲜花（花之恋花卉）	","7514891	","珠海	","245.00	","245.00	","『风姿卓越』11枝白玫瑰搭配桔梗花束生日礼物送女友鲜花*数量1	","商家超时未接单；	"
"75152863712751852	","2020-05-01 10:41:26	","花生活鲜花（窑辉鲜花礼仪）	","7515286	","拉萨	","368.00	","368.00	","『蒸蒸日上韩式开业花篮一对*数量1	","商家拒单；	"
"74752980450398484	","2020-04-17 22:28:13	","花生活鲜花（香阁丽娜）	","7475298	","遵义	","470.00	","470.00	","『如沐春风』10枝向日葵搭配尤加利花束送父母送亲人鲜花*数量1	","缺货导致退款；	"
"74752920725955019	","2020-04-20 08:44:39	","花生活鲜花（馨语花屋）	","7475292	","遵义	","258.00	","0.00	",,"用户催单；	"
