开始日期,结束日期,商家ID,商家名称,运营组,省份,城市,是否新增商家,首次上线日期,门店在线状态,（日均）预设营业时长（h）,（日均）在线营业时长（h）,曝光人数,入店人数,下单人数,下单新客人数,入店转化率,下单转化率,推单数,有效订单数,原价交易额,实付交易额,商家补贴金额,商家原因取消订单数,商家拒单数,商家超时未接单数,商家取消不告知用户订单数,缺货导致退款订单数,商家少送错送导致用户退款订单数,商家质量问题导致用户退款订单数,配送原因取消订单数,拣货超时订单数,使用间或完成按钮订单数,平均骑手到店等待时间（min）,平均骑手送货时长（min）,IM会话数,IM回复数,IM回复率,IM1分钟回复数,差评订单数,投诉订单数,平均商家评分,平均商品评分,平均配送评分,平均配送时长（min）,资质类型（仅药品）,资质有效期（仅药品）
20200617,20200617,9346982,忆花时间,鲜花组,吉林省,长春,是,20200617,在线,11.0,9.4,51,3,0,0,5.88,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200618,20200618,9346982,忆花时间,鲜花组,吉林省,长春,否,20200617,在线,17.0,16.7,287,6,1,1,2.09,16.67,1,1,98.00,35.00,63.00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200619,20200619,9346982,忆花时间,鲜花组,吉林省,长春,否,20200617,在线,24.0,24.0,628,8,2,1,1.27,25,1,1,98.00,35.00,63.00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200620,20200620,9346982,忆花时间,鲜花组,吉林省,长春,否,20200617,在线,24.0,24.0,1261,17,4,4,1.35,23.53,4,4,754.00,291.00,541.00,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200621,20200621,9346982,忆花时间,鲜花组,吉林省,长春,否,20200617,在线,24.0,24.0,1663,38,1,0,2.29,2.63,1,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,5.0,5.0,0.0,,
20200622,20200622,9346982,忆花时间,鲜花组,吉林省,长春,否,20200617,在线,24.0,24.0,1380,33,1,1,2.39,3.03,1,1,98.00,35.00,63.00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,5.0,5.0,0.0,,
20200623,20200623,9346982,忆花时间,鲜花组,吉林省,长春,否,20200617,在线,24.0,24.0,1356,39,3,3,2.88,7.69,3,3,531.00,207.00,402.00,0,0,0,0,0,0,0,0,0,3,0,0,1,1,100,1,0,0,5.0,5.0,5.0,0.0,,
20200624,20200624,9346982,忆花时间,鲜花组,吉林省,长春,否,20200617,在线,24.0,24.0,862,31,1,1,3.6,3.23,2,2,286.00,114.00,211.00,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5.0,5.0,5.0,0.0,,
20200625,20200625,9346982,忆花时间,鲜花组,吉林省,长春,否,20200617,在线,24.0,24.0,773,23,0,0,2.98,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,5.0,5.0,0.0,,
20200626,20200626,9346982,忆花时间,鲜花组,吉林省,长春,否,20200617,在线,24.0,24.0,710,33,3,3,4.65,9.09,3,3,651.00,346.00,383.00,0,0,0,0,0,0,0,0,0,3,0,0,1,1,100,0,0,0,5.0,5.0,5.0,0.0,,
