开始日期,结束日期,商家ID,商家名称,运营组,省份,城市,是否新增商家,首次上线日期,门店在线状态,（日均）预设营业时长（h）,（日均）在线营业时长（h）,曝光人数,入店人数,下单人数,下单新客人数,入店转化率,下单转化率,推单数,有效订单数,原价交易额,实付交易额,商家补贴金额,商家原因取消订单数,商家拒单数,商家超时未接单数,商家取消不告知用户订单数,缺货导致退款订单数,商家少送错送导致用户退款订单数,商家质量问题导致用户退款订单数,配送原因取消订单数,拣货超时订单数,使用间或完成按钮订单数,平均骑手到店等待时间（min）,平均骑手送货时长（min）,IM会话数,IM回复数,IM回复率,IM1分钟回复数,差评订单数,投诉订单数,平均商家评分,平均商品评分,平均配送评分,平均配送时长（min）,资质类型（仅药品）,资质有效期（仅药品）
20200617,20200617,642989,花生活鲜花（春季花艺）,鲜花组,安徽省,合肥,否,20151223,在线,15.0,14.5,169,1,0,0,0.59,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,4.2,5.0,0.0,,
20200618,20200618,642989,花生活鲜花（春季花艺）,鲜花组,安徽省,合肥,否,20151223,在线,15.0,14.5,173,3,0,0,1.73,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200619,20200619,642989,花生活鲜花（春季花艺）,鲜花组,安徽省,合肥,否,20151223,在线,15.0,14.5,133,1,0,0,0.75,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200620,20200620,642989,花生活鲜花（春季花艺）,鲜花组,安徽省,合肥,否,20151223,在线,15.0,14.5,186,3,0,0,1.61,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200621,20200621,642989,花生活鲜花（春季花艺）,鲜花组,安徽省,合肥,否,20151223,在线,15.0,14.5,219,3,1,0,1.37,33.33,1,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,1,0,0,1,1,100,1,0,0,0.0,0.0,0.0,0.0,,
20200622,20200622,642989,花生活鲜花（春季花艺）,鲜花组,安徽省,合肥,否,20151223,在线,15.0,14.5,200,5,0,0,2.5,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,0,0,0,0.0,0.0,0.0,0.0,,
20200623,20200623,642989,花生活鲜花（春季花艺）,鲜花组,安徽省,合肥,否,20151223,在线,15.0,14.5,154,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200624,20200624,642989,花生活鲜花（春季花艺）,鲜花组,安徽省,合肥,否,20151223,在线,15.0,14.5,156,6,1,0,3.85,16.67,1,1,188.00,79.00,148.00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200625,20200625,642989,花生活鲜花（春季花艺）,鲜花组,安徽省,合肥,否,20151223,在线,15.0,14.5,147,1,0,0,0.68,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
20200626,20200626,642989,花生活鲜花（春季花艺）,鲜花组,安徽省,合肥,否,20151223,在线,15.0,14.5,163,10,0,0,6.13,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
