,门店ID,体检分,有效订单数,入店人数,平均商家评分,平均配送评分,平均配送评分
37,3713872,69.0,0,0,0.0,0.0,0.0
38,3985407,84.0,0,7,3.6,4.2,4.2
39,3994932,69.0,0,0,0.0,0.0,0.0
40,4192177,58.0,0,1,0.0,0.0,0.0
41,4304946,75.0,0,3,5.0,5.0,5.0
42,4363389,85.0,2,20,4.3,4.6,4.6
43,4389748,71.0,0,7,0.0,0.0,0.0
44,4434657,58.0,0,7,0.0,0.0,0.0
45,4439411,59.0,0,2,0.0,0.0,0.0
46,4464626,81.0,0,3,5.0,5.0,5.0
47,4473272,77.0,0,7,4.9,5.0,5.0
48,4742557,64.0,0,2,4.7,4.3,4.3
49,4885878,56.0,0,3,0.0,0.0,0.0
50,5054488,61.0,0,0,0.0,0.0,0.0
51,5056286,52.0,0,2,0.0,0.0,0.0
52,5121244,57.0,0,0,0.0,0.0,0.0
53,5196478,83.0,0,11,4.4,5.0,5.0
54,5332337,84.0,0,19,4.8,4.8,4.8
55,5345425,69.0,0,4,4.0,4.4,4.4
56,5346237,60.0,0,1,0.0,0.0,0.0
57,5379291,80.0,0,6,5.0,5.0,5.0
58,5550366,62.0,0,0,0.0,0.0,0.0
59,5565851,56.0,0,0,0.0,0.0,0.0
60,5582315,57.0,0,2,0.0,0.0,0.0
61,5630285,47.0,0,0,0.0,0.0,0.0
62,5641328,72.0,0,2,4.9,5.0,5.0
63,5740741,75.0,0,10,4.4,5.0,5.0
64,5762294,77.0,0,13,4.6,5.0,5.0
65,5788642,58.0,0,3,0.0,0.0,0.0
66,5845622,74.0,0,8,4.6,4.1,4.1
67,5860472,68.0,0,3,0.0,0.0,0.0
68,5866954,56.0,0,0,0.0,0.0,0.0
69,5962302,68.0,0,2,0.0,0.0,0.0
70,6012181,54.0,0,0,0.0,0.0,0.0
71,6026797,66.0,0,0,0.0,0.0,0.0
72,6061744,62.0,0,3,0.0,0.0,0.0
73,6104153,76.0,0,2,0.0,0.0,0.0
74,6132769,70.0,0,1,3.6,5.0,5.0
75,6197578,54.0,0,0,0.0,0.0,0.0
76,6236483,47.0,0,0,0.0,0.0,0.0
77,6305029,83.0,1,15,4.8,4.9,4.9
78,6355077,66.0,0,1,0.0,0.0,0.0
79,6390095,82.0,0,5,5.0,5.0,5.0
80,6395163,87.0,0,14,4.6,4.9,4.9
81,6405229,73.0,0,0,0.0,0.0,0.0
82,6503029,65.0,0,0,0.0,0.0,0.0
83,6533841,56.0,0,1,0.0,0.0,0.0
84,6543684,69.0,0,14,4.5,5.0,5.0
85,6579105,68.0,0,5,5.0,5.0,5.0
86,6582771,77.0,0,7,0.0,0.0,0.0
87,6588555,54.0,0,0,0.0,0.0,0.0
88,6609908,64.0,0,4,4.6,4.5,4.5
89,6626527,71.0,0,3,4.3,5.0,5.0
90,6704550,52.0,0,0,0.0,0.0,0.0
91,6729448,75.0,6,39,4.3,4.7,4.7
92,6773711,72.0,0,7,5.0,5.0,5.0
93,6773712,60.0,0,3,4.3,5.0,5.0
94,6773713,68.0,0,0,0.0,0.0,0.0
95,6773714,79.0,0,2,0.0,0.0,0.0
96,6773715,74.0,0,7,5.0,5.0,5.0
97,6773717,65.0,0,2,5.0,5.0,5.0
98,6773719,65.0,0,5,0.0,0.0,0.0
99,6773720,59.0,0,0,0.0,0.0,0.0
100,6773722,58.0,0,0,0.0,0.0,0.0
101,6773725,58.0,0,0,0.0,0.0,0.0
102,6773727,79.0,0,18,4.7,5.0,5.0
103,6773784,84.0,0,6,5.0,5.0,5.0
104,6773938,67.0,0,2,4.8,4.7,4.7
105,6773939,85.0,0,8,4.6,4.8,4.8
106,6773940,78.0,0,5,4.6,4.6,4.6
107,6773941,74.0,0,3,4.1,4.6,4.6
108,6774016,87.0,0,13,5.0,5.0,5.0
109,6774085,55.0,0,1,0.0,0.0,0.0
110,6826710,66.0,0,6,0.0,0.0,0.0
111,6826712,76.0,0,8,4.7,4.3,4.3
112,6826772,84.0,0,3,5.0,5.0,5.0
113,6865867,78.0,1,7,4.8,5.0,5.0
114,6881023,76.0,1,6,4.2,0.0,0.0
115,6882162,52.0,0,0,0.0,0.0,0.0
116,6882163,54.0,0,1,0.0,0.0,0.0
117,6882164,66.0,0,0,0.0,0.0,0.0
118,6882165,73.0,0,4,4.2,4.8,4.8
119,6928399,62.0,2,6,2.3,3.7,3.7
120,6944778,56.0,0,1,3.7,4.6,4.6
121,6952198,77.0,0,3,4.4,5.0,5.0
122,6956267,80.0,1,3,5.0,5.0,5.0
123,6967767,77.0,0,10,5.0,5.0,5.0
124,6968235,77.0,0,6,5.0,5.0,5.0
125,7004308,64.0,0,1,0.0,0.0,0.0
126,7022271,65.0,1,4,0.0,0.0,0.0
127,7022273,49.0,0,2,0.0,0.0,0.0
128,7022274,76.0,0,26,5.0,5.0,5.0
129,7022275,71.0,0,3,0.0,0.0,0.0
130,7022276,70.0,0,7,5.0,5.0,5.0
131,7022374,76.0,0,12,4.5,4.9,4.9
132,7022375,75.0,0,11,0.0,0.0,0.0
133,7028637,76.0,0,7,0.0,0.0,0.0
134,7063793,71.0,0,4,0.0,0.0,0.0
135,7088807,64.0,0,0,0.0,0.0,0.0
136,7093976,59.0,0,0,3.0,4.3,4.3
137,7094045,74.0,3,11,4.7,5.0,5.0
138,7160078,54.0,0,0,0.0,0.0,0.0
139,7166109,76.0,0,3,0.0,0.0,0.0
140,7166110,80.0,0,8,4.5,4.7,4.7
141,7166112,61.0,0,0,0.0,0.0,0.0
142,7166113,56.0,0,1,0.0,0.0,0.0
143,7166116,53.0,0,0,0.0,0.0,0.0
144,7166264,74.0,0,5,5.0,5.0,5.0
145,7194721,81.0,0,6,4.5,5.0,5.0
146,7196730,81.0,1,16,4.7,4.8,4.8
147,7207842,78.0,0,2,4.9,5.0,5.0
148,7207843,61.0,0,1,0.0,0.0,0.0
149,7207845,67.0,0,1,0.0,0.0,0.0
150,7207846,79.0,0,7,4.6,5.0,5.0
151,7207847,68.0,0,2,2.0,3.3,3.3
152,7207848,70.0,0,2,0.0,0.0,0.0
153,7207850,78.0,0,0,0.0,0.0,0.0
154,7207851,87.0,3,22,4.4,4.9,4.9
155,7264470,60.0,0,0,0.0,0.0,0.0
156,7264472,60.0,0,5,4.4,5.0,5.0
157,7264474,62.0,0,3,0.0,0.0,0.0
158,7264476,66.0,0,0,0.0,0.0,0.0
159,7280704,60.0,0,0,0.0,0.0,0.0
160,7310176,50.0,0,3,0.0,0.0,0.0
161,7310188,75.0,0,6,0.0,0.0,0.0
162,7311299,52.0,0,0,0.0,0.0,0.0
163,7317971,60.0,0,0,0.0,0.0,0.0
164,7317972,65.0,0,1,0.0,0.0,0.0
165,7318032,76.0,0,7,4.5,4.5,4.5
166,7331152,77.0,0,5,0.0,0.0,0.0
167,7349050,82.0,0,4,0.0,0.0,0.0
168,7349051,72.0,0,1,0.0,0.0,0.0
169,7349052,50.0,0,0,0.0,0.0,0.0
170,7349060,58.0,0,1,4.6,5.0,5.0
171,7349110,68.0,0,0,0.0,0.0,0.0
172,7392788,75.0,0,5,3.5,4.6,4.6
173,7392799,52.0,0,1,0.0,0.0,0.0
174,7392893,74.0,0,5,4.3,4.5,4.5
175,7392896,57.0,0,0,0.0,0.0,0.0
176,7392897,61.0,0,1,4.6,5.0,5.0
177,7392899,62.0,0,3,0.0,0.0,0.0
178,7392900,63.0,0,4,0.0,0.0,0.0
179,7392901,62.0,0,1,0.0,0.0,0.0
180,7392902,65.0,0,2,0.0,0.0,0.0
181,7392906,74.0,0,7,4.7,4.5,4.5
182,7392907,60.0,0,2,0.0,0.0,0.0
183,7427902,54.0,0,3,0.0,0.0,0.0
184,7427904,63.0,0,0,0.0,0.0,0.0
185,7428704,61.0,0,3,0.0,0.0,0.0
186,7429078,70.0,0,1,0.0,0.0,0.0
187,7475288,59.0,0,0,0.0,0.0,0.0
188,7475292,82.0,0,9,5.0,5.0,5.0
189,7475293,74.0,0,2,4.0,4.3,4.3
190,7475294,73.0,0,2,0.0,0.0,0.0
191,7475297,54.0,0,2,0.0,0.0,0.0
192,7475298,81.0,1,26,4.6,4.8,4.8
193,7475299,59.0,0,0,0.0,0.0,0.0
194,7475300,75.0,0,8,5.0,5.0,5.0
195,7475402,72.0,1,11,0.0,0.0,0.0
196,7514879,71.0,0,0,4.3,5.0,5.0
197,7514880,67.0,0,10,4.8,5.0,5.0
198,7514881,79.0,0,9,4.3,4.8,4.8
199,7514883,58.0,0,2,0.0,0.0,0.0
200,7514884,71.0,0,5,0.0,0.0,0.0
201,7514886,78.0,0,8,5.0,5.0,5.0
202,7514887,53.0,0,1,0.0,0.0,0.0
203,7514888,68.0,0,2,0.0,0.0,0.0
204,7514889,57.0,0,0,0.0,0.0,0.0
205,7514890,81.0,0,7,4.8,5.0,5.0
206,7514891,56.0,0,1,0.0,0.0,0.0
207,7514892,78.0,0,10,4.6,3.4,3.4
208,7514896,82.0,0,12,4.8,5.0,5.0
209,7515286,74.0,3,21,4.4,4.8,4.8
210,7515288,73.0,0,7,3.5,3.7,3.7
211,7545487,70.0,0,0,0.0,0.0,0.0
212,7545488,65.0,0,7,0.0,0.0,0.0
213,7545489,75.0,0,3,4.4,4.7,4.7
214,7545490,68.0,0,0,0.0,0.0,0.0
215,7545492,57.0,0,1,0.0,0.0,0.0
216,7545494,60.0,0,0,0.0,0.0,0.0
217,7546953,76.0,0,6,4.3,5.0,5.0
218,7622475,65.0,0,2,0.0,0.0,0.0
219,7634499,71.0,0,2,4.8,4.5,4.5
220,7641996,76.0,0,3,4.9,5.0,5.0
221,7642002,69.0,0,2,0.0,0.0,0.0
222,7642004,59.0,0,4,0.0,0.0,0.0
223,7642006,84.0,0,17,5.0,5.0,5.0
224,7642070,69.0,0,0,4.5,5.0,5.0
225,7642072,65.0,0,4,0.0,0.0,0.0
226,7642073,53.0,0,0,0.0,0.0,0.0
227,7642074,81.0,0,7,4.9,5.0,5.0
228,7642075,61.0,0,2,0.0,0.0,0.0
229,7642076,69.0,1,9,0.0,0.0,0.0
230,7672370,77.0,0,5,0.0,0.0,0.0
231,7672411,81.0,1,14,4.8,5.0,5.0
232,7672419,64.0,0,1,2.6,4.2,4.2
233,7672420,67.0,0,18,4.5,5.0,5.0
234,7672499,55.0,0,0,0.0,0.0,0.0
235,7682068,68.0,0,4,4.6,5.0,5.0
236,7690567,80.0,0,4,4.2,5.0,5.0
237,7743128,66.0,0,4,0.0,0.0,0.0
238,7743129,60.0,0,2,0.0,0.0,0.0
239,7743130,74.0,0,9,5.0,5.0,5.0
240,7743133,76.0,0,6,5.0,5.0,5.0
241,7785891,70.0,1,6,3.7,3.9,3.9
242,7785893,71.0,0,4,0.0,0.0,0.0
243,7785894,54.0,0,0,0.0,0.0,0.0
244,7785895,75.0,0,0,3.8,4.6,4.6
245,7785896,70.0,0,1,0.0,0.0,0.0
246,7785967,90.0,0,16,5.0,5.0,5.0
247,7907142,62.0,0,3,4.0,4.2,4.2
248,7907143,61.0,0,3,0.0,0.0,0.0
249,7907144,58.0,0,8,0.0,0.0,0.0
250,7934066,53.0,0,4,0.0,0.0,0.0
251,7934067,58.0,0,3,0.0,0.0,0.0
252,7934071,71.0,0,1,0.0,0.0,0.0
253,7934075,70.0,0,6,0.0,0.0,0.0
254,7934077,72.0,0,9,4.8,5.0,5.0
255,7934078,74.0,0,8,3.6,3.9,3.9
256,7994663,64.0,0,0,0.0,0.0,0.0
257,7994665,56.0,0,0,0.0,0.0,0.0
258,7994666,73.0,0,1,4.1,5.0,5.0
259,7994668,81.0,0,10,5.0,5.0,5.0
260,7994671,69.0,0,1,0.0,0.0,0.0
261,7994673,79.0,0,9,4.6,4.5,4.5
262,7994675,77.0,0,0,3.9,5.0,5.0
263,8068587,59.0,0,2,0.0,0.0,0.0
264,8070349,66.0,0,2,4.1,4.5,4.5
265,8071981,69.0,0,0,0.0,0.0,0.0
266,8089012,81.0,0,1,4.1,5.0,5.0
267,8094433,82.0,3,42,4.8,5.0,5.0
268,8094434,71.0,0,4,0.0,0.0,0.0
269,8116641,58.0,0,0,0.0,0.0,0.0
270,8197675,71.0,0,0,0.0,0.0,0.0
271,8207107,71.0,0,4,0.0,0.0,0.0
272,8207108,58.0,0,0,0.0,0.0,0.0
273,8207110,57.0,0,0,0.0,0.0,0.0
274,8207111,64.0,0,7,0.0,0.0,0.0
275,8207112,68.0,0,6,2.9,4.2,4.2
276,8207114,55.0,0,1,0.0,0.0,0.0
277,8207115,50.0,0,1,0.0,0.0,0.0
278,8207118,77.0,0,0,5.0,5.0,5.0
279,8207119,65.0,0,3,0.0,0.0,0.0
280,8207120,84.0,0,30,4.8,4.8,4.8
281,8222414,75.0,0,3,4.6,5.0,5.0
282,8226888,63.0,0,7,4.4,3.8,3.8
283,8250903,82.0,0,23,0.0,0.0,0.0
284,8250905,85.0,0,18,4.9,4.8,4.8
285,8250906,44.0,0,1,0.0,0.0,0.0
286,8250907,56.0,0,1,0.0,0.0,0.0
287,8253592,61.0,0,4,0.0,0.0,0.0
288,8253593,78.0,0,3,0.0,0.0,0.0
289,8258610,65.0,0,0,0.0,0.0,0.0
290,8258611,49.0,0,0,0.0,0.0,0.0
291,8258612,64.0,0,1,0.0,0.0,0.0
292,8278261,71.0,0,3,4.6,5.0,5.0
293,8278262,71.0,0,3,4.5,5.0,5.0
294,8278263,47.0,0,0,0.0,0.0,0.0
295,8278267,73.0,0,13,5.0,0.0,0.0
296,8278268,69.0,0,1,4.2,5.0,5.0
297,8278272,65.0,0,4,4.2,4.2,4.2
298,8278275,81.0,0,14,4.9,5.0,5.0
299,8278322,60.0,0,1,0.0,0.0,0.0
300,8278323,66.0,2,12,0.0,0.0,0.0
301,8278324,56.0,0,4,0.0,0.0,0.0
302,8278326,53.0,0,4,0.0,0.0,0.0
303,8278376,63.0,0,4,0.0,0.0,0.0
304,8278380,77.0,0,1,0.0,0.0,0.0
305,8278384,73.0,0,3,0.0,0.0,0.0
306,8278455,68.0,0,1,0.0,0.0,0.0
307,8278456,55.0,0,1,0.0,0.0,0.0
308,8278457,63.0,0,3,0.0,0.0,0.0
309,8278459,81.0,0,4,5.0,5.0,5.0
310,8278460,78.0,0,8,3.7,3.9,3.9
311,8280405,48.0,0,0,0.0,0.0,0.0
312,8280460,88.0,1,14,4.9,4.9,4.9
313,8284382,86.0,5,54,4.8,4.9,4.9
314,8284386,83.0,0,19,4.3,4.7,4.7
315,8357579,84.0,0,10,5.0,5.0,5.0
316,8357582,85.0,1,13,4.9,5.0,5.0
317,8357588,68.0,1,11,4.1,5.0,5.0
318,8357592,62.0,0,11,4.9,5.0,5.0
319,8357593,77.0,0,4,4.4,5.0,5.0
320,8358888,58.0,0,0,0.0,0.0,0.0
321,8364413,63.0,0,1,0.0,0.0,0.0
322,8364414,63.0,0,0,0.0,0.0,0.0
323,8364416,52.0,0,0,0.0,0.0,0.0
324,8364417,75.0,0,4,4.2,5.0,5.0
325,8435950,50.0,0,2,0.0,0.0,0.0
326,8435952,56.0,0,0,0.0,0.0,0.0
327,8435953,77.0,2,15,4.0,4.0,4.0
328,8435955,58.0,0,0,0.0,0.0,0.0
329,8435957,86.0,0,11,5.0,5.0,5.0
330,8435958,86.0,1,32,4.2,4.7,4.7
331,8435959,74.0,0,5,3.3,4.1,4.1
332,8435960,63.0,0,7,0.0,0.0,0.0
333,8435961,54.0,0,0,0.0,0.0,0.0
334,8435962,69.0,0,12,0.0,0.0,0.0
335,8437924,83.0,0,19,4.8,4.8,4.8
336,8437925,58.0,0,3,0.0,0.0,0.0
337,8437926,67.0,0,5,5.0,5.0,5.0
338,8437927,52.0,0,0,0.0,0.0,0.0
339,8442887,81.0,0,10,4.9,5.0,5.0
340,8462158,48.0,0,0,0.0,0.0,0.0
341,8471191,79.0,0,0,4.7,5.0,5.0
342,8471192,50.0,0,0,0.0,0.0,0.0
343,8471193,72.0,0,8,4.1,5.0,5.0
344,8471194,71.0,0,0,0.0,0.0,0.0
345,8471195,55.0,0,0,0.0,0.0,0.0
346,8471409,68.0,0,1,0.0,0.0,0.0
347,8471425,59.0,0,3,0.0,0.0,0.0
348,8471427,73.0,0,8,4.9,5.0,5.0
349,8472854,64.0,0,0,0.0,0.0,0.0
350,8472855,63.0,0,5,0.0,0.0,0.0
351,8472856,73.0,0,1,0.0,0.0,0.0
352,8488486,74.0,0,5,0.0,0.0,0.0
353,8488487,66.0,0,3,0.0,0.0,0.0
354,8488489,81.0,0,7,3.8,3.5,3.5
355,8488490,78.0,0,10,5.0,5.0,5.0
356,8492059,64.0,0,0,4.7,5.0,5.0
357,8492060,57.0,0,2,0.0,0.0,0.0
358,8588168,79.0,0,11,3.9,4.0,4.0
359,8588169,68.0,0,1,0.0,0.0,0.0
360,8588170,59.0,0,1,0.0,0.0,0.0
361,8588171,61.0,0,0,0.0,0.0,0.0
362,8595633,63.0,0,1,0.0,0.0,0.0
363,8607428,74.0,0,2,0.0,0.0,0.0
364,8709965,69.0,0,4,5.0,5.0,5.0
365,8709967,72.0,0,4,4.6,4.6,4.6
366,8709968,61.0,0,0,0.0,0.0,0.0
367,8709973,77.0,0,11,0.0,0.0,0.0
368,8709974,77.0,1,4,5.0,5.0,5.0
369,8709976,76.0,0,1,0.0,0.0,0.0
370,8724585,73.0,0,6,4.5,4.6,4.6
371,8743603,62.0,0,1,0.0,0.0,0.0
372,8755673,77.0,0,13,4.7,5.0,5.0
373,8755674,69.0,0,3,0.0,0.0,0.0
374,8755676,79.0,0,13,5.0,5.0,5.0
375,8755677,84.0,0,9,4.6,5.0,5.0
376,8755678,65.0,0,6,0.0,0.0,0.0
377,8755679,81.0,0,3,3.8,4.7,4.7
378,8755680,73.0,0,3,0.0,0.0,0.0
379,8755682,78.0,1,12,4.4,4.6,4.6
380,8764356,79.0,0,6,4.9,5.0,5.0
381,8776857,74.0,0,9,5.0,5.0,5.0
382,8790380,74.0,2,12,4.6,4.8,4.8
383,8801124,49.0,0,9,0.0,0.0,0.0
384,8801126,80.0,3,23,4.6,4.6,4.6
385,8801127,67.0,0,1,0.0,0.0,0.0
386,8801128,80.0,2,20,4.6,5.0,5.0
387,8801129,54.0,0,3,0.0,0.0,0.0
388,8801607,70.0,0,4,5.0,5.0,5.0
389,8803711,64.0,0,2,3.6,4.1,4.1
390,8803761,59.0,0,8,0.0,0.0,0.0
391,8803762,75.0,0,2,0.0,0.0,0.0
392,8803763,70.0,0,2,0.0,0.0,0.0
393,8803816,72.0,0,3,0.0,0.0,0.0
394,8804150,63.0,0,4,0.0,0.0,0.0
395,8818185,79.0,0,7,5.0,5.0,5.0
396,8822565,84.0,2,11,5.0,5.0,5.0
397,8849777,66.0,0,5,5.0,5.0,5.0
398,8849779,70.0,0,0,0.0,0.0,0.0
399,8849782,62.0,0,5,0.0,0.0,0.0
400,8849785,49.0,0,0,0.0,0.0,0.0
401,8849786,58.0,0,4,0.0,0.0,0.0
402,8849787,57.0,0,2,0.0,0.0,0.0
403,8849788,79.0,0,13,0.0,0.0,0.0
404,8849789,88.0,0,22,4.8,4.9,4.9
405,8849837,82.0,1,13,4.7,4.7,4.7
406,8863767,78.0,0,9,0.0,0.0,0.0
407,8865559,75.0,1,9,4.7,4.4,4.4
408,8865561,58.0,0,1,0.0,0.0,0.0
409,8866729,83.0,0,7,4.5,4.5,4.5
410,8881539,58.0,0,1,0.0,0.0,0.0
411,8902541,66.0,0,0,0.0,0.0,0.0
412,8902544,77.0,0,7,5.0,5.0,5.0
413,8902545,65.0,0,4,0.0,0.0,0.0
414,8902546,52.0,0,2,0.0,0.0,0.0
415,8902547,62.0,0,0,0.0,0.0,0.0
416,8902548,56.0,0,4,0.0,0.0,0.0
417,8902595,76.0,0,12,4.9,5.0,5.0
418,8903255,48.0,0,1,0.0,0.0,0.0
419,8958023,65.0,0,3,0.0,0.0,0.0
420,8958024,60.0,0,6,0.0,0.0,0.0
421,8958026,46.0,0,0,0.0,0.0,0.0
422,8958027,80.0,0,4,4.4,4.4,4.4
423,8958028,67.0,0,1,0.0,0.0,0.0
424,8958029,60.0,0,5,0.0,0.0,0.0
425,8958030,81.0,0,13,3.0,3.4,3.4
426,8958031,79.0,0,10,0.0,0.0,0.0
427,8958033,68.0,0,3,0.0,0.0,0.0
428,8958034,51.0,0,1,0.0,0.0,0.0
429,8958944,55.0,0,1,0.0,0.0,0.0
430,8959308,64.0,0,7,3.3,3.9,3.9
431,8959450,59.0,0,5,0.0,0.0,0.0
432,8959451,66.0,0,0,0.0,0.0,0.0
433,8959452,65.0,0,1,0.0,0.0,0.0
434,8963601,59.0,0,7,0.0,0.0,0.0
435,8970947,70.0,0,3,0.0,0.0,0.0
436,8982838,68.0,0,3,0.0,0.0,0.0
437,8983871,61.0,0,4,0.0,0.0,0.0
438,8983872,66.0,0,7,0.0,0.0,0.0
439,8983873,55.0,0,3,0.0,0.0,0.0
440,8983874,74.0,1,17,4.7,5.0,5.0
441,8983876,66.0,0,1,0.0,0.0,0.0
442,8983877,38.0,0,8,0.0,0.0,0.0
443,8983878,73.0,0,6,0.0,0.0,0.0
444,8985806,69.0,0,1,4.3,5.0,5.0
445,8986583,80.0,1,23,5.0,4.3,4.3
446,8989546,78.0,1,2,4.2,4.6,4.6
447,8989547,78.0,1,6,0.0,0.0,0.0
448,8989549,76.0,0,9,4.6,4.6,4.6
449,8989667,66.0,1,6,0.0,0.0,0.0
450,9022886,72.0,0,5,0.0,0.0,0.0
451,9022887,63.0,0,0,0.0,0.0,0.0
452,9022888,53.0,0,0,3.4,4.4,4.4
453,9022889,83.0,1,6,4.6,4.6,4.6
454,9022890,59.0,0,3,0.0,0.0,0.0
455,9022891,74.0,0,3,0.0,0.0,0.0
456,9023336,74.0,0,11,4.6,4.6,4.6
457,9030472,66.0,0,4,0.0,0.0,0.0
458,9047238,69.0,0,10,0.0,0.0,0.0
459,9047506,49.0,0,2,0.0,0.0,0.0
460,9049510,62.0,0,2,0.0,0.0,0.0
461,9056788,77.0,0,17,4.8,5.0,5.0
462,9068700,54.0,0,0,0.0,0.0,0.0
463,9074918,86.0,0,6,5.0,5.0,5.0
464,9074934,53.0,0,1,0.0,0.0,0.0
465,9074936,70.0,0,0,5.0,5.0,5.0
466,9075020,72.0,0,2,4.7,5.0,5.0
467,9075074,79.0,0,1,0.0,0.0,0.0
468,9075075,53.0,0,5,0.0,0.0,0.0
469,9075147,69.0,0,7,0.0,0.0,0.0
470,9096059,68.0,0,2,0.0,0.0,0.0
471,9096062,69.0,0,8,0.0,0.0,0.0
472,9096064,63.0,0,3,4.8,5.0,5.0
473,9096605,84.0,1,7,4.3,4.0,4.0
474,9098574,47.0,0,3,0.0,0.0,0.0
475,9100492,55.0,0,7,0.0,0.0,0.0
476,9100495,72.0,0,13,0.0,0.0,0.0
477,9106749,68.0,0,15,0.0,0.0,0.0
478,9107960,66.0,0,1,5.0,5.0,5.0
479,9108413,81.0,0,4,5.0,5.0,5.0
480,9111022,75.0,0,12,4.9,4.8,4.8
481,9111024,79.0,0,10,4.2,4.6,4.6
482,9111025,54.0,0,2,0.0,0.0,0.0
483,9111026,49.0,0,0,0.0,0.0,0.0
484,9131459,87.0,0,17,4.8,4.8,4.8
485,9131461,68.0,0,1,0.0,0.0,0.0
486,9131462,48.0,0,0,0.0,0.0,0.0
487,9131463,82.0,0,16,5.0,5.0,5.0
488,9132248,78.0,0,2,5.0,5.0,5.0
489,9132249,59.0,0,5,0.0,0.0,0.0
490,9138121,65.0,0,1,0.0,0.0,0.0
491,9138122,73.0,0,4,5.0,5.0,5.0
492,9139411,48.0,0,1,0.0,0.0,0.0
493,9139412,68.0,0,0,0.0,0.0,0.0
494,9139414,75.0,0,4,0.0,0.0,0.0
495,9139809,68.0,0,2,0.0,0.0,0.0
496,9159613,84.0,0,11,5.0,5.0,5.0
497,9217388,59.0,0,0,0.0,0.0,0.0
498,9217390,69.0,0,2,0.0,0.0,0.0
499,9217391,69.0,0,1,0.0,0.0,0.0
500,9217392,56.0,0,1,0.0,0.0,0.0
501,9217393,68.0,0,1,0.0,0.0,0.0
502,9217394,50.0,0,0,0.0,0.0,0.0
503,9217395,57.0,0,2,0.0,0.0,0.0
504,9217427,73.0,0,3,0.0,0.0,0.0
505,9220398,69.0,0,7,5.0,5.0,5.0
506,9221114,80.0,0,10,4.8,4.7,4.7
507,9221143,62.0,2,5,0.0,0.0,0.0
508,9221144,57.0,0,1,0.0,0.0,0.0
509,9221145,65.0,0,2,0.0,0.0,0.0
510,9221147,79.0,1,5,5.0,5.0,5.0
511,9221356,71.0,0,5,0.0,0.0,0.0
512,9221395,79.0,0,3,0.0,0.0,0.0
513,9221396,62.0,0,2,3.0,3.4,3.4
514,9224328,66.0,0,6,0.0,0.0,0.0
515,9224608,63.0,0,14,4.3,4.5,4.5
516,9228345,64.0,0,6,0.0,0.0,0.0
517,9228346,74.0,0,8,4.8,5.0,5.0
518,9228402,45.0,0,0,0.0,0.0,0.0
519,9228404,55.0,0,0,0.0,0.0,0.0
520,9228406,75.0,0,7,5.0,5.0,5.0
521,9228671,54.0,0,0,0.0,0.0,0.0
522,9228737,70.0,0,4,0.0,0.0,0.0
523,9228743,46.0,0,0,0.0,0.0,0.0
524,9230084,61.0,0,0,0.0,0.0,0.0
525,9230086,62.0,0,4,0.0,0.0,0.0
526,9230140,72.0,0,3,0.0,0.0,0.0
527,9230141,78.0,0,5,5.0,5.0,5.0
528,9231498,75.0,0,11,0.0,0.0,0.0
529,9250522,83.0,1,8,4.9,5.0,5.0
530,9257822,59.0,0,2,0.0,0.0,0.0
531,9257823,74.0,0,3,4.1,5.0,5.0
532,9267505,76.0,0,1,4.0,5.0,5.0
533,9267506,48.0,0,0,0.0,0.0,0.0
534,9267507,73.0,0,7,0.0,0.0,0.0
